user_id,segment,plan_type,country,acquisition_channel,tenure_days,monthly_spend_usd,is_mobile_primary
u0006567,power_user,starter,DE,organic,96,42.37,0
u0006568,power_user,free,BR,email,789,0.0,0
u0006569,at_risk,free,US,social,514,0.0,1
u0006570,casual,starter,DE,organic,217,60.96,0
u0006571,casual,free,US,referral,54,0.0,1
u0006572,casual,free,GB,paid_search,758,0.0,1
u0006573,casual,free,US,organic,1659,0.0,0
u0006574,new_user,starter,US,social,347,118.74,1
u0006575,new_user,starter,US,social,32,118.47,1
u0006576,casual,starter,US,paid_search,1422,145.46,0
u0006577,casual,starter,GB,social,769,32.26,1
u0006578,casual,pro,US,social,478,133.64,1
u0006579,at_risk,free,US,paid_search,1509,0.0,0
u0006580,power_user,free,US,social,741,0.0,0
u0006581,power_user,starter,NL,paid_search,1301,63.97,0
u0006582,new_user,pro,GB,email,502,38.98,0
u0006583,casual,pro,US,referral,668,23.02,1
u0006584,casual,starter,DE,social,392,114.94,1
u0006585,casual,free,US,social,1558,0.0,1
u0006586,casual,pro,US,paid_search,407,33.08,1
u0006587,casual,starter,US,organic,1712,28.45,0
u0006588,casual,free,NL,paid_search,1189,0.0,0
u0006589,power_user,free,GB,social,104,0.0,0
u0006590,casual,free,US,organic,681,0.0,0
u0006591,casual,free,GB,social,943,0.0,0
u0006592,at_risk,starter,GB,referral,223,71.12,1
u0006593,power_user,free,JP,paid_search,1638,0.0,1
u0006594,casual,free,GB,organic,396,0.0,1
u0006595,casual,free,US,social,537,0.0,0
u0006596,casual,pro,US,direct,818,63.22,1
u0006597,at_risk,free,AU,direct,1370,0.0,0
u0006598,casual,starter,GB,paid_search,1682,81.21,0
u0006599,power_user,starter,NL,organic,1818,79.34,0
u0006600,casual,starter,US,direct,590,39.25,0
u0006601,new_user,starter,DE,organic,1321,40.61,0
u0006602,new_user,free,US,direct,1765,0.0,0
u0006603,power_user,free,IN,social,1060,0.0,0
u0006604,champion,free,US,organic,216,0.0,0
u0006605,casual,free,GB,organic,1458,0.0,0
u0006606,casual,enterprise,GB,organic,1742,26.57,1
u0006607,new_user,starter,US,paid_search,1675,148.27,0
u0006608,casual,free,AU,referral,252,0.0,0
u0006609,casual,starter,NL,organic,1211,52.11,1
u0006610,casual,free,GB,email,842,0.0,1
u0006611,power_user,free,US,email,421,0.0,0
u0006612,casual,free,GB,direct,1634,0.0,1
u0006613,casual,starter,GB,direct,634,81.16,0
u0006614,at_risk,enterprise,US,social,530,26.48,0
u0006615,casual,free,FR,paid_search,655,0.0,1
u0006616,power_user,starter,GB,social,795,119.23,0
u0006617,casual,free,US,social,40,0.0,1
u0006618,casual,free,IN,paid_search,227,0.0,1
u0006619,casual,pro,US,email,158,110.29,1
u0006620,at_risk,starter,DE,organic,1511,44.14,0
u0006621,at_risk,free,FR,direct,227,0.0,0
u0006622,casual,free,BR,paid_search,500,0.0,0
u0006623,power_user,enterprise,AU,email,608,69.31,1
u0006624,at_risk,free,US,organic,34,0.0,0
u0006625,power_user,starter,GB,organic,1788,103.37,0
u0006626,power_user,starter,US,paid_search,1166,135.82,1
u0006627,at_risk,free,FR,organic,770,0.0,0
u0006628,power_user,starter,GB,referral,439,43.18,0
u0006629,power_user,starter,DE,email,537,82.45,0
u0006630,casual,pro,CA,organic,387,135.16,0
u0006631,at_risk,free,GB,social,1298,0.0,1
u0006632,at_risk,starter,US,organic,296,29.41,1
u0006633,casual,pro,GB,paid_search,952,111.32,0
u0006634,at_risk,free,DE,paid_search,1100,0.0,1
u0006635,at_risk,free,US,paid_search,1444,0.0,1
u0006636,champion,free,JP,email,1456,0.0,0
u0006637,casual,free,AU,paid_search,983,0.0,1
u0006638,new_user,starter,DE,referral,698,99.65,0
u0006639,new_user,free,BR,paid_search,769,0.0,1
u0006640,at_risk,starter,US,organic,11,12.31,0
u0006641,new_user,free,DE,paid_search,1047,0.0,0
u0006642,casual,enterprise,US,email,337,39.59,1
u0006643,power_user,enterprise,FR,paid_search,351,102.5,1
u0006644,at_risk,pro,IN,referral,372,113.96,1
u0006645,casual,free,BR,referral,1527,0.0,1
u0006646,casual,free,CA,social,237,0.0,0
u0006647,power_user,enterprise,GB,organic,1476,115.19,0
u0006648,casual,starter,US,organic,1634,19.22,1
u0006649,casual,free,US,social,390,0.0,1
u0006650,casual,free,DE,social,1253,0.0,1
u0006651,power_user,starter,GB,paid_search,449,28.74,0
u0006652,casual,pro,CA,social,337,144.74,0
u0006653,new_user,free,US,social,1641,0.0,0
u0006654,at_risk,free,DE,organic,409,0.0,1
u0006655,casual,free,US,social,954,0.0,0
u0006656,casual,free,DE,social,32,0.0,0
u0006657,new_user,starter,US,social,390,145.15,0
u0006658,champion,free,AU,organic,1456,0.0,1
u0006659,casual,starter,US,social,931,9.32,0
u0006660,new_user,free,US,organic,204,0.0,0
u0006661,champion,free,GB,email,1671,0.0,0
u0006662,new_user,starter,DE,direct,1744,72.55,0
u0006663,at_risk,free,DE,direct,629,0.0,0
u0006664,at_risk,pro,GB,organic,884,58.83,1
u0006665,new_user,starter,US,organic,477,42.38,0
u0006666,casual,free,US,organic,1057,0.0,1
u0006667,at_risk,free,US,direct,1301,0.0,0
u0006668,at_risk,starter,NL,email,1432,120.29,1
u0006669,power_user,starter,GB,direct,1563,142.42,1
u0006670,power_user,starter,US,paid_search,508,71.54,0
u0006671,champion,pro,US,social,1625,80.33,1
u0006672,casual,free,NL,referral,1587,0.0,0
u0006673,at_risk,free,BR,paid_search,1036,0.0,0
u0006674,casual,free,NL,email,1472,0.0,1
u0006675,new_user,free,US,email,704,0.0,0
u0006676,power_user,free,NL,social,926,0.0,1
u0006677,new_user,free,US,referral,767,0.0,0
u0006678,new_user,pro,US,direct,1034,55.24,0
u0006679,casual,free,DE,paid_search,1161,0.0,0
u0006680,power_user,starter,CA,paid_search,159,26.43,1
u0006681,champion,free,US,social,840,0.0,1
u0006682,casual,starter,US,referral,333,129.18,0
u0006683,casual,free,GB,direct,907,0.0,1
u0006684,casual,free,US,paid_search,1596,0.0,0
u0006685,new_user,free,CA,direct,1340,0.0,1
u0006686,casual,free,US,paid_search,321,0.0,0
u0006687,power_user,starter,US,direct,1433,132.18,0
u0006688,champion,starter,JP,email,1328,76.66,1
u0006689,power_user,free,US,direct,139,0.0,0
u0006690,casual,free,BR,referral,1460,0.0,0
u0006691,at_risk,free,DE,paid_search,767,0.0,0
u0006692,power_user,free,CA,organic,833,0.0,0
u0006693,champion,pro,US,social,1461,138.24,1
u0006694,new_user,enterprise,CA,paid_search,733,132.27,1
u0006695,new_user,free,US,direct,1034,0.0,0
u0006696,power_user,starter,GB,paid_search,1762,97.8,0
u0006697,casual,free,GB,paid_search,122,0.0,1
u0006698,new_user,pro,GB,paid_search,1140,68.73,1
u0006699,casual,free,US,paid_search,595,0.0,1
u0006700,at_risk,starter,GB,paid_search,247,26.54,0
u0006701,power_user,free,FR,referral,671,0.0,0
u0006702,at_risk,starter,IN,organic,1310,11.65,0
u0006703,casual,free,AU,email,1597,0.0,0
u0006704,new_user,free,US,email,543,0.0,1
u0006705,at_risk,free,BR,social,1147,0.0,1
u0006706,at_risk,starter,DE,social,1419,113.31,0
u0006707,casual,pro,CA,referral,1745,149.53,0
u0006708,champion,enterprise,US,referral,1298,25.33,1
u0006709,casual,free,FR,direct,492,0.0,1
u0006710,casual,enterprise,DE,direct,35,67.24,1
u0006711,casual,free,US,paid_search,479,0.0,0
u0006712,casual,starter,AU,paid_search,583,46.45,1
u0006713,casual,enterprise,GB,organic,1791,57.87,0
u0006714,casual,starter,AU,referral,195,103.88,1
u0006715,new_user,starter,US,direct,716,122.05,0
u0006716,casual,free,US,paid_search,1028,0.0,0
u0006717,at_risk,starter,US,direct,1540,24.4,0
u0006718,casual,starter,NL,social,1448,15.08,1
u0006719,casual,free,US,referral,852,0.0,0
u0006720,casual,free,DE,social,974,0.0,0
u0006721,casual,starter,NL,social,1765,139.25,1
u0006722,casual,free,AU,email,516,0.0,0
u0006723,casual,free,FR,organic,150,0.0,0
u0006724,new_user,free,JP,social,1774,0.0,0
u0006725,casual,pro,CA,organic,9,62.86,0
u0006726,new_user,free,GB,direct,63,0.0,1
u0006727,casual,free,GB,referral,1421,0.0,1
u0006728,power_user,free,US,organic,1370,0.0,1
u0006729,new_user,free,US,organic,1241,0.0,0
u0006730,at_risk,starter,US,paid_search,1503,16.21,0
u0006731,champion,pro,GB,social,1088,18.95,0
u0006732,new_user,pro,NL,referral,941,95.86,0
u0006733,casual,starter,IN,email,127,131.55,0
u0006734,power_user,pro,DE,referral,1449,135.41,1
u0006735,champion,free,AU,organic,751,0.0,0
u0006736,casual,free,US,email,1034,0.0,0
u0006737,casual,free,GB,organic,1043,0.0,0
u0006738,casual,starter,IN,organic,63,73.67,1
u0006739,at_risk,starter,US,organic,1059,122.94,1
u0006740,new_user,pro,US,email,1754,34.95,1
u0006741,new_user,free,US,referral,1531,0.0,1
u0006742,champion,free,US,organic,39,0.0,0
u0006743,casual,free,US,organic,791,0.0,0
u0006744,power_user,free,NL,organic,678,0.0,0
u0006745,new_user,free,NL,organic,1305,0.0,0
u0006746,casual,starter,US,organic,695,18.56,0
u0006747,new_user,free,DE,organic,1710,0.0,0
u0006748,casual,free,US,direct,1329,0.0,0
u0006749,new_user,pro,GB,direct,1314,51.75,0
u0006750,casual,enterprise,NL,email,987,48.2,0
u0006751,casual,free,US,social,1124,0.0,0
u0006752,casual,free,US,direct,231,0.0,0
u0006753,new_user,starter,GB,organic,561,98.28,1
u0006754,casual,starter,NL,paid_search,153,27.1,0
u0006755,casual,pro,US,email,581,4.99,0
u0006756,new_user,free,JP,paid_search,649,0.0,1
u0006757,power_user,free,US,referral,1630,0.0,1
u0006758,champion,free,GB,referral,83,0.0,0
u0006759,casual,starter,BR,organic,1490,139.0,0
u0006760,casual,pro,DE,paid_search,42,31.68,1
u0006761,new_user,enterprise,DE,organic,520,2.08,1
u0006762,at_risk,enterprise,US,email,1068,43.5,1
u0006763,casual,free,US,referral,1535,0.0,0
u0006764,at_risk,pro,US,paid_search,1204,91.71,0
u0006765,casual,starter,GB,organic,432,4.48,1
u0006766,casual,free,NL,paid_search,342,0.0,0
u0006767,casual,starter,US,organic,590,106.11,0
u0006768,power_user,pro,US,direct,1327,36.53,1
u0006769,power_user,free,FR,email,1464,0.0,0
u0006770,casual,starter,US,paid_search,705,36.8,0
u0006771,at_risk,pro,AU,social,702,57.74,1
u0006772,at_risk,starter,US,direct,1328,35.31,0
u0006773,casual,pro,US,referral,1438,87.03,1
u0006774,casual,pro,NL,referral,1643,54.37,0
u0006775,power_user,enterprise,GB,email,449,66.15,1
u0006776,casual,free,DE,referral,1489,0.0,1
u0006777,casual,starter,FR,direct,238,93.08,1
u0006778,at_risk,pro,US,social,1495,11.0,1
u0006779,casual,pro,JP,organic,1046,88.28,0
u0006780,casual,starter,JP,referral,90,147.74,1
u0006781,casual,pro,US,direct,1035,100.53,0
u0006782,at_risk,free,US,referral,1399,0.0,1
u0006783,casual,starter,NL,paid_search,370,88.69,0
u0006784,new_user,free,DE,organic,1753,0.0,0
u0006785,at_risk,starter,US,email,1442,86.01,0
u0006786,new_user,free,US,paid_search,331,0.0,1
u0006787,at_risk,enterprise,US,paid_search,1147,149.62,0
u0006788,casual,starter,US,paid_search,1723,106.2,1
u0006789,casual,free,GB,organic,711,0.0,0
u0006790,casual,starter,US,direct,1026,58.79,0
u0006791,casual,free,US,organic,585,0.0,0
u0006792,new_user,free,NL,social,336,0.0,0
u0006793,casual,free,GB,paid_search,500,0.0,0
u0006794,power_user,free,IN,organic,1626,0.0,0
u0006795,casual,pro,FR,referral,331,117.38,1
u0006796,at_risk,starter,US,social,430,94.46,1
u0006797,new_user,enterprise,US,referral,90,50.34,1
u0006798,casual,starter,US,email,75,69.44,0
u0006799,new_user,free,DE,email,823,0.0,0
u0006800,casual,pro,US,referral,1412,73.71,0
u0006801,new_user,starter,US,email,752,18.38,0
u0006802,at_risk,starter,DE,organic,160,50.12,0
u0006803,casual,free,US,email,1143,0.0,0
u0006804,casual,free,GB,referral,1634,0.0,1
u0006805,casual,free,US,paid_search,1276,0.0,1
u0006806,casual,free,DE,organic,171,0.0,1
u0006807,at_risk,starter,US,social,1553,36.99,1
u0006808,casual,free,GB,direct,6,0.0,0
u0006809,champion,free,US,direct,1308,0.0,0
u0006810,new_user,pro,US,direct,1622,31.54,0
u0006811,new_user,free,US,organic,1777,0.0,1
u0006812,power_user,enterprise,NL,organic,554,74.45,0
u0006813,new_user,pro,US,organic,1188,149.07,0
u0006814,new_user,free,NL,direct,1236,0.0,1
u0006815,casual,free,US,email,964,0.0,0
u0006816,casual,free,NL,paid_search,591,0.0,1
u0006817,power_user,starter,US,email,1785,103.33,0
u0006818,casual,free,US,organic,825,0.0,1
u0006819,casual,free,AU,direct,1780,0.0,1
u0006820,new_user,starter,US,organic,1023,112.08,0
u0006821,new_user,free,US,social,469,0.0,1
u0006822,casual,pro,US,referral,101,46.71,1
u0006823,casual,starter,US,organic,735,38.84,0
u0006824,casual,pro,US,paid_search,1309,10.95,1
u0006825,casual,free,US,paid_search,1513,0.0,0
u0006826,casual,free,DE,direct,1748,0.0,1
u0006827,power_user,enterprise,AU,social,29,94.12,1
u0006828,at_risk,free,IN,organic,685,0.0,0
u0006829,casual,starter,DE,referral,1174,69.22,0
u0006830,casual,starter,GB,organic,1402,41.76,0
u0006831,casual,free,US,referral,684,0.0,0
u0006832,at_risk,free,NL,organic,498,0.0,0
u0006833,power_user,free,US,organic,450,0.0,1
u0006834,casual,free,US,organic,11,0.0,0
u0006835,new_user,free,GB,email,196,0.0,0
u0006836,champion,free,CA,paid_search,1027,0.0,1
u0006837,casual,starter,NL,referral,1567,136.31,0
u0006838,new_user,starter,GB,paid_search,1134,8.48,0
u0006839,power_user,pro,DE,organic,1123,70.74,0
u0006840,casual,starter,AU,social,158,119.99,0
u0006841,new_user,free,NL,paid_search,575,0.0,0
u0006842,at_risk,free,DE,email,605,0.0,1
u0006843,power_user,pro,GB,organic,1626,120.91,0
u0006844,power_user,starter,GB,organic,61,128.02,0
u0006845,casual,starter,FR,social,1035,25.63,1
u0006846,new_user,free,GB,organic,152,0.0,1
u0006847,casual,free,FR,paid_search,1275,0.0,1
u0006848,casual,free,US,referral,725,0.0,1
u0006849,power_user,free,US,referral,218,0.0,0
u0006850,power_user,free,US,social,1166,0.0,0
u0006851,new_user,free,DE,referral,133,0.0,0
u0006852,new_user,free,US,social,791,0.0,1
u0006853,new_user,pro,US,organic,973,67.69,1
u0006854,power_user,free,NL,email,355,0.0,1
u0006855,casual,free,NL,referral,148,0.0,0
u0006856,at_risk,starter,US,social,1822,102.72,1
u0006857,at_risk,free,US,paid_search,232,0.0,1
u0006858,new_user,free,US,direct,853,0.0,1
u0006859,new_user,free,GB,paid_search,765,0.0,0
u0006860,casual,free,BR,organic,1823,0.0,1
u0006861,new_user,free,NL,organic,563,0.0,1
u0006862,new_user,free,US,organic,1162,0.0,1
u0006863,casual,free,US,organic,508,0.0,0
u0006864,casual,starter,CA,email,363,105.18,0
u0006865,casual,free,US,referral,112,0.0,0
u0006866,new_user,starter,GB,organic,341,148.09,0
u0006867,casual,free,DE,social,68,0.0,1
u0006868,at_risk,starter,JP,direct,537,132.04,0
u0006869,casual,free,GB,referral,569,0.0,0
u0006870,at_risk,starter,US,email,1112,149.83,0
u0006871,casual,free,DE,social,538,0.0,1
u0006872,new_user,free,US,referral,1256,0.0,0
u0006873,casual,starter,US,paid_search,897,14.03,1
u0006874,new_user,free,AU,email,148,0.0,0
u0006875,power_user,free,GB,organic,1271,0.0,0
u0006876,casual,free,US,email,1228,0.0,1
u0006877,at_risk,free,NL,organic,1419,0.0,1
u0006878,casual,enterprise,AU,paid_search,1208,128.36,0
u0006879,casual,free,DE,paid_search,1599,0.0,0
u0006880,power_user,starter,GB,paid_search,1394,114.58,0
u0006881,power_user,free,IN,referral,1271,0.0,0
u0006882,power_user,starter,NL,referral,1279,134.91,0
u0006883,champion,starter,DE,paid_search,1716,95.57,0
u0006884,new_user,free,GB,email,639,0.0,0
u0006885,casual,starter,NL,organic,1602,40.46,1
u0006886,power_user,free,DE,paid_search,1335,0.0,0
u0006887,power_user,starter,US,social,1795,131.4,0
u0006888,at_risk,free,FR,organic,400,0.0,1
u0006889,new_user,pro,CA,organic,1630,137.18,0
u0006890,new_user,free,CA,organic,1470,0.0,0
u0006891,at_risk,free,FR,organic,1259,0.0,1
u0006892,power_user,pro,US,paid_search,938,22.45,0
u0006893,casual,enterprise,CA,referral,547,13.79,0
u0006894,power_user,free,US,organic,397,0.0,1
u0006895,at_risk,free,US,organic,1719,0.0,1
u0006896,casual,free,US,organic,301,0.0,1
u0006897,power_user,free,GB,organic,1809,0.0,0
u0006898,new_user,free,JP,social,1638,0.0,0
u0006899,new_user,starter,US,referral,1327,140.8,1
u0006900,at_risk,starter,US,organic,1377,111.21,0
u0006901,at_risk,starter,US,social,1150,120.35,0
u0006902,new_user,enterprise,US,email,979,13.33,0
u0006903,new_user,free,IN,paid_search,1283,0.0,1
u0006904,champion,free,US,email,1021,0.0,0
u0006905,casual,free,US,organic,518,0.0,0
u0006906,power_user,pro,US,email,894,121.01,1
u0006907,casual,free,NL,direct,111,0.0,1
u0006908,power_user,free,US,paid_search,79,0.0,1
u0006909,power_user,free,DE,referral,107,0.0,1
u0006910,power_user,starter,CA,paid_search,619,121.42,0
u0006911,casual,free,DE,email,326,0.0,0
u0006912,new_user,free,GB,paid_search,815,0.0,0
u0006913,at_risk,pro,BR,referral,555,67.59,1
u0006914,casual,starter,GB,organic,360,58.92,1
u0006915,casual,free,FR,direct,1740,0.0,1
u0006916,at_risk,starter,GB,referral,158,84.61,0
u0006917,casual,pro,NL,email,1272,2.3,0
u0006918,casual,free,GB,direct,334,0.0,1
u0006919,casual,free,US,paid_search,1365,0.0,0
u0006920,power_user,starter,US,paid_search,772,107.58,0
u0006921,new_user,free,US,social,330,0.0,1
u0006922,casual,free,US,organic,359,0.0,1
u0006923,power_user,enterprise,GB,email,1254,91.58,1
u0006924,champion,starter,CA,email,70,17.4,0
u0006925,at_risk,free,US,email,390,0.0,1
u0006926,new_user,free,BR,social,1176,0.0,0
u0006927,casual,pro,JP,paid_search,149,76.7,0
u0006928,power_user,free,GB,organic,336,0.0,0
u0006929,new_user,free,DE,referral,783,0.0,0
u0006930,casual,free,US,organic,1395,0.0,0
u0006931,at_risk,starter,US,referral,1010,16.61,1
u0006932,casual,pro,GB,paid_search,71,60.94,1
u0006933,power_user,free,US,social,1064,0.0,1
u0006934,new_user,free,NL,paid_search,789,0.0,0
u0006935,new_user,free,US,paid_search,1344,0.0,0
u0006936,casual,starter,US,social,1391,115.78,1
u0006937,casual,free,US,social,1669,0.0,0
u0006938,at_risk,pro,BR,paid_search,156,16.42,1
u0006939,at_risk,free,US,email,472,0.0,0
u0006940,new_user,free,US,social,42,0.0,1
u0006941,casual,free,FR,organic,1691,0.0,0
u0006942,at_risk,free,DE,direct,1167,0.0,0
u0006943,at_risk,pro,BR,paid_search,983,41.59,0
u0006944,champion,enterprise,US,email,943,138.12,1
u0006945,power_user,free,US,direct,1119,0.0,0
u0006946,at_risk,free,US,email,432,0.0,0
u0006947,new_user,enterprise,US,social,49,121.05,0
u0006948,at_risk,free,US,organic,658,0.0,0
u0006949,casual,free,AU,social,963,0.0,1
u0006950,power_user,pro,US,paid_search,1141,75.24,0
u0006951,champion,free,JP,direct,178,0.0,0
u0006952,power_user,free,US,referral,1578,0.0,0
u0006953,new_user,free,US,paid_search,439,0.0,1
u0006954,casual,starter,DE,organic,16,132.27,0
u0006955,casual,enterprise,US,organic,523,80.05,0
u0006956,casual,free,CA,email,1582,0.0,0
u0006957,new_user,enterprise,US,email,891,53.82,1
u0006958,at_risk,free,US,referral,1443,0.0,1
u0006959,power_user,free,US,referral,70,0.0,1
u0006960,new_user,free,US,organic,837,0.0,1
u0006961,champion,free,GB,organic,955,0.0,0
u0006962,new_user,starter,DE,social,626,16.75,0
u0006963,new_user,free,US,email,649,0.0,0
u0006964,at_risk,free,US,referral,835,0.0,0
u0006965,new_user,pro,BR,referral,509,62.44,0
u0006966,casual,free,GB,organic,721,0.0,0
u0006967,power_user,free,GB,referral,210,0.0,0
u0006968,casual,pro,BR,referral,1369,149.51,1
u0006969,champion,free,US,paid_search,525,0.0,1
u0006970,at_risk,free,GB,paid_search,937,0.0,1
u0006971,at_risk,free,US,paid_search,1156,0.0,0
u0006972,at_risk,free,BR,referral,981,0.0,1
u0006973,new_user,free,US,referral,1153,0.0,0
u0006974,at_risk,starter,DE,email,113,76.59,1
u0006975,power_user,pro,US,referral,1687,56.97,0
