complaint_id,date,model,lot,failure_mode,outcome,mdr_submitted
CMP-13096,2022-04-25,Nimbus-II-EpiD,LOT-5192-2022,flow_rate_low,no_harm,N
CMP-13097,2024-09-08,Nimbus-PainPro,LOT-6841-2024,flow_rate_low,no_harm,Y
CMP-13098,2021-04-24,Nimbus-II-Plus,LOT-9322-2021,flow_rate_low,no_harm,Y
CMP-13099,2023-06-21,Nimbus-II-Flex,LOT-2556-2023,flow_rate_low,no_harm,Y
CMP-13100,2023-03-13,Nimbus-Flex,LOT-2854-2023,flow_rate_low,no_harm,N
CMP-13101,2023-08-24,Nimbus-II-EMS,LOT-7126-2023,flow_rate_low,near_miss,N
CMP-13102,2021-05-14,Nimbus-II-EMS,LOT-2600-2021,flow_rate_low,no_harm,Y
CMP-13103,2021-08-28,Nimbus-II-PainPRO,LOT-9987-2021,flow_rate_low,no_harm,Y
CMP-13104,2021-02-26,Nimbus-PainPro,LOT-2393-2021,flow_rate_low,near_miss,Y
CMP-13105,2022-07-22,Nimbus-Admin,LOT-3454-2022,flow_rate_low,no_harm,Y
CMP-13106,2023-04-10,Nimbus-II-Flex,LOT-3310-2023,flow_rate_low,no_harm,N
CMP-13107,2022-06-17,Nimbus-II-PainPRO,LOT-6203-2022,flow_rate_low,near_miss,N
CMP-13108,2023-01-15,Nimbus-II-EpiD,LOT-1992-2023,flow_rate_low,no_harm,Y
CMP-13109,2020-10-22,Nimbus-Admin,LOT-7182-2020,flow_rate_low,no_harm,N
CMP-13110,2020-03-18,Nimbus-II-Flex,LOT-8314-2020,flow_rate_low,no_harm,N
CMP-13111,2022-06-26,Nimbus-Flex,LOT-5305-2022,flow_rate_low,no_harm,Y
CMP-13112,2019-11-01,Nimbus-II-Plus,LOT-9956-2019,flow_rate_low,no_harm,Y
CMP-13113,2022-04-19,Nimbus-II-Plus,LOT-3336-2022,flow_rate_low,near_miss,N
CMP-13114,2023-12-04,Nimbus-II-PainPRO,LOT-3410-2023,flow_rate_low,no_harm,Y
CMP-13115,2023-02-17,Nimbus-II-PainPRO,LOT-5182-2023,flow_rate_low,no_harm,Y
CMP-13116,2021-08-14,Nimbus-II-PainPRO,LOT-1492-2021,flow_rate_low,patient_discomfort,N
CMP-13117,2022-11-03,Nimbus-II-EpiD,LOT-2495-2022,flow_rate_low,patient_discomfort,N
CMP-13118,2020-08-09,Nimbus-II-Plus,LOT-5026-2020,flow_rate_low,no_harm,Y
CMP-13119,2020-05-02,Nimbus-Admin,LOT-1600-2020,flow_rate_low,no_harm,N
CMP-13120,2022-10-26,Nimbus-II-PainPRO,LOT-8911-2022,flow_rate_low,no_harm,N
CMP-13121,2020-08-10,Nimbus-PainPro,LOT-8753-2020,flow_rate_low,near_miss,N
CMP-13122,2022-02-28,Nimbus-PainPro,LOT-1696-2022,flow_rate_low,no_harm,N
CMP-13123,2022-12-26,Nimbus-II-PainPRO,LOT-2762-2022,flow_rate_low,no_harm,Y
CMP-13124,2023-12-08,Nimbus-II-EMS,LOT-3801-2023,flow_rate_low,no_harm,Y
CMP-13125,2021-05-06,Nimbus-II-EMS,LOT-4450-2021,flow_rate_low,no_harm,Y
CMP-13126,2023-11-20,Nimbus-II-Flex,LOT-8031-2023,flow_rate_low,no_harm,Y
CMP-13127,2024-11-01,Nimbus-II-EMS,LOT-5429-2024,flow_rate_low,no_harm,Y
CMP-13128,2021-04-18,Nimbus-II-Plus,LOT-9009-2021,flow_rate_low,no_harm,Y
CMP-13129,2023-05-03,Nimbus-II-EpiD,LOT-3815-2023,flow_rate_low,no_harm,Y
CMP-13130,2022-11-07,Nimbus-II-EMS,LOT-4525-2022,flow_rate_low,no_harm,Y
CMP-13131,2020-01-17,Nimbus-II-PainPRO,LOT-3153-2020,flow_rate_low,no_harm,N
CMP-13132,2023-09-25,Nimbus-Flex,LOT-5118-2023,flow_rate_low,near_miss,Y
CMP-13133,2020-10-25,Nimbus-II-Flex,LOT-5191-2020,flow_rate_low,no_harm,Y
CMP-13134,2020-02-23,Nimbus-II-EpiD,LOT-8248-2020,flow_rate_low,no_harm,N
CMP-13135,2022-03-25,Nimbus-II-Flex,LOT-6890-2022,flow_rate_low,serious_injury,Y
CMP-13136,2021-04-03,Nimbus-II-EpiD,LOT-6367-2021,flow_rate_low,patient_discomfort,Y
CMP-13137,2020-06-20,Nimbus-Flex,LOT-7163-2020,flow_rate_low,near_miss,N
CMP-13138,2020-08-19,Nimbus-Flex,LOT-4907-2020,flow_rate_low,near_miss,N
CMP-13139,2021-02-27,Nimbus-PainPro,LOT-9710-2021,flow_rate_low,near_miss,N
CMP-13140,2022-12-16,Nimbus-II-Flex,LOT-7188-2022,flow_rate_low,no_harm,N
CMP-13141,2023-08-23,Nimbus-Admin,LOT-9395-2023,flow_rate_low,no_harm,Y
CMP-13142,2021-11-21,Nimbus-II-Plus,LOT-2827-2021,flow_rate_low,no_harm,N
CMP-13143,2022-11-21,Nimbus-II-EpiD,LOT-3254-2022,flow_rate_low,no_harm,Y
CMP-13144,2022-11-09,Nimbus-II-EpiD,LOT-9077-2022,flow_rate_low,no_harm,Y
CMP-13145,2023-04-17,Nimbus-II-EMS,LOT-5824-2023,flow_rate_low,no_harm,N
CMP-13146,2023-02-02,Nimbus-Admin,LOT-7141-2023,flow_rate_low,near_miss,N
CMP-13147,2019-06-22,Nimbus-Flex,LOT-2357-2019,flow_rate_low,patient_discomfort,Y
CMP-13148,2022-09-09,Nimbus-PainPro,LOT-8517-2022,flow_rate_low,no_harm,Y
CMP-13149,2022-06-21,Nimbus-II-Plus,LOT-4455-2022,flow_rate_low,no_harm,Y
CMP-13150,2021-03-26,Nimbus-PainPro,LOT-2977-2021,flow_rate_low,no_harm,Y
CMP-13151,2024-05-24,Nimbus-II-EpiD,LOT-5261-2024,flow_rate_low,near_miss,Y
CMP-13152,2020-11-25,Nimbus-II-Flex,LOT-1799-2020,flow_rate_low,no_harm,N
CMP-13153,2024-06-17,Nimbus-PainPro,LOT-3308-2024,flow_rate_low,no_harm,Y
CMP-13154,2023-07-20,Nimbus-PainPro,LOT-3717-2023,flow_rate_low,near_miss,Y
CMP-13155,2022-07-26,Nimbus-II-EpiD,LOT-6612-2022,flow_rate_low,no_harm,Y
CMP-13156,2022-06-24,Nimbus-II-Flex,LOT-4309-2022,flow_rate_low,no_harm,Y
CMP-13157,2021-05-17,Nimbus-II-Plus,LOT-6661-2021,flow_rate_low,near_miss,N
CMP-13158,2020-07-02,Nimbus-PainPro,LOT-9594-2020,flow_rate_low,no_harm,N
CMP-13159,2024-01-22,Nimbus-II-EMS,LOT-5853-2024,flow_rate_low,near_miss,Y
CMP-13160,2023-04-25,Nimbus-II-PainPRO,LOT-2886-2023,flow_rate_low,serious_injury,Y
CMP-13161,2019-03-20,Nimbus-II-Flex,LOT-9057-2019,flow_rate_low,no_harm,N
CMP-13162,2020-10-10,Nimbus-II-Plus,LOT-1865-2020,flow_rate_low,no_harm,N
CMP-13163,2024-10-28,Nimbus-Flex,LOT-3356-2024,flow_rate_low,near_miss,Y
CMP-13164,2023-03-27,Nimbus-II-Flex,LOT-1797-2023,flow_rate_low,near_miss,Y
CMP-13165,2024-07-28,Nimbus-Flex,LOT-6006-2024,flow_rate_low,patient_discomfort,Y
CMP-13166,2019-03-18,Nimbus-Flex,LOT-5800-2019,flow_rate_low,patient_discomfort,Y
CMP-13167,2019-03-14,Nimbus-II-PainPRO,LOT-1074-2019,flow_rate_low,no_harm,N
CMP-13168,2021-03-08,Nimbus-II-Plus,LOT-2594-2021,flow_rate_low,no_harm,N
CMP-13169,2022-10-28,Nimbus-II-Plus,LOT-5481-2022,flow_rate_low,no_harm,N
CMP-13170,2021-06-21,Nimbus-PainPro,LOT-1428-2021,flow_rate_low,no_harm,Y
CMP-13171,2024-01-10,Nimbus-II-EpiD,LOT-3928-2024,flow_rate_low,no_harm,N
CMP-13172,2019-04-18,Nimbus-II-PainPRO,LOT-3811-2019,flow_rate_low,no_harm,N
CMP-13173,2019-06-02,Nimbus-Admin,LOT-8577-2019,flow_rate_low,serious_injury,Y
CMP-13174,2022-09-19,Nimbus-II-EpiD,LOT-7312-2022,flow_rate_low,no_harm,Y
CMP-13175,2023-03-04,Nimbus-II-EMS,LOT-3545-2023,flow_rate_low,no_harm,Y
CMP-13176,2022-06-05,Nimbus-PainPro,LOT-8036-2022,flow_rate_low,no_harm,N
CMP-13177,2024-10-08,Nimbus-PainPro,LOT-5522-2024,flow_rate_low,death,Y
CMP-13178,2021-02-20,Nimbus-PainPro,LOT-1298-2021,flow_rate_low,no_harm,N
CMP-13179,2024-12-08,Nimbus-Flex,LOT-4392-2024,flow_rate_low,no_harm,Y
CMP-13180,2021-01-22,Nimbus-PainPro,LOT-7828-2021,flow_rate_low,no_harm,N
CMP-13181,2019-04-13,Nimbus-II-PainPRO,LOT-2461-2019,flow_rate_low,patient_discomfort,Y
CMP-13182,2022-01-20,Nimbus-II-PainPRO,LOT-7476-2022,flow_rate_low,no_harm,N
CMP-13183,2023-04-19,Nimbus-Admin,LOT-5192-2023,flow_rate_low,no_harm,N
CMP-13184,2019-10-19,Nimbus-II-PainPRO,LOT-8196-2019,flow_rate_low,no_harm,N
CMP-13185,2024-05-28,Nimbus-II-PainPRO,LOT-2861-2024,flow_rate_low,no_harm,Y
CMP-13186,2022-01-18,Nimbus-Admin,LOT-8450-2022,flow_rate_low,no_harm,N
CMP-13187,2020-09-28,Nimbus-II-EMS,LOT-4320-2020,flow_rate_low,near_miss,Y
CMP-13188,2024-11-15,Nimbus-II-EpiD,LOT-9713-2024,flow_rate_low,near_miss,N
CMP-13189,2022-04-20,Nimbus-PainPro,LOT-1634-2022,flow_rate_low,no_harm,N
CMP-13190,2023-09-20,Nimbus-II-EMS,LOT-4081-2023,flow_rate_low,no_harm,Y
CMP-13191,2022-06-20,Nimbus-II-PainPRO,LOT-6045-2022,flow_rate_low,no_harm,N
CMP-13192,2023-04-24,Nimbus-II-EpiD,LOT-4058-2023,flow_rate_low,no_harm,Y
CMP-13193,2023-06-14,Nimbus-II-EpiD,LOT-2752-2023,flow_rate_low,near_miss,Y
CMP-13194,2020-02-09,Nimbus-Flex,LOT-8800-2020,flow_rate_low,no_harm,Y
CMP-13195,2022-12-22,Nimbus-II-EpiD,LOT-7219-2022,flow_rate_low,serious_injury,Y
CMP-13196,2021-05-03,Nimbus-II-Plus,LOT-1304-2021,flow_rate_low,no_harm,N
CMP-13197,2019-10-09,Nimbus-II-EMS,LOT-7826-2019,flow_rate_low,no_harm,Y
CMP-13198,2024-04-23,Nimbus-II-Plus,LOT-7265-2024,flow_rate_low,no_harm,N
CMP-13199,2023-04-21,Nimbus-II-Flex,LOT-7798-2023,flow_rate_low,no_harm,N
CMP-13200,2021-07-20,Nimbus-II-EMS,LOT-7831-2021,flow_rate_low,near_miss,Y
CMP-13201,2023-10-15,Nimbus-Admin,LOT-6803-2023,flow_rate_low,no_harm,N
CMP-13202,2021-12-22,Nimbus-II-EMS,LOT-5295-2021,flow_rate_low,no_harm,N
CMP-13203,2022-07-04,Nimbus-II-Flex,LOT-9041-2022,flow_rate_low,no_harm,N
CMP-13204,2022-10-22,Nimbus-Admin,LOT-8194-2022,flow_rate_low,no_harm,N
CMP-13205,2023-05-28,Nimbus-II-PainPRO,LOT-3565-2023,flow_rate_low,near_miss,N
CMP-13206,2022-10-14,Nimbus-II-EMS,LOT-8990-2022,flow_rate_low,no_harm,Y
CMP-13207,2024-07-08,Nimbus-II-EpiD,LOT-6452-2024,flow_rate_low,no_harm,Y
CMP-13208,2023-11-09,Nimbus-Admin,LOT-8476-2023,flow_rate_low,no_harm,N
CMP-13209,2021-05-09,Nimbus-II-EpiD,LOT-5760-2021,flow_rate_low,serious_injury,Y
CMP-13210,2021-02-05,Nimbus-II-Flex,LOT-1025-2021,flow_rate_low,near_miss,N
CMP-13211,2020-02-21,Nimbus-II-EMS,LOT-9020-2020,flow_rate_low,no_harm,Y
CMP-13212,2021-12-18,Nimbus-Flex,LOT-9260-2021,flow_rate_low,near_miss,Y
CMP-13213,2024-05-10,Nimbus-II-Flex,LOT-5870-2024,flow_rate_low,no_harm,N
CMP-13214,2023-01-23,Nimbus-II-EpiD,LOT-6632-2023,flow_rate_low,no_harm,Y
CMP-13215,2019-10-01,Nimbus-PainPro,LOT-2385-2019,flow_rate_low,near_miss,N
CMP-13216,2022-03-25,Nimbus-II-EpiD,LOT-6707-2022,flow_rate_low,patient_discomfort,N
CMP-13217,2019-02-11,Nimbus-II-Flex,LOT-7824-2019,flow_rate_low,no_harm,Y
CMP-13218,2020-08-15,Nimbus-Admin,LOT-9729-2020,flow_rate_low,no_harm,Y
CMP-13219,2022-12-13,Nimbus-II-Flex,LOT-2120-2022,flow_rate_low,no_harm,Y
CMP-13220,2021-12-21,Nimbus-PainPro,LOT-8692-2021,flow_rate_low,no_harm,N
CMP-13221,2019-03-17,Nimbus-II-Flex,LOT-4470-2019,flow_rate_low,patient_discomfort,Y
CMP-13222,2023-07-10,Nimbus-II-PainPRO,LOT-4099-2023,flow_rate_low,near_miss,Y
CMP-13223,2019-01-24,Nimbus-II-PainPRO,LOT-7665-2019,flow_rate_low,no_harm,N
CMP-13224,2022-10-18,Nimbus-II-Plus,LOT-5585-2022,flow_rate_low,near_miss,Y
CMP-13225,2022-08-16,Nimbus-II-Plus,LOT-7990-2022,flow_rate_low,no_harm,N
CMP-13226,2023-02-14,Nimbus-Flex,LOT-7067-2023,flow_rate_low,near_miss,Y
CMP-13227,2020-06-16,Nimbus-II-Plus,LOT-7399-2020,flow_rate_low,near_miss,Y
CMP-13228,2022-12-04,Nimbus-Flex,LOT-6650-2022,flow_rate_low,no_harm,Y
CMP-13229,2023-04-08,Nimbus-PainPro,LOT-1460-2023,flow_rate_low,near_miss,Y
CMP-13230,2019-08-15,Nimbus-II-EpiD,LOT-3354-2019,flow_rate_low,near_miss,N
CMP-13231,2024-08-01,Nimbus-PainPro,LOT-9138-2024,flow_rate_low,no_harm,N
CMP-13232,2021-05-12,Nimbus-PainPro,LOT-2967-2021,flow_rate_low,no_harm,N
CMP-13233,2023-06-27,Nimbus-PainPro,LOT-6074-2023,flow_rate_low,no_harm,Y
CMP-13234,2020-11-20,Nimbus-II-EMS,LOT-3913-2020,flow_rate_low,no_harm,N
CMP-13235,2024-08-11,Nimbus-PainPro,LOT-7708-2024,flow_rate_low,near_miss,Y
CMP-13236,2024-12-17,Nimbus-Admin,LOT-5813-2024,flow_rate_low,no_harm,N
CMP-13237,2024-09-01,Nimbus-II-Flex,LOT-4408-2024,flow_rate_low,no_harm,Y
CMP-13238,2020-01-28,Nimbus-PainPro,LOT-9111-2020,flow_rate_low,no_harm,N
CMP-13239,2022-10-06,Nimbus-II-PainPRO,LOT-9514-2022,flow_rate_low,no_harm,N
CMP-13240,2023-12-09,Nimbus-II-Flex,LOT-1897-2023,flow_rate_low,no_harm,N
CMP-13241,2020-04-03,Nimbus-II-Plus,LOT-3064-2020,flow_rate_low,no_harm,Y
CMP-13242,2024-05-28,Nimbus-II-EpiD,LOT-8769-2024,flow_rate_low,serious_injury,Y
CMP-13243,2019-09-14,Nimbus-II-Plus,LOT-2304-2019,flow_rate_low,no_harm,Y
CMP-13244,2024-03-18,Nimbus-II-PainPRO,LOT-8344-2024,flow_rate_low,no_harm,N
CMP-13245,2019-04-17,Nimbus-Admin,LOT-2535-2019,flow_rate_low,patient_discomfort,N
CMP-13246,2024-03-01,Nimbus-II-EMS,LOT-4501-2024,flow_rate_low,no_harm,Y
CMP-13247,2024-06-12,Nimbus-II-PainPRO,LOT-7425-2024,flow_rate_low,near_miss,N
CMP-13248,2024-01-09,Nimbus-PainPro,LOT-9973-2024,flow_rate_low,no_harm,Y
CMP-13249,2020-12-25,Nimbus-II-EMS,LOT-4384-2020,flow_rate_low,no_harm,N
CMP-13250,2023-04-28,Nimbus-II-PainPRO,LOT-6974-2023,flow_rate_low,near_miss,Y
CMP-13251,2019-12-24,Nimbus-II-EpiD,LOT-6282-2019,flow_rate_low,no_harm,Y
CMP-13252,2022-07-17,Nimbus-II-Plus,LOT-9563-2022,flow_rate_low,near_miss,Y
CMP-13253,2021-09-04,Nimbus-PainPro,LOT-8961-2021,flow_rate_low,no_harm,Y
CMP-13254,2023-08-28,Nimbus-II-PainPRO,LOT-6193-2023,flow_rate_low,no_harm,N
CMP-13255,2019-07-25,Nimbus-II-Flex,LOT-6534-2019,flow_rate_low,no_harm,N
CMP-13256,2024-07-19,Nimbus-II-EMS,LOT-7290-2024,flow_rate_low,death,Y
CMP-13257,2020-02-15,Nimbus-II-Plus,LOT-8269-2020,flow_rate_low,no_harm,N
CMP-13258,2024-11-18,Nimbus-II-EpiD,LOT-2280-2024,flow_rate_low,serious_injury,Y
CMP-13259,2019-11-08,Nimbus-Flex,LOT-8674-2019,flow_rate_low,patient_discomfort,Y
CMP-13260,2024-09-16,Nimbus-II-Flex,LOT-1769-2024,flow_rate_low,near_miss,N
CMP-13261,2023-12-10,Nimbus-II-Plus,LOT-3081-2023,flow_rate_low,no_harm,Y
CMP-13262,2023-10-18,Nimbus-II-EMS,LOT-8022-2023,flow_rate_low,no_harm,N
CMP-13263,2021-12-10,Nimbus-PainPro,LOT-4077-2021,flow_rate_low,no_harm,N
CMP-13264,2024-05-15,Nimbus-II-PainPRO,LOT-5381-2024,flow_rate_low,serious_injury,Y
CMP-13265,2023-04-14,Nimbus-II-EMS,LOT-1660-2023,flow_rate_low,no_harm,Y
CMP-13266,2022-12-06,Nimbus-Admin,LOT-9360-2022,flow_rate_low,near_miss,Y
CMP-13267,2023-02-07,Nimbus-Flex,LOT-9196-2023,flow_rate_low,no_harm,N
CMP-13268,2024-09-19,Nimbus-II-EMS,LOT-8035-2024,flow_rate_low,no_harm,N
CMP-13269,2021-07-14,Nimbus-II-Plus,LOT-1500-2021,flow_rate_low,no_harm,N
CMP-13270,2020-12-06,Nimbus-II-Flex,LOT-7097-2020,flow_rate_low,no_harm,N
CMP-13271,2020-09-20,Nimbus-II-EpiD,LOT-4570-2020,flow_rate_low,near_miss,Y
CMP-13272,2024-03-12,Nimbus-II-EMS,LOT-5880-2024,flow_rate_low,no_harm,N
CMP-13273,2024-04-11,Nimbus-II-EMS,LOT-5800-2024,flow_rate_low,no_harm,Y
CMP-13274,2023-05-16,Nimbus-II-Flex,LOT-5692-2023,flow_rate_low,no_harm,Y
CMP-13275,2024-11-11,Nimbus-II-EMS,LOT-2138-2024,flow_rate_low,no_harm,N
CMP-13276,2020-08-09,Nimbus-II-Flex,LOT-7099-2020,flow_rate_low,near_miss,Y
CMP-13277,2022-10-26,Nimbus-II-PainPRO,LOT-6285-2022,flow_rate_low,no_harm,N
CMP-13278,2020-05-10,Nimbus-II-EMS,LOT-9330-2020,flow_rate_low,no_harm,Y
CMP-13279,2022-04-27,Nimbus-II-Plus,LOT-1393-2022,flow_rate_low,serious_injury,Y
CMP-13280,2023-12-19,Nimbus-Admin,LOT-1328-2023,flow_rate_low,no_harm,N
CMP-13281,2021-05-26,Nimbus-II-PainPRO,LOT-3879-2021,flow_rate_low,no_harm,N
CMP-13282,2019-07-22,Nimbus-II-PainPRO,LOT-2343-2019,flow_rate_low,near_miss,Y
CMP-13283,2019-12-02,Nimbus-II-Flex,LOT-3265-2019,flow_rate_low,no_harm,Y
CMP-13284,2020-09-08,Nimbus-II-Flex,LOT-5322-2020,flow_rate_low,no_harm,N
CMP-13285,2024-05-26,Nimbus-II-EpiD,LOT-3864-2024,flow_rate_low,no_harm,Y
CMP-13286,2019-10-27,Nimbus-II-PainPRO,LOT-2885-2019,flow_rate_low,serious_injury,Y
CMP-13287,2019-09-18,Nimbus-PainPro,LOT-7500-2019,flow_rate_low,no_harm,N
CMP-13288,2021-01-02,Nimbus-Admin,LOT-1834-2021,flow_rate_low,patient_discomfort,Y
CMP-13289,2021-01-07,Nimbus-II-Flex,LOT-5577-2021,flow_rate_low,near_miss,Y
CMP-13290,2024-02-22,Nimbus-PainPro,LOT-7353-2024,flow_rate_low,no_harm,Y
CMP-13291,2019-05-02,Nimbus-II-EMS,LOT-1910-2019,flow_rate_low,no_harm,Y
CMP-13292,2023-02-28,Nimbus-II-EpiD,LOT-1713-2023,flow_rate_low,no_harm,N
CMP-13293,2020-05-10,Nimbus-II-Flex,LOT-4061-2020,flow_rate_low,no_harm,Y
CMP-13294,2022-09-19,Nimbus-Admin,LOT-7892-2022,flow_rate_low,no_harm,Y
CMP-13295,2019-12-08,Nimbus-PainPro,LOT-1133-2019,flow_rate_low,no_harm,N
CMP-13296,2021-08-26,Nimbus-PainPro,LOT-4027-2021,drug_leakage,no_harm,N
CMP-13297,2024-04-04,Nimbus-II-Plus,LOT-4427-2024,drug_leakage,no_harm,N
CMP-13298,2023-04-08,Nimbus-II-Flex,LOT-5315-2023,drug_leakage,no_harm,N
CMP-13299,2023-11-14,Nimbus-Admin,LOT-4789-2023,drug_leakage,no_harm,N
CMP-13300,2022-04-11,Nimbus-Admin,LOT-9033-2022,drug_leakage,no_harm,Y
CMP-13301,2019-03-27,Nimbus-II-EMS,LOT-8054-2019,drug_leakage,patient_discomfort,N
CMP-13302,2022-05-15,Nimbus-II-EMS,LOT-2197-2022,drug_leakage,no_harm,N
CMP-13303,2020-04-12,Nimbus-Admin,LOT-9523-2020,drug_leakage,no_harm,Y
CMP-13304,2021-03-20,Nimbus-II-Flex,LOT-8376-2021,drug_leakage,near_miss,Y
CMP-13305,2019-07-08,Nimbus-II-PainPRO,LOT-7375-2019,drug_leakage,no_harm,N
CMP-13306,2019-09-26,Nimbus-II-PainPRO,LOT-9264-2019,drug_leakage,patient_discomfort,N
CMP-13307,2019-02-22,Nimbus-II-EMS,LOT-3904-2019,drug_leakage,no_harm,N
CMP-13308,2023-08-15,Nimbus-Admin,LOT-9372-2023,drug_leakage,no_harm,N
CMP-13309,2023-09-27,Nimbus-II-EMS,LOT-2321-2023,drug_leakage,no_harm,Y
CMP-13310,2019-10-15,Nimbus-II-PainPRO,LOT-1041-2019,drug_leakage,no_harm,N
CMP-13311,2024-08-07,Nimbus-II-PainPRO,LOT-6362-2024,drug_leakage,no_harm,Y
CMP-13312,2024-09-03,Nimbus-Admin,LOT-1492-2024,drug_leakage,no_harm,Y
CMP-13313,2020-08-28,Nimbus-II-EMS,LOT-8085-2020,drug_leakage,no_harm,N
CMP-13314,2023-11-13,Nimbus-II-PainPRO,LOT-1233-2023,drug_leakage,no_harm,Y
CMP-13315,2019-03-02,Nimbus-II-EpiD,LOT-5722-2019,drug_leakage,no_harm,N
CMP-13316,2020-07-03,Nimbus-II-PainPRO,LOT-6100-2020,drug_leakage,no_harm,N
CMP-13317,2022-07-03,Nimbus-Admin,LOT-4634-2022,drug_leakage,no_harm,N
CMP-13318,2022-02-17,Nimbus-Admin,LOT-4127-2022,drug_leakage,no_harm,N
CMP-13319,2020-06-17,Nimbus-II-EpiD,LOT-2218-2020,drug_leakage,near_miss,Y
CMP-13320,2022-03-25,Nimbus-Flex,LOT-6433-2022,drug_leakage,no_harm,Y
CMP-13321,2021-01-17,Nimbus-II-EMS,LOT-6147-2021,drug_leakage,patient_discomfort,Y
CMP-13322,2019-08-14,Nimbus-Flex,LOT-2105-2019,drug_leakage,no_harm,N
CMP-13323,2024-08-17,Nimbus-II-PainPRO,LOT-3351-2024,drug_leakage,no_harm,N
CMP-13324,2020-04-20,Nimbus-II-PainPRO,LOT-5487-2020,drug_leakage,no_harm,N
CMP-13325,2024-07-05,Nimbus-II-Flex,LOT-5413-2024,drug_leakage,no_harm,Y
CMP-13326,2023-05-07,Nimbus-II-Flex,LOT-7777-2023,drug_leakage,no_harm,Y
CMP-13327,2022-11-03,Nimbus-Flex,LOT-8245-2022,drug_leakage,no_harm,N
CMP-13328,2023-05-03,Nimbus-II-Plus,LOT-3038-2023,drug_leakage,no_harm,N
CMP-13329,2024-10-28,Nimbus-PainPro,LOT-4783-2024,drug_leakage,no_harm,Y
CMP-13330,2021-09-05,Nimbus-Flex,LOT-3612-2021,drug_leakage,no_harm,N
CMP-13331,2023-07-02,Nimbus-II-Plus,LOT-8553-2023,drug_leakage,serious_injury,Y
CMP-13332,2020-02-05,Nimbus-PainPro,LOT-8792-2020,drug_leakage,no_harm,N
CMP-13333,2020-09-01,Nimbus-II-EpiD,LOT-3834-2020,drug_leakage,no_harm,N
CMP-13334,2024-06-01,Nimbus-Flex,LOT-9181-2024,drug_leakage,patient_discomfort,N
CMP-13335,2024-01-03,Nimbus-II-EpiD,LOT-9371-2024,drug_leakage,patient_discomfort,N
CMP-13336,2021-09-16,Nimbus-II-EpiD,LOT-9751-2021,drug_leakage,serious_injury,Y
CMP-13337,2020-09-27,Nimbus-II-Flex,LOT-6959-2020,drug_leakage,no_harm,Y
CMP-13338,2023-05-19,Nimbus-II-Flex,LOT-2697-2023,drug_leakage,no_harm,N
CMP-13339,2024-06-15,Nimbus-PainPro,LOT-2880-2024,drug_leakage,serious_injury,Y
CMP-13340,2019-04-23,Nimbus-II-Plus,LOT-8590-2019,drug_leakage,no_harm,Y
CMP-13341,2020-08-18,Nimbus-II-PainPRO,LOT-7226-2020,drug_leakage,serious_injury,Y
CMP-13342,2021-06-24,Nimbus-Admin,LOT-3191-2021,drug_leakage,patient_discomfort,N
CMP-13343,2024-05-27,Nimbus-PainPro,LOT-2876-2024,drug_leakage,no_harm,N
CMP-13344,2023-12-15,Nimbus-II-Plus,LOT-8812-2023,drug_leakage,no_harm,Y
CMP-13345,2023-11-03,Nimbus-II-Flex,LOT-1357-2023,drug_leakage,death,Y
CMP-13346,2020-11-20,Nimbus-II-Flex,LOT-5082-2020,drug_leakage,no_harm,Y
CMP-13347,2022-01-06,Nimbus-Flex,LOT-1794-2022,drug_leakage,no_harm,Y
CMP-13348,2019-09-13,Nimbus-II-Flex,LOT-1311-2019,drug_leakage,no_harm,N
CMP-13349,2019-05-04,Nimbus-II-PainPRO,LOT-1499-2019,drug_leakage,no_harm,N
CMP-13350,2020-06-19,Nimbus-II-Plus,LOT-9298-2020,drug_leakage,patient_discomfort,N
CMP-13351,2023-04-16,Nimbus-II-PainPRO,LOT-7372-2023,drug_leakage,no_harm,Y
CMP-13352,2021-12-03,Nimbus-II-EMS,LOT-2734-2021,drug_leakage,no_harm,Y
CMP-13353,2022-07-19,Nimbus-Flex,LOT-2551-2022,drug_leakage,no_harm,N
CMP-13354,2024-10-08,Nimbus-II-Flex,LOT-8916-2024,drug_leakage,no_harm,Y
CMP-13355,2020-12-18,Nimbus-II-Plus,LOT-1750-2020,drug_leakage,no_harm,Y
CMP-13356,2020-10-08,Nimbus-II-EMS,LOT-3910-2020,drug_leakage,no_harm,Y
CMP-13357,2019-12-17,Nimbus-II-EpiD,LOT-1913-2019,drug_leakage,serious_injury,Y
CMP-13358,2022-11-18,Nimbus-Flex,LOT-8100-2022,drug_leakage,serious_injury,Y
CMP-13359,2019-10-09,Nimbus-II-PainPRO,LOT-5397-2019,drug_leakage,no_harm,Y
CMP-13360,2024-09-03,Nimbus-II-EMS,LOT-2615-2024,drug_leakage,no_harm,Y
CMP-13361,2022-08-14,Nimbus-II-Plus,LOT-5799-2022,drug_leakage,no_harm,N
CMP-13362,2022-08-24,Nimbus-Flex,LOT-7238-2022,drug_leakage,no_harm,N
CMP-13363,2021-11-06,Nimbus-Flex,LOT-2546-2021,drug_leakage,no_harm,N
CMP-13364,2022-12-13,Nimbus-II-EMS,LOT-3049-2022,drug_leakage,no_harm,Y
CMP-13365,2021-08-08,Nimbus-II-Flex,LOT-8228-2021,drug_leakage,no_harm,N
CMP-13366,2020-03-07,Nimbus-Admin,LOT-9827-2020,drug_leakage,no_harm,N
