customer_id,signup_date,last_active,plan_type,monthly_spend,support_tickets
CUST006766,2023-12-29,2026-01-13,standard,43.23,3
CUST006767,2022-05-28,10/27/2025,standard,67.34,3
CUST006768,2022-01-20,2026-02-12,premium,98.93,11
CUST006769,10/5/2023,2/26/2026,standard,55.61,2
CUST006770,2023-06-27,2025-12-07,premium,110.47,3
CUST006771,2022-06-16,2026-03-01,standard,62.72,5
CUST006772,2022-03-07,2026-01-04,standard,74.51,14
CUST006773,2022-04-03,2026-01-22,basic,21.70,3
CUST006774,2023-05-27,2026-02-22,premium,0.00,3
CUST006775,1/16/2022,2026-02-10,standard,61.13,8
CUST006776,2022-11-16,2026-02-26,standard,77.88,12
CUST006777,2023-01-07,2025-11-25,basic,20.07,0
CUST006778,2023-10-27,2025-10-03,basic,26.82,5
CUST006779,11/2/2024,11/13/2025,standard,82.18,9
CUST006780,2023-04-15,2026-02-07,standard,81.45,0
CUST006781,2023-12-11,2025-12-11,basic,25.50,2
CUST006782,2023-09-26,2025-10-03,standard,82.46,0
CUST006783,2024-03-02,2026-01-13,premium,111.52,1
CUST006784,2024-06-21,2026-01-18,standard,0.00,12
CUST006785,2022-02-23,2025-10-01,premium,132.54,0
CUST006786,2022-07-18,2025-10-18,standard,62.54,0
CUST006787,2022-05-08,2025-11-25,basic,15.53,30
CUST006788,2024-05-17,2025-12-17,premium,91.93,4
CUST006789,2022-07-02,1/3/2026,standard,42.02,4
CUST006790,8/20/2023,2025-10-02,standard,43.04,15
CUST006791,2023-10-18,2026-02-19,standard,61.74,3
CUST006792,2024-08-29,2026-02-20,premium,149.86,11
CUST006793,2022-10-02,10/8/2025,basic,17.75,3
CUST006794,2022-02-07,2026-03-18,basic,44.05,3
CUST006795,2024-03-11,2025-11-02,basic,24.99,15
CUST006796,6/14/2022,11/10/2025,standard,57.09,12
CUST006797,6/9/2024,2025-10-03,premium,127.73,5
CUST006798,2023-02-20,2026-02-17,standard,64.39,3
CUST006799,2022-02-05,2025-10-07,basic,17.15,2
CUST006800,2023-09-09,2026-02-04,standard,43.37,2
CUST006801,2024-03-03,2026-03-03,premium,144.00,8
CUST006802,2022-05-17,2026-02-16,basic,34.57,1
CUST006803,2022-02-05,2026-03-16,standard,41.75,1
CUST006804,2024-01-05,2025-11-29,basic,37.28,3
CUST006805,2023-08-31,2025-10-14,basic,31.50,6
CUST006806,2023-07-13,2026-03-26,basic,26.56,5
CUST006807,2024-11-15,2026-01-21,standard,56.25,11
CUST006808,2023-06-08,2026-02-23,basic,25.23,7
CUST006809,2022-10-30,2025-12-28,premium,114.59,0
CUST006810,2023-03-14,2026-03-25,basic,17.99,19
CUST006811,2024-10-05,2026-02-20,premium,127.24,15
CUST006812,2023-03-09,12/23/2025,standard,47.92,7
CUST006813,2023-03-19,2025-10-09,standard,62.83,1
CUST006814,2022-05-10,2026-02-07,standard,69.21,5
CUST006815,2022-02-13,2026-02-14,basic,37.74,15
CUST006816,2022-08-31,2025-11-08,basic,22.09,32
CUST006817,2024-01-27,2025-11-18,standard,40.38,13
CUST006818,2024-10-21,2026-03-18,standard,65.04,1
CUST006819,2023-02-13,2025-10-11,basic,32.25,12
CUST006820,2023-01-16,2025-10-03,standard,41.32,0
CUST006821,2022-10-24,2026-02-16,premium,0.00,4
CUST006822,2023-03-01,2025-12-15,basic,35.19,15
CUST006823,2022-08-07,2026-01-17,basic,22.39,2
CUST006824,2024-05-12,2025-12-01,standard,79.77,1
CUST006825,2024-06-30,2026-03-13,standard,43.17,15
CUST006826,8/20/2023,2026-01-08,standard,57.50,2
CUST006827,12/19/2023,2025-11-27,basic,29.50,0
CUST006828,2023-03-15,2025-10-15,basic,40.17,0
CUST006829,2023-12-22,2026-02-11,basic,37.81,16
CUST006830,2022-02-08,2026-01-17,standard,76.53,5
CUST006831,2022-05-16,2025-11-11,basic,23.53,2
CUST006832,2023-03-14,2025-12-06,standard,70.57,4
CUST006833,2023-04-25,2025-10-13,standard,49.93,4
CUST006834,2023-07-18,2025-12-09,standard,82.76,2
CUST006835,2022-04-20,2026-01-04,basic,38.68,5
CUST006836,2023-08-19,2026-01-28,standard,84.18,1
CUST006837,5/15/2024,2025-09-30,basic,30.03,1
CUST006838,2022-09-12,2025-10-05,basic,24.95,2
CUST006839,2022-12-13,2026-02-02,premium,78.45,11
CUST006840,5/7/2024,2026-02-19,premium,102.88,0
CUST006841,2024-03-14,2025-11-17,basic,0.00,2
CUST006842,2023-08-03,2025-11-03,standard,72.25,7
CUST006843,2022-06-12,2025-10-13,basic,42.05,9
CUST006844,2022-10-15,2025-11-28,standard,49.85,4
CUST006845,2022-08-02,2025-11-11,standard,76.28,4
CUST006846,2023-04-18,2025-11-28,basic,28.83,5
CUST006847,2024-07-21,2025-10-26,premium,84.29,4
CUST006848,2023-01-25,2025-12-09,standard,44.64,0
CUST006849,2022-11-24,2026-01-30,standard,66.51,3
CUST006850,2022-07-30,2026-01-22,premium,100.22,12
CUST006851,2023-05-14,2025-12-23,standard,79.69,8
CUST006852,11/26/2023,1/20/2026,standard,62.54,0
CUST006853,2024-09-22,2025-10-27,standard,0.00,5
CUST006854,2024-05-05,2025-10-10,premium,126.54,4
CUST006855,2023-02-03,2025-12-18,standard,41.44,13
CUST006856,2024-09-24,2025-10-04,premium,146.04,0
CUST006857,2023-04-26,9/29/2025,basic,17.11,1
CUST006858,2023-01-27,2026-03-07,standard,75.56,5
CUST006859,2023-06-01,2026-01-04,standard,79.83,8
CUST006860,2024-01-19,2026-01-08,standard,60.97,4
CUST006861,2022-01-24,2025-12-22,standard,0.00,0
CUST006862,2022-11-02,2026-01-29,basic,44.87,0
CUST006863,2023-08-06,2026-02-06,standard,69.67,0
CUST006864,2022-12-31,2025-10-10,basic,19.71,2
CUST006865,2024-04-05,2025-10-23,standard,54.24,5
CUST006866,2022-08-12,2026-02-10,premium,75.89,2
CUST006867,4/8/2022,2026-01-02,standard,47.98,2
CUST006868,6/22/2022,2026-01-26,standard,72.81,4
CUST006869,2023-09-25,2026-03-25,standard,58.40,9
CUST006870,2022-03-22,2025-12-05,standard,0.00,6
CUST006871,2022-09-20,1/10/2026,basic,0.00,1
CUST006872,2024-11-14,12/23/2025,basic,39.28,0
CUST006873,2024-02-22,2026-01-16,premium,103.10,0
CUST006874,2023-04-05,2025-10-07,standard,0.00,7
CUST006875,2022-11-20,2026-02-25,basic,32.33,5
CUST006876,2022-09-04,2026-01-14,premium,112.12,1
CUST006877,2022-06-23,2025-12-17,premium,78.93,15
CUST006878,2022-01-01,2026-01-02,standard,62.61,5
CUST006879,2022-07-01,2026-01-11,premium,139.87,0
CUST006880,2022-09-08,2025-10-19,premium,110.12,4
CUST006881,2022-08-06,2025-10-26,premium,131.05,11
CUST006882,6/9/2024,2025-10-02,standard,42.33,0
CUST006883,2023-09-10,2025-10-06,premium,136.02,0
CUST006884,2022-10-26,2025-10-13,standard,68.34,1
CUST006885,2024-01-24,2026-02-18,standard,70.07,8
CUST006886,4/16/2022,2025-10-15,basic,25.52,3
CUST006887,2024-06-29,3/9/2026,premium,85.68,35
CUST006888,2023-04-13,2026-03-22,basic,32.30,1
CUST006889,2024-07-20,2026-03-16,standard,48.89,3
CUST006890,2024-06-13,2026-02-26,standard,82.39,8
CUST006891,2023-08-15,2026-03-16,basic,19.25,12
CUST006892,2022-05-05,2026-03-02,basic,27.95,1
CUST006893,2022-02-06,2025-12-13,basic,24.97,4
CUST006894,2023-08-03,2025-11-26,premium,100.61,13
CUST006895,2022-09-11,2026-02-12,standard,63.10,1
CUST006896,2023-01-29,2025-11-08,basic,21.25,1
CUST006897,2023-02-08,2/2/2026,basic,44.44,0
CUST006898,1/14/2024,2025-12-15,basic,33.43,1
CUST006899,2024-01-04,2025-12-06,basic,33.48,4
CUST006900,2023-12-09,2026-03-19,basic,41.27,25
CUST006901,10/14/2022,2025-10-03,basic,26.16,2
CUST006902,2023-03-08,2026-03-09,premium,135.46,10
CUST006903,2022-09-27,2026-02-08,premium,92.74,4
CUST006904,8/30/2023,2026-02-16,standard,83.28,12
CUST006905,2023-10-19,2025-10-13,basic,32.03,13
CUST006906,5/18/2022,2025-12-06,basic,31.59,5
CUST006907,2023-11-20,2025-11-03,standard,55.65,0
CUST006908,2023-08-02,2025-12-20,basic,44.50,12
CUST006909,2023-04-02,2025-10-17,standard,50.02,5
CUST006910,2023-10-17,2025-10-30,premium,0.00,2
CUST006911,2023-11-06,2025-12-14,standard,78.22,3
CUST006912,2023-11-28,2025-10-20,premium,85.92,5
CUST006913,2024-01-25,2025-11-26,premium,94.65,3
CUST006914,2024-01-16,2025-12-11,standard,73.81,6
CUST006915,2024-11-07,2025-12-17,basic,18.47,4
CUST006916,2023-04-07,2025-10-21,premium,88.78,8
CUST006917,2022-12-19,2025-11-19,premium,81.26,5
CUST006918,2023-08-06,2025-12-04,standard,53.04,1
CUST006919,2022-04-25,2/26/2026,basic,29.09,3
CUST006920,2023-03-16,1/14/2026,standard,55.07,4
CUST006921,2024-01-13,1/7/2026,standard,79.89,5
CUST006922,2023-10-01,2025-12-20,basic,38.65,0
CUST006923,2024-07-14,2025-12-17,basic,38.97,3
CUST006924,2023-08-03,2026-02-22,standard,59.40,3
CUST006925,2022-06-28,12/1/2025,basic,26.62,29
CUST006926,2022-04-01,2025-11-22,premium,112.34,1
CUST006927,2024-07-02,2025-12-12,basic,22.77,3
CUST006928,2024-08-19,2025-10-18,basic,22.65,7
CUST006929,2023-02-05,2026-01-21,premium,118.66,2
CUST006930,2022-06-28,12/1/2025,standard,64.21,10
CUST006931,11/28/2023,2025-10-13,standard,76.30,14
CUST006932,3/29/2023,2025-10-17,basic,18.48,3
CUST006933,2023-05-24,2025-10-13,premium,125.21,2
CUST006934,2024-02-29,2026-03-13,standard,58.12,4
CUST006935,2022-06-27,2026-03-11,basic,20.83,15
CUST006936,2022-02-27,2026-01-20,basic,23.90,3
CUST006937,2022-07-20,2026-02-04,standard,57.88,4
CUST006938,2022-01-27,2026-01-12,standard,75.39,0
CUST006939,2024-09-19,2025-12-25,standard,84.76,8
CUST006940,2022-05-17,2026-01-31,standard,66.93,4
CUST006941,2023-06-23,2025-10-03,basic,38.62,5
CUST006942,2024-06-15,2026-02-04,standard,83.27,4
CUST006943,2023-12-24,10/5/2025,standard,63.29,12
CUST006944,2022-08-15,2026-02-20,standard,43.77,3
CUST006945,2024-08-01,2026-01-24,basic,42.78,11
CUST006946,2023-11-14,2025-12-03,basic,36.86,11
CUST006947,2023-02-23,2026-02-25,premium,107.13,1
CUST006948,2023-05-04,2026-01-19,premium,0.00,8
CUST006949,2022-09-21,2026-03-10,basic,31.04,4
CUST006950,2024-11-12,2025-12-03,basic,44.49,2
CUST006951,9/2/2022,2025-10-06,premium,110.28,5
CUST006952,2024-02-29,2026-03-17,standard,59.63,1
CUST006953,2023-04-08,2026-01-15,basic,34.66,0
CUST006954,2024-01-13,10/12/2025,standard,59.16,0
CUST006955,2022-06-11,2026-01-24,standard,49.59,0
CUST006956,2024-10-28,2026-01-14,standard,84.92,0
CUST006957,2022-02-28,2026-02-02,standard,52.23,3
CUST006958,2022-01-19,2026-01-16,basic,41.78,0
CUST006959,2023-04-02,2025-10-29,basic,39.40,12
CUST006960,2023-02-02,2025-10-04,premium,104.00,29
CUST006961,2023-03-02,2026-03-14,premium,130.49,0
CUST006962,10/8/2024,2026-01-12,premium,138.67,4
CUST006963,2022-12-09,2025-12-22,standard,41.38,5
CUST006964,5/19/2023,2025-12-23,standard,64.27,2
CUST006965,2022-04-02,2025-12-28,standard,70.87,4
CUST006966,11/12/2024,2026-01-27,basic,18.60,6
CUST006967,2024-01-23,2026-01-30,premium,92.20,11
CUST006968,2024-05-17,2026-03-25,premium,139.63,6
CUST006969,2023-11-19,2026-01-12,standard,78.50,10
CUST006970,2024-11-18,2025-10-13,premium,143.62,3
CUST006971,2022-06-12,2025-10-02,standard,62.63,3
CUST006972,2023-12-07,2025-10-17,standard,71.62,1
CUST006973,2023-06-21,2025-10-30,basic,31.39,2
CUST006974,2023-02-19,2026-03-02,standard,41.79,3
CUST006975,6/11/2023,2025-12-20,basic,43.00,13
CUST006976,2024-07-15,2026-01-07,premium,132.83,12
CUST006977,2023-01-01,2026-01-16,standard,81.94,2
CUST006978,2024-10-06,2025-11-09,standard,55.17,3
CUST006979,2023-03-14,2025-12-08,premium,77.11,7
CUST006980,2024-05-29,2026-03-06,basic,23.24,4
CUST006981,2022-07-27,2025-11-08,standard,42.98,4
CUST006982,10/17/2022,2025-11-11,standard,42.62,1
CUST006983,2022-01-24,2026-02-13,basic,35.71,2
CUST006984,2024-10-02,2026-02-09,basic,20.70,11
CUST006985,2022-07-30,12/8/2025,basic,32.20,13
CUST006986,7/4/2023,2025-10-07,premium,108.13,0
CUST006987,2023-02-11,2025-11-13,basic,38.82,5
CUST006988,2022-08-16,2026-03-04,standard,65.82,4
CUST006989,2023-07-04,2026-03-18,premium,107.53,14
CUST006990,2024-08-09,2026-01-14,standard,49.55,0
CUST006991,2023-10-08,2025-11-07,basic,40.42,2
CUST006992,2024-10-11,2025-12-18,premium,125.23,2
CUST006993,2024-11-24,2026-03-08,basic,25.28,4
CUST006994,2023-02-14,2026-02-04,standard,48.46,3
CUST006995,2023-09-05,2026-01-07,basic,0.00,1
CUST006996,2023-04-24,2025-12-26,standard,44.91,13
CUST006997,2023-06-11,2025-09-28,basic,30.92,12
CUST006998,2023-10-04,2026-02-18,standard,62.97,0
CUST006999,2024-05-23,2025-12-22,basic,44.75,1
CUST007000,2023-08-18,2026-01-30,standard,76.00,17
CUST007001,4/29/2024,10/14/2025,premium,106.54,1
CUST007002,2022-04-15,2025-11-03,premium,148.14,27
CUST007003,2024-11-05,2025-11-12,premium,84.69,5
CUST007004,2022-07-10,2026-03-01,standard,74.67,14
CUST007005,2022-08-07,2025-10-02,basic,36.58,14
CUST007006,2024-10-31,2026-03-05,basic,32.69,5
CUST007007,8/13/2024,2025-11-15,basic,30.10,4
CUST007008,12/29/2022,2026-02-28,basic,16.47,3
CUST007009,8/20/2023,3/16/2026,standard,54.78,2
CUST007010,2024-06-28,3/26/2026,premium,145.02,10
CUST007011,2022-10-18,2025-11-30,standard,47.80,4
CUST007012,2023-05-01,2/27/2026,standard,80.38,0
CUST007013,2024-01-29,2025-12-13,premium,127.62,20
CUST007014,2024-03-05,2026-02-21,basic,17.82,7
CUST007015,4/15/2023,2026-03-20,basic,32.76,1
CUST007016,2/18/2023,2026-02-25,standard,70.94,1
CUST007017,2024-10-30,2026-02-08,standard,51.23,13
CUST007018,10/17/2022,2026-01-10,basic,33.59,4
CUST007019,2022-09-04,2025-11-22,basic,37.85,1
CUST007020,2024-07-25,2026-01-05,basic,38.30,11
CUST007021,2023-11-19,2025-10-02,basic,24.69,2
CUST007022,2022-03-25,11/25/2025,basic,40.49,15
CUST007023,2024-08-20,2026-03-02,standard,64.79,3
CUST007024,2024-02-23,2026-03-25,basic,40.01,10
CUST007025,2024-01-28,2026-01-28,standard,60.46,3
CUST007026,2023-02-16,2025-12-02,basic,24.37,3
CUST007027,2024-02-13,2025-10-27,basic,17.19,5
CUST007028,2022-04-06,2026-03-12,standard,74.94,14
CUST007029,2022-04-15,2026-02-21,standard,81.00,4
CUST007030,2024-08-24,2026-03-22,premium,124.76,1
CUST007031,2024-03-13,11/20/2025,standard,45.86,28
CUST007032,2023-11-09,2025-11-01,standard,69.09,0
CUST007033,2023-08-07,3/21/2026,basic,38.92,7
CUST007034,5/5/2022,2026-01-24,premium,106.49,6
CUST007035,2022-03-23,2026-03-13,premium,119.94,0
CUST007036,2024-06-21,2026-02-17,standard,44.32,5
CUST007037,2023-09-30,2025-11-26,standard,56.36,5
CUST007038,2023-10-23,2026-03-11,standard,49.66,5
CUST007039,2024-03-01,2025-11-29,premium,78.04,0
CUST007040,2022-10-09,2025-11-06,standard,71.97,13
CUST007041,2024-07-30,2026-02-08,standard,70.85,3
CUST007042,2024-04-13,10/12/2025,basic,24.50,0
CUST007043,2023-02-23,2026-02-14,basic,27.23,0
CUST007044,2024-10-23,2026-01-25,standard,43.82,5
CUST007045,2024-10-27,9/29/2025,standard,81.57,1
CUST007046,6/11/2024,1/7/2026,standard,79.24,14
CUST007047,2022-11-27,2026-02-12,standard,54.19,13
CUST007048,2023-01-13,12/29/2025,standard,48.87,3
CUST007049,2023-03-27,2/17/2026,premium,85.38,0
CUST007050,2023-01-15,1/24/2026,premium,111.01,4
CUST007051,2022-10-18,2026-02-13,basic,22.92,5
CUST007052,2022-07-14,2026-03-12,basic,28.29,2
CUST007053,4/15/2022,2026-03-19,standard,65.95,5
CUST007054,2024-11-11,12/22/2025,standard,0.00,2
CUST007055,2022-11-27,12/30/2025,basic,17.27,30
CUST007056,2023-01-08,2025-12-16,standard,41.87,4
CUST007057,2022-07-13,1/14/2026,standard,50.83,35
CUST007058,2022-09-08,1/21/2026,standard,64.21,13
CUST007059,2023-12-17,2025-11-05,basic,44.08,1
CUST007060,2024-08-15,1/1/2026,premium,147.04,13
CUST007061,1/11/2023,2026-01-28,standard,82.36,2
CUST007062,2022-05-24,2025-11-24,standard,56.02,5
CUST007063,2024-01-26,11/12/2025,premium,112.95,4
CUST007064,2022-02-17,2025-12-04,premium,102.06,3
CUST007065,2022-04-30,2025-12-18,basic,16.01,0
CUST007066,2023-12-16,1/27/2026,standard,63.80,15
CUST007067,8/14/2024,2025-10-12,premium,103.81,3
CUST007068,2023-05-18,2026-01-20,standard,54.73,3
CUST007069,2023-09-19,2026-01-26,standard,51.80,4
CUST007070,2023-03-20,2025-10-26,premium,82.18,9
CUST007071,2023-09-16,2026-03-07,basic,25.12,5
CUST007072,2024-08-22,10/5/2025,standard,48.56,4
CUST007073,2024-03-14,3/22/2026,basic,21.15,5
CUST007074,2024-08-23,10/10/2025,standard,60.75,15
CUST007075,2022-04-28,2025-12-02,premium,0.00,2
CUST007076,2022-01-11,2025-12-11,premium,122.50,2
CUST007077,2023-11-16,2026-03-27,standard,65.52,11
CUST007078,2024-07-21,2026-02-05,standard,0.00,5
CUST007079,2022-12-22,2026-01-18,premium,105.77,0
CUST007080,2024-10-17,2025-11-02,standard,74.26,0
CUST007081,2022-04-25,2/26/2026,standard,47.21,4
CUST007082,2024-02-03,2026-01-05,basic,21.12,3
CUST007083,2023-07-09,2025-11-22,basic,25.34,0
CUST007084,2022-03-05,2026-03-25,standard,64.96,4
CUST007085,2022-06-17,2026-02-19,basic,36.52,11
CUST007086,2022-04-09,2025-11-24,standard,70.58,3
CUST007087,8/5/2024,3/1/2026,standard,62.75,13
CUST007088,2024-08-12,2026-01-24,standard,82.22,5
CUST007089,2022-10-31,2025-10-10,basic,33.98,0
CUST007090,2024-10-07,2025-11-16,basic,44.88,3
CUST007091,2023-02-08,10/1/2025,standard,59.14,3
CUST007092,2024-11-10,2026-01-25,standard,77.53,13
CUST007093,2022-04-24,2025-12-02,basic,22.97,0
CUST007094,2024-05-08,2026-01-18,premium,133.81,10
CUST007095,11/25/2024,2025-11-14,basic,44.30,4
CUST007096,2022-08-10,2025-11-22,basic,28.10,13
CUST007097,2024-11-05,2026-03-10,standard,0.00,0
CUST007098,2024-03-15,2026-01-02,premium,92.50,0
CUST007099,2023-01-02,2025-11-13,standard,69.17,4
CUST007100,2023-03-25,1/7/2026,premium,0.00,3
CUST007101,2024-05-26,2026-02-22,basic,20.92,31
CUST007102,2023-11-19,2026-02-21,basic,28.68,3
CUST007103,2024-06-12,2025-12-26,premium,102.46,2
CUST007104,2022-06-21,2025-10-13,basic,39.77,3
CUST007105,2022-05-31,2026-02-15,premium,127.71,4
CUST007106,2023-09-09,2026-03-08,basic,29.23,8
CUST007107,2022-05-14,2025-09-30,premium,81.23,3
CUST007108,2022-04-08,2026-02-12,standard,62.58,3
CUST007109,2024-10-11,2026-03-06,standard,0.00,2
CUST007110,2024-04-13,2025-12-12,standard,78.61,4
CUST007111,5/23/2024,2025-11-26,standard,53.34,2
CUST007112,2023-11-08,2025-12-24,basic,37.81,2
CUST007113,3/28/2022,2026-01-20,basic,36.93,13
CUST007114,2023-08-11,2026-01-17,basic,34.39,4
CUST007115,2024-10-06,2026-03-17,premium,98.27,5
CUST007116,7/10/2023,2025-11-27,premium,87.39,1
CUST007117,2022-03-31,2025-12-20,standard,48.16,4
CUST007118,9/13/2024,2026-01-05,basic,43.21,4
CUST007119,2023-11-29,2025-10-23,standard,56.31,0
CUST007120,2024-11-16,2/9/2026,basic,39.78,0
CUST007121,2023-04-21,2026-01-17,standard,42.05,0
CUST007122,2023-06-28,2025-11-22,basic,17.19,13
CUST007123,2022-05-25,2025-11-04,standard,65.25,0
CUST007124,2024-03-09,2026-01-13,standard,83.79,7
CUST007125,2022-05-06,2025-09-30,premium,80.41,0
CUST007126,2022-08-24,2026-01-13,basic,43.71,11
CUST007127,2022-10-04,2025-10-09,standard,77.83,0
CUST007128,9/11/2022,2026-03-07,standard,83.12,5
CUST007129,2023-04-03,2026-02-19,standard,64.15,8
CUST007130,2023-03-13,2026-01-05,standard,83.48,2
CUST007131,2022-10-11,2026-02-15,premium,96.49,4
CUST007132,2023-04-29,2026-02-15,standard,41.98,9
CUST007133,2024-02-08,2026-03-02,standard,80.03,9
CUST007134,2024-07-23,2026-01-30,basic,39.38,5
CUST007135,2022-10-21,2026-01-13,standard,78.85,0
CUST007136,2023-04-09,12/26/2025,premium,111.92,4
CUST007137,2023-03-28,2025-10-28,standard,51.78,0
CUST007138,2024-04-14,2025-12-04,standard,56.55,2
CUST007139,2023-08-05,2026-01-17,standard,46.34,30
CUST007140,2023-01-21,2026-02-14,standard,49.19,9
CUST007141,2024-07-05,2025-10-15,standard,76.98,4
CUST007142,2022-06-06,2026-02-28,premium,148.10,0
CUST007143,2/20/2024,2025-10-01,standard,57.02,6
CUST007144,2022-07-11,2025-12-25,standard,43.91,1
CUST007145,2022-12-08,10/17/2025,standard,56.74,1
CUST007146,2022-04-23,2025-09-28,standard,72.79,1
CUST007147,2022-09-20,2026-02-22,basic,44.29,4
CUST007148,3/22/2022,2025-12-16,standard,68.33,12
CUST007149,2024-04-26,2026-01-14,standard,64.29,35
CUST007150,7/21/2022,2025-10-31,basic,32.08,0
CUST007151,2023-09-18,2025-10-30,standard,63.67,0
CUST007152,2024-01-26,2026-02-07,basic,36.57,4
CUST007153,2022-09-15,2026-03-13,standard,43.68,0
CUST007154,2/17/2023,2026-02-12,basic,35.73,4
CUST007155,2024-02-18,2026-01-07,premium,132.34,12
CUST007156,2023-06-01,2025-12-12,standard,67.23,4
CUST007157,2024-08-25,2025-11-04,basic,0.00,0
CUST007158,2022-11-25,2025-12-11,basic,15.38,4
CUST007159,2022-06-15,2026-02-04,standard,52.03,0
CUST007160,2023-03-12,11/4/2025,standard,69.04,0
CUST007161,2023-07-12,2026-02-14,standard,77.49,5
CUST007162,2022-02-12,2025-10-09,premium,142.99,4
CUST007163,2022-12-18,3/10/2026,basic,37.41,0
CUST007164,2024-04-29,2026-03-15,premium,119.96,13
CUST007165,2022-11-13,2025-09-29,basic,28.13,12
CUST007166,2022-07-30,2026-03-19,basic,43.65,0
CUST007167,7/25/2023,2026-02-20,basic,21.44,1
CUST007168,2024-09-13,2025-10-01,basic,35.35,3
CUST007169,7/27/2024,2025-12-22,basic,34.86,10
CUST007170,2023-08-10,2025-10-30,premium,91.06,0
CUST007171,2024-02-25,2026-01-29,standard,81.69,1
CUST007172,2/2/2024,2025-11-08,basic,22.23,0
CUST007173,2024-11-17,2025-10-21,standard,44.58,2
CUST007174,2023-03-04,2026-01-27,standard,78.44,32
CUST007175,10/18/2022,2025-10-10,basic,39.73,12
CUST007176,2023-07-17,2026-02-19,basic,15.16,3
CUST007177,2022-01-26,2025-12-14,basic,34.14,0
CUST007178,2022-02-27,2025-11-09,basic,44.85,4
CUST007179,2022-02-24,2026-01-23,standard,59.59,3
CUST007180,11/4/2022,2025-12-17,standard,72.91,5
CUST007181,2024-07-01,2025-12-09,standard,84.70,10
CUST007182,2023-10-30,2025-10-02,standard,57.01,3
CUST007183,2022-03-24,2026-02-09,standard,47.20,10
CUST007184,2023-01-11,2026-01-01,standard,76.15,1
CUST007185,2022-12-17,2026-03-17,basic,20.75,4
CUST007186,2022-06-08,2026-01-26,standard,70.39,0
CUST007187,2023-10-04,2026-02-15,basic,29.78,2
CUST007188,2024-10-10,2025-12-01,standard,48.68,0
CUST007189,2023-07-04,2026-02-07,basic,42.61,4
