# contamination_rate: 23.0%
# original_record_count: 51203
# clean_record_count: 39426
# duplicate_count: 11777
# date_range: 2025-01-15 to 2025-02-28
duplicate_id,original_transaction_id,detected_date,affected_date_range
DUP006073,TXN031407,2025-02-19,2025-02-15 to 2025-02-19
DUP006096,TXN001312,2025-02-19,2025-02-18 to 2025-02-19
DUP006111,TXN026824,2025-02-19,2025-02-16 to 2025-02-19
DUP006166,TXN034493,2025-02-19,2025-02-14 to 2025-02-19
DUP006198,TXN011852,2025-02-19,2025-02-12 to 2025-02-19
DUP006217,TXN004859,2025-02-19,2025-02-16 to 2025-02-19
DUP006294,TXN009110,2025-02-19,2025-02-18 to 2025-02-19
DUP006320,TXN028471,2025-02-19,2025-02-17 to 2025-02-19
DUP006365,TXN033533,2025-02-19,2025-02-12 to 2025-02-19
DUP006374,TXN020333,2025-02-19,2025-02-17 to 2025-02-19
DUP006392,TXN024674,2025-02-19,2025-02-17 to 2025-02-19
DUP006435,TXN009402,2025-02-19,2025-02-15 to 2025-02-19
DUP006453,TXN030448,2025-02-19,2025-02-12 to 2025-02-19
DUP006537,TXN021940,2025-02-19,2025-02-13 to 2025-02-19
DUP006603,TXN000158,2025-02-19,2025-02-14 to 2025-02-19
DUP006714,TXN002243,2025-02-19,2025-02-14 to 2025-02-19
DUP006909,TXN025622,2025-02-19,2025-02-12 to 2025-02-19
DUP006992,TXN027872,2025-02-19,2025-02-17 to 2025-02-19
DUP007009,TXN023315,2025-02-19,2025-02-15 to 2025-02-19
DUP007049,TXN031416,2025-02-19,2025-02-14 to 2025-02-19
DUP007060,TXN016630,2025-02-19,2025-02-18 to 2025-02-19
DUP007089,TXN030245,2025-02-19,2025-02-18 to 2025-02-19
DUP007314,TXN020116,2025-02-19,2025-02-15 to 2025-02-19
DUP007327,TXN014046,2025-02-19,2025-02-18 to 2025-02-19
DUP007424,TXN005891,2025-02-19,2025-02-17 to 2025-02-19
DUP007461,TXN029772,2025-02-19,2025-02-13 to 2025-02-19
DUP007512,TXN036123,2025-02-19,2025-02-16 to 2025-02-19
DUP007522,TXN019846,2025-02-19,2025-02-17 to 2025-02-19
DUP007662,TXN012920,2025-02-19,2025-02-14 to 2025-02-19
DUP007685,TXN009559,2025-02-19,2025-02-15 to 2025-02-19
DUP007699,TXN016087,2025-02-19,2025-02-13 to 2025-02-19
DUP007711,TXN004537,2025-02-19,2025-02-18 to 2025-02-19
DUP007722,TXN001157,2025-02-19,2025-02-18 to 2025-02-19
DUP007751,TXN004051,2025-02-19,2025-02-16 to 2025-02-19
DUP007763,TXN013026,2025-02-19,2025-02-14 to 2025-02-19
DUP007795,TXN038389,2025-02-19,2025-02-18 to 2025-02-19
DUP007866,TXN019818,2025-02-19,2025-02-14 to 2025-02-19
DUP007937,TXN024439,2025-02-19,2025-02-18 to 2025-02-19
DUP008060,TXN030321,2025-02-19,2025-02-17 to 2025-02-19
DUP008076,TXN001378,2025-02-19,2025-02-12 to 2025-02-19
DUP008149,TXN032384,2025-02-19,2025-02-18 to 2025-02-19
DUP008177,TXN003740,2025-02-19,2025-02-16 to 2025-02-19
DUP008235,TXN033279,2025-02-19,2025-02-16 to 2025-02-19
DUP008280,TXN034700,2025-02-19,2025-02-12 to 2025-02-19
DUP008374,TXN024407,2025-02-19,2025-02-14 to 2025-02-19
DUP008405,TXN020058,2025-02-19,2025-02-15 to 2025-02-19
DUP008418,TXN001135,2025-02-19,2025-02-17 to 2025-02-19
DUP008566,TXN012604,2025-02-19,2025-02-14 to 2025-02-19
DUP008569,TXN007667,2025-02-19,2025-02-17 to 2025-02-19
DUP008610,TXN005982,2025-02-19,2025-02-14 to 2025-02-19
DUP008645,TXN022430,2025-02-19,2025-02-12 to 2025-02-19
DUP008670,TXN000909,2025-02-19,2025-02-13 to 2025-02-19
DUP008693,TXN004970,2025-02-19,2025-02-12 to 2025-02-19
DUP008699,TXN002427,2025-02-19,2025-02-17 to 2025-02-19
DUP008734,TXN011035,2025-02-19,2025-02-18 to 2025-02-19
DUP008845,TXN036475,2025-02-19,2025-02-15 to 2025-02-19
DUP008880,TXN035611,2025-02-19,2025-02-17 to 2025-02-19
DUP008892,TXN012201,2025-02-19,2025-02-18 to 2025-02-19
DUP008920,TXN019041,2025-02-19,2025-02-15 to 2025-02-19
DUP008976,TXN016114,2025-02-19,2025-02-13 to 2025-02-19
DUP009035,TXN017855,2025-02-19,2025-02-13 to 2025-02-19
DUP009068,TXN017144,2025-02-19,2025-02-15 to 2025-02-19
DUP009118,TXN014038,2025-02-19,2025-02-17 to 2025-02-19
DUP009129,TXN015931,2025-02-19,2025-02-16 to 2025-02-19
DUP009134,TXN017511,2025-02-19,2025-02-15 to 2025-02-19
DUP009195,TXN013016,2025-02-19,2025-02-12 to 2025-02-19
DUP009280,TXN017423,2025-02-19,2025-02-17 to 2025-02-19
DUP009343,TXN013218,2025-02-19,2025-02-16 to 2025-02-19
DUP009349,TXN010394,2025-02-19,2025-02-18 to 2025-02-19
DUP009354,TXN036282,2025-02-19,2025-02-14 to 2025-02-19
DUP009390,TXN031779,2025-02-19,2025-02-15 to 2025-02-19
DUP009421,TXN005209,2025-02-19,2025-02-12 to 2025-02-19
DUP009442,TXN034356,2025-02-19,2025-02-13 to 2025-02-19
DUP009453,TXN029062,2025-02-19,2025-02-12 to 2025-02-19
DUP009524,TXN001608,2025-02-19,2025-02-14 to 2025-02-19
DUP009608,TXN027830,2025-02-19,2025-02-12 to 2025-02-19
DUP009728,TXN036111,2025-02-19,2025-02-15 to 2025-02-19
DUP009730,TXN003292,2025-02-19,2025-02-15 to 2025-02-19
DUP009813,TXN028737,2025-02-19,2025-02-13 to 2025-02-19
DUP009828,TXN018249,2025-02-19,2025-02-14 to 2025-02-19
DUP009847,TXN006541,2025-02-19,2025-02-14 to 2025-02-19
DUP009874,TXN015431,2025-02-19,2025-02-16 to 2025-02-19
DUP009943,TXN010742,2025-02-19,2025-02-16 to 2025-02-19
DUP009950,TXN033258,2025-02-19,2025-02-15 to 2025-02-19
DUP009984,TXN013815,2025-02-19,2025-02-16 to 2025-02-19
DUP010026,TXN004580,2025-02-19,2025-02-12 to 2025-02-19
DUP010056,TXN014702,2025-02-19,2025-02-17 to 2025-02-19
DUP010141,TXN030768,2025-02-19,2025-02-17 to 2025-02-19
DUP010232,TXN019508,2025-02-19,2025-02-16 to 2025-02-19
DUP010356,TXN016104,2025-02-19,2025-02-12 to 2025-02-19
DUP010365,TXN028245,2025-02-19,2025-02-14 to 2025-02-19
DUP010430,TXN025287,2025-02-19,2025-02-13 to 2025-02-19
DUP010459,TXN013649,2025-02-19,2025-02-17 to 2025-02-19
DUP010476,TXN030913,2025-02-19,2025-02-15 to 2025-02-19
DUP010534,TXN004833,2025-02-19,2025-02-13 to 2025-02-19
DUP010562,TXN025871,2025-02-19,2025-02-18 to 2025-02-19
DUP010604,TXN010000,2025-02-19,2025-02-17 to 2025-02-19
DUP010670,TXN016455,2025-02-19,2025-02-17 to 2025-02-19
DUP010801,TXN028408,2025-02-19,2025-02-14 to 2025-02-19
DUP010928,TXN013043,2025-02-19,2025-02-15 to 2025-02-19
DUP010936,TXN036745,2025-02-19,2025-02-14 to 2025-02-19
DUP010938,TXN003068,2025-02-19,2025-02-13 to 2025-02-19
DUP010966,TXN002420,2025-02-19,2025-02-13 to 2025-02-19
DUP010985,TXN038967,2025-02-19,2025-02-12 to 2025-02-19
DUP011028,TXN009670,2025-02-19,2025-02-12 to 2025-02-19
DUP011076,TXN020737,2025-02-19,2025-02-16 to 2025-02-19
DUP011144,TXN026606,2025-02-19,2025-02-12 to 2025-02-19
DUP011171,TXN005858,2025-02-19,2025-02-18 to 2025-02-19
DUP011187,TXN010636,2025-02-19,2025-02-17 to 2025-02-19
DUP011250,TXN003812,2025-02-19,2025-02-17 to 2025-02-19
DUP011266,TXN028133,2025-02-19,2025-02-15 to 2025-02-19
DUP011410,TXN006333,2025-02-19,2025-02-14 to 2025-02-19
DUP011420,TXN005127,2025-02-19,2025-02-13 to 2025-02-19
DUP011502,TXN034400,2025-02-19,2025-02-18 to 2025-02-19
DUP011527,TXN034196,2025-02-19,2025-02-14 to 2025-02-19
DUP011593,TXN005354,2025-02-19,2025-02-16 to 2025-02-19
DUP011641,TXN028654,2025-02-19,2025-02-17 to 2025-02-19
DUP011738,TXN039336,2025-02-19,2025-02-18 to 2025-02-19
DUP011745,TXN004015,2025-02-19,2025-02-18 to 2025-02-19
DUP000046,TXN021482,2025-02-20,2025-02-18 to 2025-02-20
DUP000126,TXN024884,2025-02-20,2025-02-17 to 2025-02-20
DUP000143,TXN029655,2025-02-20,2025-02-17 to 2025-02-20
DUP000173,TXN016482,2025-02-20,2025-02-17 to 2025-02-20
DUP000299,TXN008719,2025-02-20,2025-02-19 to 2025-02-20
DUP000380,TXN023560,2025-02-20,2025-02-15 to 2025-02-20
DUP000390,TXN021003,2025-02-20,2025-02-19 to 2025-02-20
DUP000431,TXN030976,2025-02-20,2025-02-18 to 2025-02-20
DUP000479,TXN012484,2025-02-20,2025-02-18 to 2025-02-20
DUP000480,TXN014044,2025-02-20,2025-02-16 to 2025-02-20
DUP000484,TXN038309,2025-02-20,2025-02-14 to 2025-02-20
DUP000490,TXN022734,2025-02-20,2025-02-16 to 2025-02-20
DUP000563,TXN014260,2025-02-20,2025-02-15 to 2025-02-20
DUP000625,TXN018800,2025-02-20,2025-02-18 to 2025-02-20
DUP000651,TXN021925,2025-02-20,2025-02-13 to 2025-02-20
DUP000717,TXN012824,2025-02-20,2025-02-15 to 2025-02-20
DUP000761,TXN027964,2025-02-20,2025-02-16 to 2025-02-20
DUP000764,TXN030994,2025-02-20,2025-02-14 to 2025-02-20
DUP000779,TXN028429,2025-02-20,2025-02-14 to 2025-02-20
DUP000783,TXN019483,2025-02-20,2025-02-13 to 2025-02-20
DUP000784,TXN025344,2025-02-20,2025-02-13 to 2025-02-20
DUP000801,TXN011124,2025-02-20,2025-02-16 to 2025-02-20
DUP000862,TXN031006,2025-02-20,2025-02-19 to 2025-02-20
DUP000914,TXN011309,2025-02-20,2025-02-13 to 2025-02-20
DUP000918,TXN019991,2025-02-20,2025-02-14 to 2025-02-20
DUP000974,TXN004614,2025-02-20,2025-02-15 to 2025-02-20
DUP001020,TXN006396,2025-02-20,2025-02-14 to 2025-02-20
DUP001041,TXN033644,2025-02-20,2025-02-15 to 2025-02-20
DUP001052,TXN003133,2025-02-20,2025-02-15 to 2025-02-20
DUP001219,TXN000878,2025-02-20,2025-02-13 to 2025-02-20
DUP001228,TXN033796,2025-02-20,2025-02-17 to 2025-02-20
DUP001265,TXN026311,2025-02-20,2025-02-19 to 2025-02-20
DUP001305,TXN018402,2025-02-20,2025-02-16 to 2025-02-20
DUP001338,TXN006425,2025-02-20,2025-02-16 to 2025-02-20
DUP001340,TXN035837,2025-02-20,2025-02-15 to 2025-02-20
DUP001383,TXN027047,2025-02-20,2025-02-17 to 2025-02-20
DUP001395,TXN026283,2025-02-20,2025-02-17 to 2025-02-20
DUP001497,TXN001567,2025-02-20,2025-02-13 to 2025-02-20
DUP001513,TXN033717,2025-02-20,2025-02-16 to 2025-02-20
DUP001577,TXN034443,2025-02-20,2025-02-14 to 2025-02-20
DUP001630,TXN002364,2025-02-20,2025-02-16 to 2025-02-20
DUP001740,TXN007517,2025-02-20,2025-02-18 to 2025-02-20
DUP001742,TXN031117,2025-02-20,2025-02-14 to 2025-02-20
DUP001771,TXN019289,2025-02-20,2025-02-13 to 2025-02-20
DUP001832,TXN008565,2025-02-20,2025-02-13 to 2025-02-20
DUP001861,TXN038096,2025-02-20,2025-02-13 to 2025-02-20
DUP001902,TXN025567,2025-02-20,2025-02-18 to 2025-02-20
DUP001921,TXN009930,2025-02-20,2025-02-16 to 2025-02-20
DUP001931,TXN007697,2025-02-20,2025-02-18 to 2025-02-20
DUP001967,TXN032421,2025-02-20,2025-02-19 to 2025-02-20
DUP002028,TXN003940,2025-02-20,2025-02-16 to 2025-02-20
DUP002043,TXN024631,2025-02-20,2025-02-15 to 2025-02-20
DUP002047,TXN019952,2025-02-20,2025-02-18 to 2025-02-20
DUP002072,TXN010190,2025-02-20,2025-02-19 to 2025-02-20
DUP002144,TXN024061,2025-02-20,2025-02-19 to 2025-02-20
DUP002242,TXN001008,2025-02-20,2025-02-16 to 2025-02-20
DUP002368,TXN009056,2025-02-20,2025-02-17 to 2025-02-20
DUP002419,TXN010670,2025-02-20,2025-02-18 to 2025-02-20
DUP002473,TXN022635,2025-02-20,2025-02-14 to 2025-02-20
DUP002518,TXN038862,2025-02-20,2025-02-16 to 2025-02-20
DUP002535,TXN011514,2025-02-20,2025-02-13 to 2025-02-20
DUP002539,TXN016545,2025-02-20,2025-02-15 to 2025-02-20
DUP002543,TXN033560,2025-02-20,2025-02-17 to 2025-02-20
DUP002577,TXN001400,2025-02-20,2025-02-13 to 2025-02-20
DUP002605,TXN037950,2025-02-20,2025-02-14 to 2025-02-20
DUP002676,TXN038716,2025-02-20,2025-02-16 to 2025-02-20
DUP002677,TXN036938,2025-02-20,2025-02-14 to 2025-02-20
DUP002723,TXN019168,2025-02-20,2025-02-14 to 2025-02-20
DUP002755,TXN001838,2025-02-20,2025-02-17 to 2025-02-20
DUP002783,TXN003958,2025-02-20,2025-02-19 to 2025-02-20
DUP002791,TXN017897,2025-02-20,2025-02-13 to 2025-02-20
DUP002792,TXN020065,2025-02-20,2025-02-13 to 2025-02-20
DUP002818,TXN032259,2025-02-20,2025-02-14 to 2025-02-20
DUP002826,TXN027850,2025-02-20,2025-02-16 to 2025-02-20
DUP002843,TXN012374,2025-02-20,2025-02-13 to 2025-02-20
DUP002847,TXN012680,2025-02-20,2025-02-16 to 2025-02-20
DUP002977,TXN011544,2025-02-20,2025-02-17 to 2025-02-20
DUP002990,TXN022077,2025-02-20,2025-02-18 to 2025-02-20
DUP003037,TXN024364,2025-02-20,2025-02-16 to 2025-02-20
DUP003043,TXN030748,2025-02-20,2025-02-13 to 2025-02-20
DUP003044,TXN003601,2025-02-20,2025-02-13 to 2025-02-20
DUP003113,TXN019720,2025-02-20,2025-02-18 to 2025-02-20
DUP003167,TXN022422,2025-02-20,2025-02-19 to 2025-02-20
DUP003247,TXN020340,2025-02-20,2025-02-15 to 2025-02-20
DUP003343,TXN028784,2025-02-20,2025-02-16 to 2025-02-20
DUP003399,TXN036964,2025-02-20,2025-02-13 to 2025-02-20
DUP003436,TXN016712,2025-02-20,2025-02-16 to 2025-02-20
DUP003443,TXN002273,2025-02-20,2025-02-16 to 2025-02-20
DUP003446,TXN001036,2025-02-20,2025-02-15 to 2025-02-20
DUP003459,TXN037515,2025-02-20,2025-02-15 to 2025-02-20
DUP003485,TXN029813,2025-02-20,2025-02-16 to 2025-02-20
DUP003492,TXN017811,2025-02-20,2025-02-15 to 2025-02-20
DUP003495,TXN015339,2025-02-20,2025-02-16 to 2025-02-20
DUP003499,TXN030473,2025-02-20,2025-02-19 to 2025-02-20
DUP003530,TXN021018,2025-02-20,2025-02-17 to 2025-02-20
DUP003546,TXN022159,2025-02-20,2025-02-18 to 2025-02-20
DUP003584,TXN011115,2025-02-20,2025-02-19 to 2025-02-20
DUP003596,TXN027355,2025-02-20,2025-02-17 to 2025-02-20
DUP003597,TXN011996,2025-02-20,2025-02-18 to 2025-02-20
DUP003664,TXN011670,2025-02-20,2025-02-16 to 2025-02-20
DUP003708,TXN010851,2025-02-20,2025-02-14 to 2025-02-20
DUP003717,TXN011420,2025-02-20,2025-02-17 to 2025-02-20
DUP003733,TXN024033,2025-02-20,2025-02-19 to 2025-02-20
DUP003757,TXN029080,2025-02-20,2025-02-14 to 2025-02-20
DUP003762,TXN008447,2025-02-20,2025-02-19 to 2025-02-20
DUP003829,TXN039289,2025-02-20,2025-02-13 to 2025-02-20
DUP003832,TXN002883,2025-02-20,2025-02-13 to 2025-02-20
DUP003884,TXN010902,2025-02-20,2025-02-13 to 2025-02-20
DUP003937,TXN038232,2025-02-20,2025-02-14 to 2025-02-20
DUP004021,TXN011103,2025-02-20,2025-02-18 to 2025-02-20
DUP004069,TXN006454,2025-02-20,2025-02-19 to 2025-02-20
DUP004097,TXN033122,2025-02-20,2025-02-15 to 2025-02-20
DUP004182,TXN010782,2025-02-20,2025-02-14 to 2025-02-20
DUP004253,TXN002301,2025-02-20,2025-02-17 to 2025-02-20
DUP004277,TXN002893,2025-02-20,2025-02-17 to 2025-02-20
DUP004292,TXN036960,2025-02-20,2025-02-13 to 2025-02-20
DUP004299,TXN014043,2025-02-20,2025-02-16 to 2025-02-20
DUP004425,TXN010454,2025-02-20,2025-02-17 to 2025-02-20
DUP004495,TXN003391,2025-02-20,2025-02-13 to 2025-02-20
DUP004499,TXN018236,2025-02-20,2025-02-15 to 2025-02-20
DUP004566,TXN035257,2025-02-20,2025-02-17 to 2025-02-20
DUP004742,TXN010643,2025-02-20,2025-02-19 to 2025-02-20
DUP004780,TXN016909,2025-02-20,2025-02-15 to 2025-02-20
DUP004883,TXN000902,2025-02-20,2025-02-13 to 2025-02-20
DUP005160,TXN034958,2025-02-20,2025-02-13 to 2025-02-20
DUP005198,TXN015712,2025-02-20,2025-02-14 to 2025-02-20
DUP005291,TXN013029,2025-02-20,2025-02-18 to 2025-02-20
DUP005371,TXN001985,2025-02-20,2025-02-16 to 2025-02-20
DUP005420,TXN030581,2025-02-20,2025-02-13 to 2025-02-20
DUP005445,TXN023182,2025-02-20,2025-02-18 to 2025-02-20
DUP005506,TXN018237,2025-02-20,2025-02-13 to 2025-02-20
DUP005513,TXN018035,2025-02-20,2025-02-17 to 2025-02-20
DUP005531,TXN002052,2025-02-20,2025-02-13 to 2025-02-20
DUP005688,TXN037805,2025-02-20,2025-02-13 to 2025-02-20
DUP005698,TXN036315,2025-02-20,2025-02-19 to 2025-02-20
DUP005709,TXN008641,2025-02-20,2025-02-16 to 2025-02-20
DUP005869,TXN002351,2025-02-20,2025-02-14 to 2025-02-20
DUP005890,TXN008126,2025-02-20,2025-02-14 to 2025-02-20
DUP005892,TXN019869,2025-02-20,2025-02-15 to 2025-02-20
DUP005931,TXN002737,2025-02-20,2025-02-18 to 2025-02-20
DUP005942,TXN013443,2025-02-20,2025-02-13 to 2025-02-20
DUP005954,TXN037809,2025-02-20,2025-02-19 to 2025-02-20
DUP005979,TXN002419,2025-02-20,2025-02-17 to 2025-02-20
DUP005981,TXN022372,2025-02-20,2025-02-16 to 2025-02-20
DUP006134,TXN008230,2025-02-20,2025-02-18 to 2025-02-20
DUP006226,TXN033829,2025-02-20,2025-02-17 to 2025-02-20
DUP006256,TXN004715,2025-02-20,2025-02-17 to 2025-02-20
DUP006334,TXN024181,2025-02-20,2025-02-17 to 2025-02-20
DUP006446,TXN023322,2025-02-20,2025-02-18 to 2025-02-20
DUP006459,TXN005841,2025-02-20,2025-02-16 to 2025-02-20
DUP006464,TXN004590,2025-02-20,2025-02-13 to 2025-02-20
DUP006549,TXN019133,2025-02-20,2025-02-16 to 2025-02-20
DUP006566,TXN002784,2025-02-20,2025-02-15 to 2025-02-20
DUP006640,TXN019804,2025-02-20,2025-02-13 to 2025-02-20
DUP006651,TXN037642,2025-02-20,2025-02-13 to 2025-02-20
DUP006664,TXN033403,2025-02-20,2025-02-16 to 2025-02-20
DUP006665,TXN001578,2025-02-20,2025-02-16 to 2025-02-20
DUP006687,TXN007756,2025-02-20,2025-02-19 to 2025-02-20
DUP006832,TXN008417,2025-02-20,2025-02-16 to 2025-02-20
DUP006881,TXN008482,2025-02-20,2025-02-17 to 2025-02-20
DUP006978,TXN023362,2025-02-20,2025-02-13 to 2025-02-20
DUP007038,TXN021565,2025-02-20,2025-02-17 to 2025-02-20
DUP007074,TXN029192,2025-02-20,2025-02-14 to 2025-02-20
DUP007076,TXN031505,2025-02-20,2025-02-18 to 2025-02-20
DUP007116,TXN024900,2025-02-20,2025-02-13 to 2025-02-20
DUP007144,TXN035815,2025-02-20,2025-02-16 to 2025-02-20
DUP007208,TXN003350,2025-02-20,2025-02-17 to 2025-02-20
DUP007267,TXN006639,2025-02-20,2025-02-18 to 2025-02-20
DUP007372,TXN008856,2025-02-20,2025-02-16 to 2025-02-20
DUP007403,TXN019968,2025-02-20,2025-02-13 to 2025-02-20
DUP007470,TXN031736,2025-02-20,2025-02-15 to 2025-02-20
DUP007483,TXN002400,2025-02-20,2025-02-19 to 2025-02-20
DUP007498,TXN026721,2025-02-20,2025-02-13 to 2025-02-20
DUP007533,TXN006461,2025-02-20,2025-02-19 to 2025-02-20
DUP007547,TXN035067,2025-02-20,2025-02-16 to 2025-02-20
DUP007588,TXN002397,2025-02-20,2025-02-16 to 2025-02-20
DUP007677,TXN008934,2025-02-20,2025-02-16 to 2025-02-20
DUP007772,TXN031507,2025-02-20,2025-02-14 to 2025-02-20
DUP007877,TXN005376,2025-02-20,2025-02-17 to 2025-02-20
DUP007887,TXN002714,2025-02-20,2025-02-16 to 2025-02-20
DUP008173,TXN032988,2025-02-20,2025-02-18 to 2025-02-20
DUP008237,TXN016877,2025-02-20,2025-02-16 to 2025-02-20
DUP008404,TXN003450,2025-02-20,2025-02-18 to 2025-02-20
DUP008442,TXN019398,2025-02-20,2025-02-19 to 2025-02-20
DUP008475,TXN011767,2025-02-20,2025-02-14 to 2025-02-20
DUP008527,TXN035156,2025-02-20,2025-02-17 to 2025-02-20
DUP008535,TXN017792,2025-02-20,2025-02-13 to 2025-02-20
DUP008616,TXN003636,2025-02-20,2025-02-16 to 2025-02-20
DUP008661,TXN017879,2025-02-20,2025-02-16 to 2025-02-20
DUP008838,TXN014324,2025-02-20,2025-02-14 to 2025-02-20
DUP008847,TXN027910,2025-02-20,2025-02-17 to 2025-02-20
DUP008849,TXN004378,2025-02-20,2025-02-15 to 2025-02-20
DUP008854,TXN019307,2025-02-20,2025-02-18 to 2025-02-20
DUP009113,TXN000448,2025-02-20,2025-02-15 to 2025-02-20
DUP009123,TXN003111,2025-02-20,2025-02-19 to 2025-02-20
DUP009178,TXN027141,2025-02-20,2025-02-19 to 2025-02-20
DUP009191,TXN002574,2025-02-20,2025-02-15 to 2025-02-20
DUP009197,TXN031254,2025-02-20,2025-02-13 to 2025-02-20
DUP009219,TXN026104,2025-02-20,2025-02-19 to 2025-02-20
DUP009233,TXN031637,2025-02-20,2025-02-19 to 2025-02-20
DUP009289,TXN031207,2025-02-20,2025-02-15 to 2025-02-20
DUP009296,TXN010294,2025-02-20,2025-02-15 to 2025-02-20
DUP009364,TXN000690,2025-02-20,2025-02-13 to 2025-02-20
DUP009385,TXN001979,2025-02-20,2025-02-15 to 2025-02-20
DUP009427,TXN031072,2025-02-20,2025-02-18 to 2025-02-20
DUP009493,TXN030870,2025-02-20,2025-02-15 to 2025-02-20
DUP009514,TXN029510,2025-02-20,2025-02-18 to 2025-02-20
DUP009527,TXN015587,2025-02-20,2025-02-13 to 2025-02-20
DUP009558,TXN007974,2025-02-20,2025-02-17 to 2025-02-20
DUP009572,TXN021387,2025-02-20,2025-02-13 to 2025-02-20
DUP009664,TXN020003,2025-02-20,2025-02-13 to 2025-02-20
DUP009693,TXN031014,2025-02-20,2025-02-16 to 2025-02-20
DUP009726,TXN019910,2025-02-20,2025-02-17 to 2025-02-20
DUP009742,TXN018158,2025-02-20,2025-02-14 to 2025-02-20
DUP009752,TXN006010,2025-02-20,2025-02-18 to 2025-02-20
DUP009776,TXN033558,2025-02-20,2025-02-15 to 2025-02-20
DUP009857,TXN007915,2025-02-20,2025-02-17 to 2025-02-20
DUP009922,TXN007999,2025-02-20,2025-02-19 to 2025-02-20
DUP009988,TXN007432,2025-02-20,2025-02-16 to 2025-02-20
DUP010000,TXN030587,2025-02-20,2025-02-15 to 2025-02-20
DUP010102,TXN018187,2025-02-20,2025-02-15 to 2025-02-20
DUP010189,TXN018172,2025-02-20,2025-02-14 to 2025-02-20
DUP010238,TXN006059,2025-02-20,2025-02-18 to 2025-02-20
DUP010246,TXN021714,2025-02-20,2025-02-19 to 2025-02-20
DUP010309,TXN024536,2025-02-20,2025-02-16 to 2025-02-20
DUP010364,TXN021988,2025-02-20,2025-02-13 to 2025-02-20
DUP010419,TXN029640,2025-02-20,2025-02-16 to 2025-02-20
DUP010421,TXN023521,2025-02-20,2025-02-13 to 2025-02-20
DUP010435,TXN036304,2025-02-20,2025-02-15 to 2025-02-20
DUP010498,TXN029813,2025-02-20,2025-02-16 to 2025-02-20
DUP010499,TXN000841,2025-02-20,2025-02-13 to 2025-02-20
DUP010566,TXN029566,2025-02-20,2025-02-13 to 2025-02-20
DUP010589,TXN025022,2025-02-20,2025-02-13 to 2025-02-20
DUP010645,TXN017281,2025-02-20,2025-02-17 to 2025-02-20
DUP010658,TXN000324,2025-02-20,2025-02-17 to 2025-02-20
DUP010669,TXN005402,2025-02-20,2025-02-16 to 2025-02-20
DUP010689,TXN007194,2025-02-20,2025-02-16 to 2025-02-20
DUP010757,TXN018816,2025-02-20,2025-02-13 to 2025-02-20
DUP010779,TXN036453,2025-02-20,2025-02-14 to 2025-02-20
DUP010788,TXN013775,2025-02-20,2025-02-14 to 2025-02-20
DUP010850,TXN003099,2025-02-20,2025-02-16 to 2025-02-20
DUP010895,TXN021524,2025-02-20,2025-02-14 to 2025-02-20
DUP010967,TXN038445,2025-02-20,2025-02-13 to 2025-02-20
DUP011020,TXN004279,2025-02-20,2025-02-17 to 2025-02-20
DUP011023,TXN005756,2025-02-20,2025-02-14 to 2025-02-20
DUP011039,TXN012267,2025-02-20,2025-02-18 to 2025-02-20
DUP011056,TXN028023,2025-02-20,2025-02-16 to 2025-02-20
DUP011119,TXN038769,2025-02-20,2025-02-19 to 2025-02-20
DUP011154,TXN006164,2025-02-20,2025-02-19 to 2025-02-20
DUP011201,TXN010749,2025-02-20,2025-02-18 to 2025-02-20
DUP011262,TXN028053,2025-02-20,2025-02-17 to 2025-02-20
DUP011275,TXN015801,2025-02-20,2025-02-18 to 2025-02-20
DUP011327,TXN005374,2025-02-20,2025-02-14 to 2025-02-20
DUP011404,TXN013466,2025-02-20,2025-02-16 to 2025-02-20
DUP011409,TXN025304,2025-02-20,2025-02-17 to 2025-02-20
DUP011634,TXN021636,2025-02-20,2025-02-17 to 2025-02-20
DUP011711,TXN038925,2025-02-20,2025-02-19 to 2025-02-20
DUP011722,TXN002704,2025-02-20,2025-02-18 to 2025-02-20
DUP011753,TXN034566,2025-02-20,2025-02-18 to 2025-02-20
DUP000084,TXN000242,2025-02-21,2025-02-14 to 2025-02-21
DUP000128,TXN010963,2025-02-21,2025-02-20 to 2025-02-21
DUP000131,TXN003923,2025-02-21,2025-02-19 to 2025-02-21
DUP000170,TXN036703,2025-02-21,2025-02-20 to 2025-02-21
DUP000204,TXN021216,2025-02-21,2025-02-20 to 2025-02-21
DUP000248,TXN011031,2025-02-21,2025-02-14 to 2025-02-21
DUP000269,TXN003177,2025-02-21,2025-02-16 to 2025-02-21
DUP000271,TXN014186,2025-02-21,2025-02-15 to 2025-02-21
DUP000311,TXN025895,2025-02-21,2025-02-14 to 2025-02-21
DUP000405,TXN005274,2025-02-21,2025-02-17 to 2025-02-21
DUP000659,TXN031315,2025-02-21,2025-02-14 to 2025-02-21
DUP000669,TXN000092,2025-02-21,2025-02-17 to 2025-02-21
DUP000689,TXN018723,2025-02-21,2025-02-17 to 2025-02-21
DUP000768,TXN034955,2025-02-21,2025-02-20 to 2025-02-21
DUP000900,TXN032820,2025-02-21,2025-02-16 to 2025-02-21
