# Imagery Analysis Supplement — area-7
Prepared by: Remote Sensing Unit | Supplement ID: RSU-2026-0712-SUPP
Analysis Date: 2026-05-03 | Reference Imagery: T1 (2024-08-12), T2 (2026-04-23)

## Purpose

This supplement provides detailed pixel-level change statistics for the
area-7 ROI (pixel coordinates: x0=140, y0=200, x1=380, y1=420).
The analysis supports the cross-reference validation required under
DB37/T 4122-2021 Section 2.3.

## NDVI Analysis

T1 (2024-08-12) mean NDVI in ROI: 0.612
T2 (2026-04-23) mean NDVI in ROI: 0.487
Delta NDVI: -0.125 (land-use conversion detected)

Changed pixels (Delta NDVI > 0.15 threshold): 14,823 pixels
Unchanged pixels:                             37,577 pixels
Area conversion rate: 13.3 ha (28.3% of ROI)

## Spectral Band Analysis

Band        | T1 mean | T2 mean | Change
------------|---------|---------|-------
Blue (0.45-0.52 um) | 0.083   | 0.112   | +0.029
Green (0.53-0.59 um)| 0.124   | 0.098   | -0.026
Red (0.63-0.69 um)  | 0.156   | 0.231   | +0.075
NIR (0.76-0.90 um)  | 0.412   | 0.321   | -0.091
SWIR1 (1.55-1.75 um)| 0.198   | 0.267   | +0.069

## Object-Based Change Detection

Segmentation (scale 65) identified 38 changed objects in the ROI.
Mean object size: 0.484 ha | Total changed area: 18.4 ha
Shape index mean: 1.82 (elongated, consistent with field boundaries)
Compactness mean: 0.61

## Appendix A: Pixel-Level Statistics (Full ROI, every 2nd pixel)

Row | Col | T1_Blue | T1_Green | T1_Red | T1_NIR | T2_Blue | T2_Green | T2_Red | T2_NIR | Delta_NDVI | Class
388 | 230 | 0.0643  | 0.1031   | 0.1331 | 0.4738 | 0.0561  | 0.0768   | 0.1759 | 0.4415 | -0.1312    | stable
388 | 232 | 0.0724  | 0.1547   | 0.1798 | 0.5861 | 0.0849  | 0.1645   | 0.2159 | 0.4845 | -0.1470    | stable
388 | 234 | 0.0675  | 0.1657   | 0.1649 | 0.5382 | 0.0279  | 0.1668   | 0.2126 | 0.5331 | -0.1011    | stable
388 | 236 | 0.0790  | 0.1235   | 0.1864 | 0.5306 | 0.1027  | 0.0891   | 0.2720 | 0.4998 | -0.1849    | changed
388 | 238 | 0.1032  | 0.1279   | 0.2039 | 0.4763 | 0.0993  | 0.1133   | 0.2212 | 0.4811 | -0.0304    | stable
388 | 240 | 0.0609  | 0.1694   | 0.1268 | 0.3181 | 0.0236  | 0.1610   | 0.2378 | 0.2141 | -0.4824    | changed
388 | 242 | 0.1075  | 0.1436   | 0.1947 | 0.4558 | 0.1075  | 0.1345   | 0.1822 | 0.3976 | -0.0299    | stable
388 | 244 | 0.1073  | 0.1028   | 0.2107 | 0.5313 | 0.0923  | 0.1297   | 0.2882 | 0.3754 | -0.3007    | changed
388 | 246 | 0.0867  | 0.1646   | 0.2114 | 0.5918 | 0.1091  | 0.1768   | 0.2861 | 0.4797 | -0.2208    | changed
388 | 248 | 0.1020  | 0.1615   | 0.1892 | 0.5819 | 0.1295  | 0.1685   | 0.2849 | 0.5504 | -0.1915    | changed
388 | 250 | 0.0966  | 0.1438   | 0.2194 | 0.4225 | 0.0989  | 0.1638   | 0.2230 | 0.3351 | -0.1155    | stable
388 | 252 | 0.0632  | 0.1079   | 0.1226 | 0.4721 | 0.0414  | 0.1398   | 0.1223 | 0.4193 | -0.0393    | stable
388 | 254 | 0.0701  | 0.1705   | 0.1823 | 0.4841 | 0.0442  | 0.1644   | 0.2353 | 0.3546 | -0.2507    | changed
388 | 256 | 0.0928  | 0.1048   | 0.2030 | 0.5375 | 0.1165  | 0.1413   | 0.1832 | 0.4881 | +0.0025    | stable
388 | 258 | 0.0626  | 0.1508   | 0.1410 | 0.5044 | 0.0746  | 0.1515   | 0.1784 | 0.4660 | -0.1168    | stable
388 | 260 | 0.0865  | 0.1433   | 0.1939 | 0.5359 | 0.1123  | 0.1155   | 0.2375 | 0.4959 | -0.1163    | stable
388 | 262 | 0.1146  | 0.1025   | 0.1335 | 0.6423 | 0.1317  | 0.0931   | 0.1502 | 0.6446 | -0.0338    | stable
388 | 264 | 0.0774  | 0.1003   | 0.1283 | 0.4152 | 0.0648  | 0.1099   | 0.1932 | 0.3665 | -0.2183    | changed
388 | 266 | 0.0766  | 0.1620   | 0.1915 | 0.3355 | 0.1228  | 0.1513   | 0.2512 | 0.1923 | -0.4060    | changed
388 | 268 | 0.0736  | 0.1757   | 0.2185 | 0.3733 | 0.0344  | 0.2145   | 0.2200 | 0.2249 | -0.2506    | changed
388 | 270 | 0.0805  | 0.1220   | 0.1935 | 0.5499 | 0.0755  | 0.1431   | 0.2553 | 0.4408 | -0.2129    | changed
388 | 272 | 0.0964  | 0.1462   | 0.2148 | 0.5797 | 0.1208  | 0.1452   | 0.3049 | 0.5880 | -0.1422    | stable
388 | 274 | 0.0988  | 0.1061   | 0.1959 | 0.5007 | 0.1119  | 0.0933   | 0.2758 | 0.3595 | -0.3059    | changed
388 | 276 | 0.1072  | 0.1417   | 0.1651 | 0.4369 | 0.1168  | 0.1440   | 0.1909 | 0.3762 | -0.1248    | stable
388 | 278 | 0.1070  | 0.1042   | 0.2183 | 0.5164 | 0.0894  | 0.1035   | 0.2074 | 0.4777 | -0.0112    | stable
388 | 280 | 0.0733  | 0.1708   | 0.1849 | 0.6432 | 0.0732  | 0.1645   | 0.2073 | 0.5687 | -0.0877    | stable
388 | 282 | 0.0924  | 0.1558   | 0.2139 | 0.4123 | 0.1011  | 0.2028   | 0.2828 | 0.3228 | -0.2507    | changed
388 | 284 | 0.0968  | 0.1764   | 0.1829 | 0.5898 | 0.1069  | 0.1772   | 0.2225 | 0.5723 | -0.0865    | stable
388 | 286 | 0.1078  | 0.1798   | 0.1436 | 0.5318 | 0.0923  | 0.1947   | 0.1658 | 0.4265 | -0.1347    | stable
388 | 288 | 0.1011  | 0.1345   | 0.1600 | 0.4692 | 0.0819  | 0.1335   | 0.1953 | 0.3898 | -0.1590    | changed
388 | 290 | 0.0916  | 0.1036   | 0.1998 | 0.3851 | 0.0660  | 0.1212   | 0.2182 | 0.2746 | -0.2024    | changed
388 | 292 | 0.0809  | 0.1197   | 0.1957 | 0.5592 | 0.0539  | 0.1575   | 0.2620 | 0.5432 | -0.1323    | stable
388 | 294 | 0.1057  | 0.1536   | 0.2047 | 0.5713 | 0.1156  | 0.1570   | 0.2638 | 0.4471 | -0.2146    | changed
388 | 296 | 0.0863  | 0.1675   | 0.1810 | 0.5937 | 0.0866  | 0.1379   | 0.2438 | 0.4829 | -0.2037    | changed
388 | 298 | 0.0824  | 0.1072   | 0.1475 | 0.4896 | 0.0594  | 0.1115   | 0.1921 | 0.4719 | -0.1156    | stable
388 | 300 | 0.0728  | 0.1330   | 0.1889 | 0.4833 | 0.0439  | 0.1257   | 0.2499 | 0.3453 | -0.2777    | changed
388 | 302 | 0.1091  | 0.1144   | 0.1226 | 0.6137 | 0.0915  | 0.1278   | 0.1347 | 0.5121 | -0.0835    | stable
388 | 304 | 0.0773  | 0.1032   | 0.2051 | 0.5155 | 0.0529  | 0.0659   | 0.2877 | 0.4370 | -0.2248    | changed
388 | 306 | 0.0769  | 0.1777   | 0.1225 | 0.5958 | 0.0740  | 0.1544   | 0.2229 | 0.5342 | -0.2477    | changed
388 | 308 | 0.1026  | 0.1411   | 0.2180 | 0.3993 | 0.0894  | 0.1497   | 0.2201 | 0.3088 | -0.1260    | stable
388 | 310 | 0.1061  | 0.1660   | 0.1259 | 0.4806 | 0.1161  | 0.1577   | 0.1455 | 0.4493 | -0.0740    | stable
388 | 312 | 0.1167  | 0.1028   | 0.1729 | 0.3097 | 0.0880  | 0.1210   | 0.2056 | 0.2067 | -0.2808    | changed
388 | 314 | 0.1194  | 0.1620   | 0.1770 | 0.3871 | 0.1395  | 0.1665   | 0.1671 | 0.3851 | +0.0223    | stable
388 | 316 | 0.0887  | 0.1024   | 0.1834 | 0.5288 | 0.0680  | 0.1474   | 0.2059 | 0.3775 | -0.1909    | changed
388 | 318 | 0.0906  | 0.1151   | 0.2005 | 0.3768 | 0.0782  | 0.1487   | 0.2411 | 0.2649 | -0.2584    | changed
388 | 320 | 0.0703  | 0.1657   | 0.1216 | 0.3921 | 0.0851  | 0.1806   | 0.1426 | 0.2739 | -0.2114    | changed
388 | 322 | 0.0753  | 0.1442   | 0.1483 | 0.5389 | 0.0704  | 0.1742   | 0.1727 | 0.3865 | -0.1861    | changed
388 | 324 | 0.0795  | 0.1464   | 0.1450 | 0.4833 | 0.0794  | 0.1249   | 0.1487 | 0.4194 | -0.0619    | stable
388 | 326 | 0.0633  | 0.1302   | 0.1317 | 0.5134 | 0.0551  | 0.1700   | 0.1998 | 0.5091 | -0.1554    | changed
388 | 328 | 0.1026  | 0.1558   | 0.1786 | 0.3520 | 0.0879  | 0.1276   | 0.1821 | 0.2327 | -0.2048    | changed
388 | 330 | 0.0825  | 0.1380   | 0.1481 | 0.4519 | 0.1160  | 0.1739   | 0.1711 | 0.4428 | -0.0637    | stable
388 | 332 | 0.0608  | 0.1179   | 0.1868 | 0.5148 | 0.0530  | 0.1088   | 0.1967 | 0.4145 | -0.1112    | stable
388 | 334 | 0.0818  | 0.1549   | 0.1860 | 0.4760 | 0.0711  | 0.1558   | 0.2250 | 0.4098 | -0.1470    | stable
388 | 336 | 0.0781  | 0.1037   | 0.1943 | 0.5127 | 0.0903  | 0.1035   | 0.2290 | 0.3782 | -0.2047    | changed
388 | 338 | 0.1187  | 0.1311   | 0.1391 | 0.5331 | 0.1162  | 0.0951   | 0.1455 | 0.4153 | -0.1050    | stable
388 | 340 | 0.0837  | 0.1333   | 0.2118 | 0.4430 | 0.0643  | 0.1203   | 0.2672 | 0.3421 | -0.2302    | changed
388 | 342 | 0.1033  | 0.1088   | 0.2070 | 0.6280 | 0.0946  | 0.1063   | 0.2037 | 0.5456 | -0.0479    | stable
388 | 344 | 0.0715  | 0.1214   | 0.1792 | 0.3221 | 0.0957  | 0.1263   | 0.2018 | 0.3196 | -0.0592    | stable
388 | 346 | 0.0969  | 0.1296   | 0.1697 | 0.3092 | 0.1058  | 0.1240   | 0.1822 | 0.2568 | -0.1214    | stable
388 | 348 | 0.0930  | 0.1073   | 0.1722 | 0.5999 | 0.1374  | 0.0489   | 0.2041 | 0.5073 | -0.1277    | stable
388 | 350 | 0.1047  | 0.1716   | 0.1605 | 0.5025 | 0.1161  | 0.1673   | 0.2411 | 0.4535 | -0.2100    | changed
388 | 352 | 0.1056  | 0.1386   | 0.1592 | 0.4309 | 0.1123  | 0.1748   | 0.2041 | 0.3329 | -0.2205    | changed
388 | 354 | 0.1050  | 0.1726   | 0.2007 | 0.6264 | 0.0871  | 0.1680   | 0.2663 | 0.5558 | -0.1626    | changed
388 | 356 | 0.0719  | 0.1155   | 0.1952 | 0.5643 | 0.0827  | 0.1033   | 0.2553 | 0.4761 | -0.1841    | changed
388 | 358 | 0.1098  | 0.1339   | 0.1317 | 0.3776 | 0.1048  | 0.1518   | 0.2098 | 0.2411 | -0.4134    | changed
388 | 360 | 0.0750  | 0.1289   | 0.1888 | 0.3043 | 0.1125  | 0.1599   | 0.2203 | 0.2575 | -0.1563    | changed
388 | 362 | 0.0934  | 0.1125   | 0.1257 | 0.3416 | 0.0730  | 0.1245   | 0.1798 | 0.3282 | -0.1699    | changed
388 | 364 | 0.0968  | 0.1518   | 0.2018 | 0.3196 | 0.1103  | 0.1632   | 0.2391 | 0.3323 | -0.0628    | stable
388 | 366 | 0.0973  | 0.1601   | 0.1669 | 0.4961 | 0.0730  | 0.1559   | 0.1476 | 0.4986 | +0.0467    | stable
388 | 368 | 0.0643  | 0.1617   | 0.1561 | 0.6243 | 0.0673  | 0.1535   | 0.1920 | 0.5788 | -0.0981    | stable
388 | 370 | 0.0919  | 0.1459   | 0.2193 | 0.5562 | 0.0956  | 0.1517   | 0.2020 | 0.5226 | +0.0081    | stable
388 | 372 | 0.0749  | 0.1176   | 0.1961 | 0.5041 | 0.1258  | 0.1117   | 0.2519 | 0.4300 | -0.1787    | changed
388 | 374 | 0.0694  | 0.1153   | 0.1579 | 0.5127 | 0.0575  | 0.1063   | 0.1976 | 0.4069 | -0.1829    | changed
388 | 376 | 0.0647  | 0.1295   | 0.1783 | 0.6433 | 0.0545  | 0.1221   | 0.2020 | 0.5754 | -0.0857    | stable
388 | 378 | 0.0659  | 0.1375   | 0.1745 | 0.4493 | 0.0879  | 0.1409   | 0.2613 | 0.3628 | -0.2779    | changed
390 | 140 | 0.1161  | 0.1667   | 0.2088 | 0.4135 | 0.1315  | 0.1799   | 0.2320 | 0.3184 | -0.1719    | changed
390 | 142 | 0.0810  | 0.1016   | 0.1640 | 0.3837 | 0.0886  | 0.1077   | 0.1653 | 0.3421 | -0.0527    | stable
390 | 144 | 0.1065  | 0.1753   | 0.1322 | 0.4350 | 0.1074  | 0.2020   | 0.2460 | 0.3281 | -0.3908    | changed
390 | 146 | 0.1131  | 0.1545   | 0.1396 | 0.5374 | 0.1176  | 0.1502   | 0.1518 | 0.4427 | -0.0983    | stable
390 | 148 | 0.1050  | 0.1099   | 0.1516 | 0.4756 | 0.1228  | 0.0932   | 0.2098 | 0.3896 | -0.2166    | changed
390 | 150 | 0.0847  | 0.1396   | 0.1897 | 0.4555 | 0.0691  | 0.1371   | 0.2580 | 0.3911 | -0.2069    | changed
390 | 152 | 0.0688  | 0.1077   | 0.2147 | 0.3113 | 0.0611  | 0.1257   | 0.2922 | 0.2275 | -0.3081    | changed
390 | 154 | 0.1112  | 0.1274   | 0.1569 | 0.5804 | 0.1263  | 0.1360   | 0.1809 | 0.5475 | -0.0711    | stable
390 | 156 | 0.0638  | 0.1664   | 0.1753 | 0.6234 | 0.0940  | 0.1660   | 0.1894 | 0.5921 | -0.0457    | stable
390 | 158 | 0.0776  | 0.1068   | 0.2061 | 0.4016 | 0.0715  | 0.1354   | 0.2008 | 0.3426 | -0.0608    | stable
390 | 160 | 0.0874  | 0.1656   | 0.1630 | 0.3524 | 0.0749  | 0.1805   | 0.2040 | 0.2932 | -0.1881    | changed
390 | 162 | 0.0879  | 0.1162   | 0.1331 | 0.5832 | 0.0782  | 0.1047   | 0.2106 | 0.5318 | -0.1957    | changed
390 | 164 | 0.1041  | 0.1164   | 0.1809 | 0.5577 | 0.0945  | 0.1244   | 0.2411 | 0.4280 | -0.2309    | changed
390 | 166 | 0.1143  | 0.1068   | 0.1740 | 0.5803 | 0.1343  | 0.1152   | 0.1836 | 0.5006 | -0.0753    | stable
390 | 168 | 0.0652  | 0.1489   | 0.2148 | 0.4346 | 0.0740  | 0.1488   | 0.2401 | 0.3605 | -0.1380    | stable
390 | 170 | 0.1140  | 0.1781   | 0.1759 | 0.4810 | 0.1061  | 0.1848   | 0.2208 | 0.3989 | -0.1771    | changed
390 | 172 | 0.0758  | 0.1214   | 0.2110 | 0.4777 | 0.0703  | 0.1223   | 0.2586 | 0.3988 | -0.1740    | changed
390 | 174 | 0.1169  | 0.1537   | 0.1918 | 0.4323 | 0.1180  | 0.1276   | 0.2233 | 0.4177 | -0.0821    | stable
390 | 176 | 0.0957  | 0.1241   | 0.1355 | 0.6212 | 0.1312  | 0.1036   | 0.2189 | 0.5283 | -0.2278    | changed
390 | 178 | 0.0949  | 0.1765   | 0.1514 | 0.5255 | 0.0863  | 0.1788   | 0.1710 | 0.3947 | -0.1573    | changed
390 | 180 | 0.1193  | 0.1729   | 0.1996 | 0.3152 | 0.1156  | 0.1689   | 0.2046 | 0.2472 | -0.1303    | stable
390 | 182 | 0.0814  | 0.1224   | 0.1859 | 0.4333 | 0.0798  | 0.1314   | 0.1471 | 0.4274 | +0.0884    | stable
390 | 184 | 0.1025  | 0.1590   | 0.2010 | 0.3926 | 0.0920  | 0.1612   | 0.2560 | 0.3285 | -0.1988    | changed
390 | 186 | 0.1007  | 0.1422   | 0.1682 | 0.3710 | 0.1159  | 0.1418   | 0.2072 | 0.2645 | -0.2546    | changed
390 | 188 | 0.0967  | 0.1204   | 0.1390 | 0.5253 | 0.1050  | 0.1244   | 0.2451 | 0.4340 | -0.3033    | changed
390 | 190 | 0.1102  | 0.1129   | 0.1563 | 0.4613 | 0.1108  | 0.0987   | 0.1568 | 0.3906 | -0.0667    | stable
390 | 192 | 0.0912  | 0.1208   | 0.1287 | 0.6392 | 0.0639  | 0.1312   | 0.1527 | 0.5334 | -0.1099    | stable
390 | 194 | 0.0730  | 0.1477   | 0.2107 | 0.3750 | 0.0582  | 0.1582   | 0.2139 | 0.2996 | -0.1136    | stable
390 | 196 | 0.0647  | 0.1222   | 0.1971 | 0.5890 | 0.0710  | 0.1241   | 0.2147 | 0.4768 | -0.1195    | stable
390 | 198 | 0.0827  | 0.1789   | 0.1896 | 0.4525 | 0.1039  | 0.1770   | 0.2483 | 0.3362 | -0.2590    | changed
390 | 200 | 0.0704  | 0.1712   | 0.1947 | 0.3355 | 0.0819  | 0.1225   | 0.1748 | 0.2233 | -0.1438    | stable
390 | 202 | 0.0712  | 0.1379   | 0.1683 | 0.4884 | 0.0626  | 0.1440   | 0.2597 | 0.3478 | -0.3424    | changed
390 | 204 | 0.0707  | 0.1658   | 0.1766 | 0.6266 | 0.0958  | 0.1665   | 0.2678 | 0.4636 | -0.2926    | changed
390 | 206 | 0.0752  | 0.1660   | 0.1308 | 0.4471 | 0.1048  | 0.1655   | 0.2098 | 0.4245 | -0.2088    | changed
390 | 208 | 0.1116  | 0.1322   | 0.1249 | 0.6013 | 0.1209  | 0.1509   | 0.1333 | 0.5043 | -0.0741    | stable
390 | 210 | 0.0970  | 0.1474   | 0.2064 | 0.4799 | 0.1145  | 0.1335   | 0.2220 | 0.4477 | -0.0615    | stable
390 | 212 | 0.1148  | 0.1066   | 0.1799 | 0.3251 | 0.0988  | 0.0752   | 0.1883 | 0.2302 | -0.1874    | changed
390 | 214 | 0.0962  | 0.1695   | 0.1654 | 0.5477 | 0.1107  | 0.1452   | 0.1863 | 0.4728 | -0.1014    | stable
390 | 216 | 0.0811  | 0.1263   | 0.1652 | 0.6244 | 0.1050  | 0.1146   | 0.1942 | 0.5566 | -0.0989    | stable
390 | 218 | 0.0834  | 0.1310   | 0.1696 | 0.6335 | 0.0735  | 0.0956   | 0.2470 | 0.5410 | -0.2045    | changed
390 | 220 | 0.0887  | 0.1437   | 0.2052 | 0.5652 | 0.0799  | 0.1283   | 0.2560 | 0.5028 | -0.1421    | stable
390 | 222 | 0.1165  | 0.1780   | 0.1811 | 0.3528 | 0.1101  | 0.1607   | 0.2058 | 0.3015 | -0.1330    | stable
390 | 224 | 0.1000  | 0.1356   | 0.1522 | 0.4339 | 0.1261  | 0.1481   | 0.2084 | 0.3181 | -0.2722    | changed
390 | 226 | 0.0896  | 0.1146   | 0.2186 | 0.6016 | 0.0869  | 0.1139   | 0.3199 | 0.5055 | -0.2421    | changed
390 | 228 | 0.0631  | 0.1201   | 0.1887 | 0.3861 | 0.0671  | 0.1222   | 0.2608 | 0.3224 | -0.2378    | changed
390 | 230 | 0.0683  | 0.1552   | 0.1699 | 0.3495 | 0.0727  | 0.1510   | 0.2104 | 0.2727 | -0.2168    | changed
390 | 232 | 0.0911  | 0.1542   | 0.2027 | 0.5655 | 0.0974  | 0.1745   | 0.3008 | 0.5185 | -0.2066    | changed
390 | 234 | 0.0830  | 0.1183   | 0.1818 | 0.5020 | 0.0358  | 0.1520   | 0.2164 | 0.4186 | -0.1499    | stable
390 | 236 | 0.1136  | 0.1136   | 0.1500 | 0.5282 | 0.1225  | 0.1158   | 0.1259 | 0.4261 | -0.0139    | stable
390 | 238 | 0.1019  | 0.1712   | 0.1263 | 0.4726 | 0.1025  | 0.1664   | 0.1596 | 0.4132 | -0.1355    | stable
390 | 240 | 0.1171  | 0.1031   | 0.2064 | 0.5478 | 0.0726  | 0.1316   | 0.2144 | 0.4783 | -0.0717    | stable
390 | 242 | 0.0695  | 0.1650   | 0.1967 | 0.3609 | 0.1117  | 0.1585   | 0.2281 | 0.2253 | -0.3007    | changed
390 | 244 | 0.0978  | 0.1704   | 0.1227 | 0.6310 | 0.1106  | 0.1846   | 0.1851 | 0.5162 | -0.2023    | changed
390 | 246 | 0.0731  | 0.1349   | 0.1228 | 0.4112 | 0.0774  | 0.1386   | 0.1861 | 0.3385 | -0.2496    | changed
390 | 248 | 0.0688  | 0.1540   | 0.1991 | 0.5636 | 0.0552  | 0.1566   | 0.2204 | 0.4504 | -0.1350    | stable
390 | 250 | 0.0757  | 0.1774   | 0.1616 | 0.4572 | 0.0496  | 0.2040   | 0.1826 | 0.3771 | -0.1302    | stable
390 | 252 | 0.0853  | 0.1614   | 0.1999 | 0.4908 | 0.0733  | 0.1318   | 0.2302 | 0.3711 | -0.1869    | changed
390 | 254 | 0.1131  | 0.1041   | 0.2003 | 0.5434 | 0.1094  | 0.1229   | 0.2094 | 0.4771 | -0.0714    | stable
390 | 256 | 0.0631  | 0.1390   | 0.2170 | 0.6071 | 0.0428  | 0.1323   | 0.2554 | 0.5911 | -0.0768    | stable
390 | 258 | 0.1139  | 0.1196   | 0.1819 | 0.6413 | 0.0926  | 0.1245   | 0.2295 | 0.5698 | -0.1324    | stable
390 | 260 | 0.0701  | 0.1467   | 0.1513 | 0.6300 | 0.0945  | 0.1501   | 0.2136 | 0.5446 | -0.1761    | changed
390 | 262 | 0.0630  | 0.1742   | 0.2162 | 0.4126 | 0.1020  | 0.1925   | 0.2305 | 0.3848 | -0.0615    | stable
390 | 264 | 0.0921  | 0.1132   | 0.1404 | 0.4677 | 0.0949  | 0.1103   | 0.1927 | 0.2695 | -0.3720    | changed
390 | 266 | 0.1153  | 0.1334   | 0.2055 | 0.3352 | 0.0729  | 0.1034   | 0.2615 | 0.2465 | -0.2694    | changed
390 | 268 | 0.0855  | 0.1235   | 0.1598 | 0.3816 | 0.0805  | 0.1194   | 0.1573 | 0.2369 | -0.2078    | changed
390 | 270 | 0.1007  | 0.1488   | 0.1964 | 0.3548 | 0.0961  | 0.1991   | 0.2661 | 0.2405 | -0.3379    | changed
390 | 272 | 0.0619  | 0.1062   | 0.1463 | 0.3224 | 0.0541  | 0.1183   | 0.2233 | 0.2032 | -0.4228    | changed
390 | 274 | 0.0620  | 0.1433   | 0.1441 | 0.6056 | 0.0799  | 0.1432   | 0.1927 | 0.5149 | -0.1603    | changed
390 | 276 | 0.0658  | 0.1663   | 0.2019 | 0.4254 | 0.0866  | 0.1276   | 0.2171 | 0.2717 | -0.2446    | changed
390 | 278 | 0.1137  | 0.1421   | 0.1212 | 0.3437 | 0.1008  | 0.1418   | 0.1538 | 0.2532 | -0.2344    | changed
390 | 280 | 0.0695  | 0.1117   | 0.1943 | 0.4075 | 0.0823  | 0.1155   | 0.2364 | 0.3536 | -0.1557    | changed
390 | 282 | 0.0678  | 0.1026   | 0.1298 | 0.4531 | 0.0963  | 0.0935   | 0.1773 | 0.3536 | -0.2225    | changed
390 | 284 | 0.1007  | 0.1076   | 0.1514 | 0.5858 | 0.0953  | 0.1168   | 0.2030 | 0.4898 | -0.1753    | changed
390 | 286 | 0.0989  | 0.1619   | 0.2063 | 0.5651 | 0.1153  | 0.1910   | 0.2366 | 0.5412 | -0.0735    | stable
390 | 288 | 0.0942  | 0.1492   | 0.1407 | 0.5289 | 0.0842  | 0.1238   | 0.1909 | 0.4026 | -0.2230    | changed
390 | 290 | 0.1087  | 0.1063   | 0.1669 | 0.4149 | 0.1134  | 0.0914   | 0.1848 | 0.3722 | -0.0899    | stable
390 | 292 | 0.1006  | 0.1749   | 0.1946 | 0.3288 | 0.1037  | 0.1753   | 0.2351 | 0.2634 | -0.1996    | changed
390 | 294 | 0.0659  | 0.1050   | 0.1215 | 0.6441 | 0.0792  | 0.0930   | 0.1701 | 0.5649 | -0.1455    | stable
390 | 296 | 0.0934  | 0.1549   | 0.1859 | 0.4957 | 0.0764  | 0.1781   | 0.2287 | 0.4674 | -0.1116    | stable
390 | 298 | 0.0933  | 0.1798   | 0.1562 | 0.4018 | 0.0471  | 0.1707   | 0.1519 | 0.3266 | -0.0750    | stable
390 | 300 | 0.0948  | 0.1703   | 0.2137 | 0.4860 | 0.0766  | 0.1422   | 0.2789 | 0.4198 | -0.1875    | changed
390 | 302 | 0.0604  | 0.1049   | 0.1373 | 0.3587 | 0.0455  | 0.0704   | 0.1882 | 0.2642 | -0.2784    | changed
390 | 304 | 0.0952  | 0.1080   | 0.1836 | 0.5116 | 0.0846  | 0.0685   | 0.1955 | 0.3240 | -0.2244    | changed
390 | 306 | 0.0881  | 0.1082   | 0.1321 | 0.3741 | 0.1257  | 0.1102   | 0.1601 | 0.2299 | -0.2991    | changed
390 | 308 | 0.0926  | 0.1153   | 0.1927 | 0.4580 | 0.1069  | 0.1490   | 0.2222 | 0.4132 | -0.1071    | stable
390 | 310 | 0.0662  | 0.1297   | 0.2019 | 0.4302 | 0.0529  | 0.1052   | 0.2586 | 0.3016 | -0.2844    | changed
390 | 312 | 0.0984  | 0.1794   | 0.1647 | 0.4953 | 0.1267  | 0.1806   | 0.2023 | 0.3974 | -0.1756    | changed
390 | 314 | 0.0947  | 0.1585   | 0.1616 | 0.4225 | 0.1076  | 0.1608   | 0.2363 | 0.3048 | -0.3201    | changed
390 | 316 | 0.0786  | 0.1373   | 0.1711 | 0.4205 | 0.0701  | 0.1376   | 0.2716 | 0.3903 | -0.2423    | changed
390 | 318 | 0.0683  | 0.1423   | 0.2184 | 0.3587 | 0.0685  | 0.1193   | 0.2402 | 0.2983 | -0.1352    | stable
390 | 320 | 0.1108  | 0.1028   | 0.1800 | 0.5293 | 0.0705  | 0.0620   | 0.2445 | 0.4132 | -0.2360    | changed
390 | 322 | 0.0660  | 0.1369   | 0.2155 | 0.4161 | 0.0551  | 0.1426   | 0.3184 | 0.3009 | -0.3459    | changed
390 | 324 | 0.1098  | 0.1582   | 0.1496 | 0.5039 | 0.1076  | 0.1288   | 0.1395 | 0.3924 | -0.0667    | stable
390 | 326 | 0.1014  | 0.1306   | 0.1585 | 0.5132 | 0.1128  | 0.1387   | 0.1659 | 0.3824 | -0.1332    | stable
390 | 328 | 0.0814  | 0.1458   | 0.1895 | 0.4508 | 0.0865  | 0.1167   | 0.2577 | 0.3467 | -0.2608    | changed
390 | 330 | 0.0641  | 0.1629   | 0.1923 | 0.4308 | 0.0559  | 0.1650   | 0.2549 | 0.2965 | -0.3074    | changed
390 | 332 | 0.1073  | 0.1360   | 0.1402 | 0.5194 | 0.0921  | 0.1294   | 0.1927 | 0.4600 | -0.1654    | changed
390 | 334 | 0.0753  | 0.1204   | 0.1887 | 0.6083 | 0.0597  | 0.1339   | 0.1896 | 0.5297 | -0.0537    | stable
390 | 336 | 0.1120  | 0.1247   | 0.1211 | 0.3819 | 0.0871  | 0.1276   | 0.1887 | 0.3673 | -0.1973    | changed
390 | 338 | 0.0607  | 0.1025   | 0.1964 | 0.4599 | 0.0611  | 0.1172   | 0.1375 | 0.4513 | +0.1314    | stable
390 | 340 | 0.0715  | 0.1570   | 0.1739 | 0.4176 | 0.0786  | 0.1846   | 0.2650 | 0.2809 | -0.3829    | changed
390 | 342 | 0.0876  | 0.1215   | 0.1413 | 0.6324 | 0.1186  | 0.1231   | 0.1784 | 0.5130 | -0.1508    | changed
390 | 344 | 0.0603  | 0.1264   | 0.1507 | 0.4820 | 0.0853  | 0.1262   | 0.2300 | 0.4258 | -0.2250    | changed
390 | 346 | 0.0819  | 0.1024   | 0.1768 | 0.3333 | 0.0645  | 0.1060   | 0.1861 | 0.2500 | -0.1603    | changed
390 | 348 | 0.1109  | 0.1608   | 0.1478 | 0.4268 | 0.1306  | 0.1559   | 0.1755 | 0.3903 | -0.1060    | stable
