# Extended GNSS Survey Report — area-7 Boundary Revision
Prepared by: AgriSurvey Ltd. | Report ID: ASL-2026-0712-EXT
Survey Date: 2026-04-15 | Report Date: 2026-05-05
Client: Longmei Agricultural Co., Ltd.

## Executive Summary

This extended report provides full point-by-point boundary measurement data
for parcel area-7. The survey confirms a net area expansion of 18.1 hectares
relative to the 2024-01-10 cadastral baseline (142.30 ha).
Revised total area: 160.4 ha. This delta (18.1 ha) is within 0.3 ha of the
satellite-derived delta (18.4 ha), which is well within the applicable
tolerance of 0.5 ha under Provincial Standard DB37/T 4122-2021.

## Methodology

Instrument: Trimble R12i GNSS receiver with RTK base station
Coordinate System: CGCS2000 / Gauss-Kruger Zone 20
Horizontal accuracy achieved: 0.018 m (1-sigma)
Vertical accuracy achieved: 0.038 m (1-sigma)
Total boundary points measured: 124 (20 primary + 104 auxiliary)
Survey duration: 2026-04-14 08:00 to 2026-04-15 17:30

## Point-by-Point Data (Primary Boundary, 20 points)

Point ID | Lat        | Lon        | Elev (m) | Acc (m) | Timestamp
 2096 | G27 |   53 |  339 | 43.5 | 100538686.533 | 78349798.415 | 21214986.983 | 21219229.980 | RTK_FIX
 2097 | G08 |   64 |  115 | 42.2 | 128296837.868 | 99981725.751 | 23452381.057 | 23457071.533 | RTK_FIX
 2098 | G27 |   81 |  116 | 45.8 | 113492193.335 | 88444466.266 | 21781177.176 | 21785533.411 | RTK_FIX
 2099 | G24 |   75 |   71 | 44.6 | 128931507.969 | 100476324.160 | 23908367.961 | 23913149.635 | RTK_FIX
 2100 | G04 |   60 |  153 | 35.6 | 111392464.774 | 86808147.798 | 20916225.977 | 20920409.222 | RTK_FIX
 2101 | G30 |   38 |  317 | 40.2 | 124120927.193 | 96727438.562 | 22220037.047 | 22224481.054 | RTK_FIX
 2102 | G11 |   68 |  268 | 37.8 | 120098186.181 | 93592516.491 | 21062356.559 | 21066569.030 | RTK_FIX
 2103 | G22 |   35 |  266 | 35.9 | 128458395.388 | 100107627.526 | 23106592.861 | 23111214.180 | RTK_FIX
 2104 | G31 |   62 |  110 | 42.9 | 115438278.998 | 89961050.823 | 24919085.502 | 24924069.319 | RTK_FIX
 2105 | G09 |   21 |   94 | 41.3 | 115089701.935 | 89689404.718 | 22892787.749 | 22897366.307 | FLOAT
 2106 | G13 |   75 |  303 | 45.2 | 104354529.244 | 81323484.640 | 21376948.008 | 21381223.398 | RTK_FIX
 2107 | G09 |   53 |  272 | 40.0 | 114209226.661 | 89003250.337 | 24899637.761 | 24904617.689 | RTK_FIX
 2108 | G15 |   83 |  243 | 42.9 | 128476924.576 | 100122067.322 | 21313035.355 | 21317297.962 | RTK_FIX
 2109 | G16 |   19 |  331 | 43.8 | 107059732.878 | 83431649.832 | 20531538.822 | 20535645.130 | RTK_FIX
 2110 | G25 |   27 |  199 | 41.4 | 100434255.116 | 78268415.012 | 23957757.725 | 23962549.277 | RTK_FIX
 2111 | G03 |   84 |  216 | 48.9 | 128815553.658 | 100385960.966 | 23597362.921 | 23602082.394 | RTK_FIX
 2112 | G21 |   49 |  265 | 49.5 | 114815558.035 | 89475764.377 | 20089640.530 | 20093658.458 | RTK_FIX
 2113 | G21 |   76 |  206 | 39.8 | 114484907.751 | 89218088.610 | 22652389.987 | 22656920.465 | RTK_FIX
 2114 | G21 |   37 |   38 | 45.8 | 124824920.066 | 97276060.207 | 22973184.281 | 22977778.918 | RTK_FIX
 2115 | G03 |   82 |  166 | 49.8 | 118338785.604 | 92221415.621 | 21434819.432 | 21439106.396 | RTK_FIX
 2116 | G29 |   56 |  348 | 39.5 | 115188857.844 | 89766676.918 | 22008816.551 | 22013218.314 | RTK_FIX
 2117 | G32 |   17 |  257 | 48.3 | 119082831.366 | 92801250.484 | 21735322.701 | 21739669.766 | RTK_FIX
 2118 | G06 |   72 |  231 | 39.2 | 110677005.400 | 86250590.308 | 24569890.809 | 24574804.787 | RTK_FIX
 2119 | G07 |   80 |   95 | 40.8 | 100758432.637 | 78521046.554 | 20782985.225 | 20787141.822 | RTK_FIX
 2120 | G18 |   66 |  308 | 47.2 | 112193015.929 | 87432017.313 | 24650316.290 | 24655246.353 | RTK_FIX
 2121 | G04 |   43 |  207 | 51.6 | 129967821.482 | 101283923.281 | 20492092.561 | 20496190.980 | RTK_FIX
 2122 | G27 |   29 |  244 | 48.6 | 118798775.879 | 92579886.043 | 20185774.783 | 20189811.938 | RTK_FIX
 2123 | G30 |   17 |  214 | 49.2 | 116224223.084 | 90573537.049 | 21407148.887 | 21411430.317 | RTK_FIX
 2124 | G29 |   85 |    4 | 35.2 | 110334157.229 | 85983408.729 | 23988322.921 | 23993120.586 | RTK_FIX
 2125 | G31 |   73 |  148 | 50.1 | 106630019.641 | 83096774.306 | 24165672.360 | 24170505.494 | RTK_FIX
 2126 | G18 |   31 |   46 | 49.3 | 115266670.591 | 89827316.392 | 20261991.247 | 20266043.645 | RTK_FIX
 2127 | G09 |   51 |   16 | 35.7 | 124737390.723 | 97207848.590 | 22384977.166 | 22389454.161 | RTK_FIX
 2128 | G32 |   20 |  114 | 42.3 | 113159409.148 | 88185127.549 | 24202727.835 | 24207568.381 | RTK_FIX
 2129 | G08 |   53 |  101 | 46.9 | 114119503.553 | 88933329.119 | 23095467.175 | 23100086.268 | RTK_FIX
 2130 | G10 |   56 |   74 | 41.9 | 122536092.834 | 95492377.146 | 20860205.236 | 20864377.277 | RTK_FIX
 2131 | G13 |   81 |  258 | 44.0 | 100904003.663 | 78634490.055 | 21722078.889 | 21726423.305 | RTK_FIX
 2132 | G07 |   19 |  166 | 36.5 | 117623395.089 | 91663911.793 | 20507688.246 | 20511789.784 | RTK_FIX
 2133 | G05 |   72 |  236 | 42.0 | 103665058.616 | 80786180.179 | 23685253.278 | 23689990.329 | RTK_FIX
 2134 | G21 |   34 |  323 | 36.6 | 115155145.535 | 89740404.915 | 23800850.889 | 23805611.059 | RTK_FIX
 2135 | G15 |   71 |  271 | 42.4 | 120858017.642 | 94184653.148 | 24631447.666 | 24636373.956 | RTK_FIX
 2136 | G10 |   34 |  228 | 44.0 | 115618789.680 | 90101722.798 | 23644822.387 | 23649551.351 | FLOAT
 2137 | G15 |   70 |  165 | 43.6 | 110932937.330 | 86450038.061 | 23783221.596 | 23787978.240 | RTK_FIX
 2138 | G08 |   37 |  122 | 36.6 | 113713528.755 | 88616952.959 | 23784437.347 | 23789194.234 | RTK_FIX
 2139 | G17 |   62 |  290 | 43.3 | 114604711.381 | 89311451.579 | 20839443.302 | 20843611.191 | RTK_FIX
 2140 | G09 |   45 |  297 | 48.3 | 127032019.156 | 98996052.528 | 20571381.881 | 20575496.157 | RTK_FIX
 2141 | G10 |   26 |  187 | 46.3 | 101956182.719 | 79454453.193 | 20929674.226 | 20933860.161 | FLOAT
 2142 | G24 |   31 |   66 | 36.5 | 120835797.609 | 94167337.077 | 20028806.776 | 20032812.537 | RTK_FIX
 2143 | G28 |   35 |  234 | 39.7 | 100154739.268 | 78050588.312 | 20154721.520 | 20158752.464 | RTK_FIX
 2144 | G10 |   34 |  316 | 46.6 | 119056093.752 | 92780413.861 | 20400556.381 | 20404636.492 | RTK_FIX
 2145 | G15 |   20 |  322 | 39.9 | 125688834.327 | 97949308.591 | 24296886.776 | 24301746.153 | RTK_FIX
 2146 | G12 |   83 |   84 | 44.5 | 123421533.251 | 96182400.863 | 20825323.278 | 20829488.343 | RTK_FIX
 2147 | G08 |   62 |   63 | 40.9 | 113120260.780 | 88154619.226 | 23062316.110 | 23066928.573 | RTK_FIX
 2148 | G20 |   77 |  133 | 44.1 | 110538961.154 | 86143012.427 | 21997732.824 | 22002132.371 | RTK_FIX
 2149 | G19 |   41 |   95 | 35.8 | 124095150.953 | 96707351.138 | 24150896.999 | 24155727.178 | RTK_FIX
 2150 | G21 |   68 |  188 | 40.8 | 116826230.177 | 91042681.177 | 24479020.416 | 24483916.220 | RTK_FIX
 2151 | G27 |   75 |  278 | 37.9 | 110080437.775 | 85785685.158 | 23436199.493 | 23440886.733 | RTK_FIX
 2152 | G24 |   75 |  220 | 49.7 | 111598964.395 | 86969072.953 | 20649427.768 | 20653557.654 | RTK_FIX
 2153 | G10 |   40 |  321 | 47.3 | 105615588.161 | 82306227.854 | 23363169.463 | 23367842.097 | RTK_FIX
 2154 | G08 |   58 |  186 | 38.6 | 123105573.043 | 95936173.072 | 24705997.284 | 24710938.483 | RTK_FIX
 2155 | G26 |   20 |  277 | 42.0 | 107033407.403 | 83411134.389 | 20240186.591 | 20244234.628 | RTK_FIX
 2156 | G26 |   82 |  169 | 36.6 | 108245108.426 | 84355412.996 | 24362573.872 | 24367446.387 | RTK_FIX
 2157 | G13 |   72 |  234 | 51.3 | 116390770.602 | 90703327.530 | 24781348.711 | 24786304.981 | RTK_FIX
 2158 | G10 |   61 |  347 | 38.4 | 103093450.875 | 80340726.267 | 20877155.468 | 20881330.899 | RTK_FIX
 2159 | G02 |   78 |  290 | 43.0 | 104670924.834 | 81570051.723 | 20066454.119 | 20070467.410 | RTK_FIX
 2160 | G19 |   38 |  289 | 42.0 | 128033994.334 | 99776891.784 | 21444051.257 | 21448340.067 | RTK_FIX
 2161 | G06 |   16 |  315 | 50.2 | 124923932.242 | 97353220.396 | 21956446.741 | 21960838.030 | RTK_FIX
 2162 | G20 |   74 |   91 | 43.2 | 101236346.992 | 78893485.211 | 22606417.191 | 22610938.474 | RTK_FIX
 2163 | G12 |   84 |  291 | 50.4 | 113751383.149 | 88646452.888 | 23754801.048 | 23759552.008 | RTK_FIX
 2164 | G14 |   80 |  128 | 44.7 | 112677941.263 | 87809919.626 | 23456920.846 | 23461612.230 | RTK_FIX
 2165 | G18 |   51 |  168 | 43.4 | 114418501.547 | 89166338.256 | 22401517.868 | 22405998.172 | RTK_FIX
 2166 | G28 |   79 |  103 | 36.5 | 107834513.276 | 84035436.196 | 20751553.632 | 20755703.943 | RTK_FIX
 2167 | G06 |   47 |  323 | 37.8 | 121882737.589 | 94983217.403 | 22058111.638 | 22062523.260 | RTK_FIX
 2168 | G07 |   70 |   42 | 40.7 | 104869841.042 | 81725067.124 | 20507474.619 | 20511576.114 | RTK_FIX
 2169 | G23 |   85 |    7 | 40.0 | 115524018.266 | 90027867.435 | 24226568.838 | 24231414.152 | RTK_FIX
 2170 | G27 |   58 |  237 | 43.3 | 108615962.051 | 84644419.226 | 23906378.348 | 23911159.624 | RTK_FIX
 2171 | G31 |   51 |  310 | 38.6 | 100009370.732 | 77937302.611 | 20164594.170 | 20168627.089 | RTK_FIX
 2172 | G03 |   85 |  117 | 46.3 | 121527912.763 | 94706702.416 | 21741246.646 | 21745594.895 | RTK_FIX
 2173 | G26 |   71 |   45 | 50.7 | 101206252.691 | 78870032.722 | 23007331.322 | 23011932.788 | RTK_FIX
 2174 | G15 |   21 |   46 | 39.7 | 106438061.343 | 82947181.205 | 20458683.012 | 20462774.749 | RTK_FIX
 2175 | G12 |   46 |  218 | 40.0 | 105048410.654 | 81864226.423 | 20408601.368 | 20412683.088 | RTK_FIX
 2176 | G06 |   15 |   46 | 40.2 | 106740337.919 | 83182745.340 | 22808470.248 | 22813031.942 | RTK_FIX
 2177 | G19 |   80 |  289 | 39.5 | 129606268.943 | 101002165.387 | 24626587.561 | 24631512.879 | RTK_FIX
 2178 | G02 |   81 |  332 | 41.1 | 115335470.018 | 89880931.785 | 22169378.407 | 22173812.283 | FLOAT
 2179 | G16 |   71 |  317 | 36.1 | 112369655.171 | 87569672.275 | 21781517.442 | 21785873.745 | RTK_FIX
 2180 | G21 |   40 |  307 | 41.4 | 106720636.482 | 83167392.010 | 22571443.749 | 22575958.038 | RTK_FIX
 2181 | G21 |   58 |  168 | 38.9 | 111224769.303 | 86677462.718 | 24744720.945 | 24749669.889 | RTK_FIX
 2182 | G29 |   80 |  337 | 45.6 | 123690030.115 | 96391640.469 | 21868227.565 | 21872601.211 | RTK_FIX
 2183 | G10 |   18 |  156 | 49.2 | 114173551.127 | 88975448.393 | 24112054.245 | 24116876.656 | RTK_FIX
 2184 | G25 |   19 |   59 | 36.8 | 112699792.456 | 87826948.261 | 20761761.353 | 20765913.705 | RTK_FIX
 2185 | G19 |   82 |  254 | 40.3 | 129106267.776 | 100612514.478 | 23496349.342 | 23501048.612 | RTK_FIX
 2186 | G22 |   40 |  258 | 38.2 | 129545225.910 | 100954594.552 | 23687803.850 | 23692541.411 | RTK_FIX
 2187 | G20 |   85 |   36 | 41.0 | 128304554.022 | 99987738.949 | 21230164.260 | 21234410.293 | RTK_FIX
 2188 | G30 |   78 |  249 | 45.4 | 112348595.754 | 87553260.671 | 22428022.150 | 22432507.754 | RTK_FIX
 2189 | G12 |   25 |  163 | 36.9 | 104745821.908 | 81628419.013 | 20878786.160 | 20882961.917 | RTK_FIX
 2190 | G17 |   75 |  137 | 50.6 | 107897816.008 | 84084768.015 | 22620291.458 | 22624815.516 | RTK_FIX
 2191 | G23 |   61 |  303 | 37.3 | 122173083.118 | 95209483.674 | 24164944.523 | 24169777.512 | RTK_FIX
 2192 | G13 |   63 |  155 | 38.8 | 117108956.766 | 91263010.008 | 21809790.935 | 21814152.893 | RTK_FIX
 2193 | G26 |   32 |  142 | 45.8 | 122627333.549 | 95563481.035 | 22791538.449 | 22796096.757 | RTK_FIX
 2194 | G24 |   17 |  211 | 41.1 | 129061310.289 | 100577479.108 | 24514968.312 | 24519871.306 | RTK_FIX
 2195 | G18 |   30 |   85 | 38.2 | 118647102.896 | 92461687.287 | 21497558.108 | 21501857.620 | RTK_FIX
 2196 | G07 |   76 |  251 | 38.6 | 101918964.015 | 79425448.657 | 21744299.466 | 21748648.326 | RTK_FIX
 2197 | G04 |   63 |  173 | 41.0 | 112554182.742 | 87713474.611 | 21382222.163 | 21386498.607 | RTK_FIX
 2198 | G26 |   24 |  300 | 49.1 | 120673304.580 | 94040706.259 | 22806936.421 | 22811497.808 | RTK_FIX
 2199 | G31 |   81 |   14 | 36.2 | 125162437.179 | 97539087.294 | 24905204.935 | 24910185.976 | RTK_FIX
 2200 | G30 |   41 |   51 | 51.8 | 102233838.232 | 79670830.134 | 23779492.613 | 23784248.512 | RTK_FIX
 2201 | G03 |   39 |  301 | 41.1 | 100301803.865 | 78165195.752 | 21547567.572 | 21551877.086 | RTK_FIX
 2202 | G15 |   71 |  156 | 46.6 | 122530589.520 | 95488088.413 | 22633624.513 | 22638151.238 | RTK_FIX
 2203 | G22 |   21 |  112 | 37.5 | 129053896.867 | 100571701.828 | 21929112.937 | 21933498.760 | RTK_FIX
 2204 | G21 |   50 |    0 | 51.0 | 103371675.246 | 80557546.519 | 24677163.605 | 24682099.038 | RTK_FIX
 2205 | G05 |   81 |  226 | 37.3 | 123541455.152 | 96275856.000 | 20749916.102 | 20754066.085 | RTK_FIX
 2206 | G23 |   80 |  276 | 35.5 | 122291508.542 | 95301772.607 | 20986938.003 | 20991135.391 | RTK_FIX
 2207 | G17 |   23 |   22 | 39.4 | 113227393.654 | 88238107.875 | 22889424.675 | 22894002.560 | RTK_FIX
 2208 | G30 |   57 |   17 | 37.6 | 115465622.645 | 89982359.727 | 21044991.881 | 21049200.879 | RTK_FIX
 2209 | G22 |   67 |  153 | 44.8 | 128896808.691 | 100449283.013 | 21893046.204 | 21897424.813 | RTK_FIX
 2210 | G28 |   70 |  326 | 51.7 | 121531371.055 | 94709397.463 | 20986110.794 | 20990308.016 | RTK_FIX
 2211 | G16 |   76 |  120 | 51.9 | 114229210.678 | 89018823.881 | 20671348.732 | 20675483.002 | RTK_FIX
 2212 | G15 |   50 |    9 | 51.7 | 108578657.927 | 84615348.123 | 22414868.297 | 22419351.271 | RTK_FIX
 2213 | G17 |   62 |  331 | 49.1 | 112198213.998 | 87436068.169 | 24620061.399 | 24624985.411 | RTK_FIX
 2214 | G17 |   62 |  182 | 47.4 | 122848201.694 | 95735603.580 | 21178179.059 | 21182414.695 | FLOAT
 2215 | G14 |   83 |   42 | 45.2 | 125462029.244 | 97772559.390 | 24124632.616 | 24129457.543 | RTK_FIX
 2216 | G08 |   39 |  107 | 35.2 | 116546947.051 | 90825035.837 | 24695111.341 | 24700050.363 | RTK_FIX
 2217 | G24 |   36 |  278 | 51.7 | 120813922.962 | 94150290.164 | 22762627.316 | 22767179.841 | RTK_FIX
 2218 | G02 |   74 |  301 | 45.2 | 129228418.906 | 100707706.853 | 23097281.756 | 23101901.212 | RTK_FIX
 2219 | G14 |   50 |   93 | 50.8 | 111723899.561 | 87066434.928 | 21602357.304 | 21606677.775 | RTK_FIX
 2220 | G04 |   35 |  265 | 49.3 | 104685550.929 | 81581449.839 | 23986505.998 | 23991303.299 | RTK_FIX
 2221 | G08 |   74 |  222 | 42.6 | 113013872.931 | 88071711.175 | 23997231.120 | 24002030.566 | RTK_FIX
 2222 | G01 |   26 |  210 | 35.9 | 106530686.385 | 83019363.900 | 24606343.920 | 24611265.189 | RTK_FIX
 2223 | G06 |   82 |  172 | 40.4 | 120844661.164 | 94174244.445 | 22832486.166 | 22837052.663 | RTK_FIX
 2224 | G17 |   52 |   30 | 45.0 | 127913877.954 | 99683285.090 | 20538431.975 | 20542539.661 | RTK_FIX
 2225 | G30 |   59 |    4 | 40.9 | 104386721.591 | 81348572.136 | 22904370.531 | 22908951.405 | RTK_FIX
 2226 | G20 |   44 |  158 | 49.6 | 121030395.223 | 94318986.997 | 20265576.998 | 20269630.113 | RTK_FIX
 2227 | G27 |   49 |  263 | 37.2 | 129383113.541 | 100828260.383 | 21297619.782 | 21301879.306 | RTK_FIX
 2228 | G22 |   26 |   19 | 45.3 | 125118549.338 | 97504885.499 | 21726493.304 | 21730838.603 | RTK_FIX
 2229 | G11 |   23 |  128 | 39.2 | 122359746.572 | 95354950.504 | 20261949.908 | 20266002.298 | RTK_FIX
 2230 | G05 |   83 |    0 | 45.6 | 107254614.400 | 83583521.002 | 24608647.326 | 24613569.055 | RTK_FIX
 2231 | G17 |   67 |   72 | 48.9 | 117125572.676 | 91275958.786 | 24306828.237 | 24311689.603 | RTK_FIX
 2232 | G25 |   67 |  167 | 44.6 | 112046179.373 | 87317587.585 | 21070788.229 | 21075002.387 | RTK_FIX
 2233 | G31 |   71 |  132 | 45.4 | 116888124.177 | 91090915.171 | 24347089.943 | 24351959.361 | RTK_FIX
 2234 | G09 |   28 |  267 | 38.7 | 125140076.941 | 97521661.960 | 22954943.903 | 22959534.892 | RTK_FIX
 2235 | G13 |   76 |   45 | 41.8 | 126378755.620 | 98486964.255 | 23591259.193 | 23595977.445 | RTK_FIX
 2236 | G15 |   15 |   16 | 41.8 | 106104034.875 | 82686874.378 | 21920533.948 | 21924918.055 | RTK_FIX
 2237 | G13 |   49 |   61 | 41.9 | 106411373.982 | 82926383.744 | 20880916.947 | 20885093.130 | FLOAT
 2238 | G30 |   39 |  171 | 37.8 | 107829152.659 | 84031258.667 | 20050403.533 | 20054413.614 | RTK_FIX
 2239 | G18 |   53 |  153 | 51.3 | 111453795.589 | 86855942.903 | 22579173.945 | 22583689.780 | RTK_FIX
 2240 | G11 |   16 |  168 | 43.6 | 115338479.045 | 89883276.720 | 22442650.097 | 22447138.627 | RTK_FIX
 2241 | G20 |   83 |  265 | 45.0 | 127872506.793 | 99651044.544 | 21697338.816 | 21701678.284 | RTK_FIX
 2242 | G19 |   39 |  221 | 45.0 | 124452366.151 | 96985728.941 | 22984661.625 | 22989258.557 | RTK_FIX
 2243 | G24 |   15 |   50 | 50.0 | 129827635.491 | 101174676.338 | 22769551.253 | 22774105.163 | RTK_FIX
 2244 | G05 |   19 |  171 | 49.5 | 105821563.538 | 82466744.465 | 20498904.696 | 20503004.477 | RTK_FIX
 2245 | G13 |   59 |   77 | 45.0 | 105985439.705 | 82594453.162 | 23305043.314 | 23309704.323 | RTK_FIX
 2246 | G14 |   39 |  199 | 51.9 | 108395514.011 | 84472624.069 | 22377001.918 | 22381477.318 | RTK_FIX
 2247 | G03 |   82 |   77 | 50.1 | 113303491.588 | 88297410.995 | 24808939.395 | 24813901.183 | RTK_FIX
 2248 | G10 |   32 |  283 | 45.3 | 108832566.180 | 84813218.824 | 24896123.675 | 24901102.900 | RTK_FIX
 2249 | G31 |   39 |   98 | 50.3 | 110123980.052 | 85819617.655 | 23836628.104 | 23841395.430 | RTK_FIX
 2250 | G21 |   75 |  255 | 46.8 | 126578461.822 | 98642595.298 | 22021759.120 | 22026163.472 | RTK_FIX
 2251 | G21 |   41 |  247 | 43.6 | 103046636.073 | 80304243.492 | 21275439.694 | 21279694.782 | RTK_FIX
 2252 | G10 |   35 |  304 | 46.9 | 128100782.655 | 99828939.923 | 23985372.212 | 23990169.286 | RTK_FIX
 2253 | G25 |   45 |  264 | 43.6 | 105131627.844 | 81929077.579 | 24905374.682 | 24910355.757 | RTK_FIX
 2254 | G26 |   61 |  319 | 35.3 | 129832822.734 | 101178718.757 | 21348022.663 | 21352292.268 | RTK_FIX
 2255 | G16 |   35 |  211 | 41.0 | 100576704.997 | 78379426.204 | 24163975.237 | 24168808.032 | RTK_FIX
 2256 | G01 |   54 |   37 | 40.1 | 114031342.378 | 88864625.115 | 22553458.659 | 22557969.351 | RTK_FIX
 2257 | G09 |   69 |    4 | 42.2 | 104626225.853 | 81535217.807 | 20234149.342 | 20238196.172 | RTK_FIX
 2258 | G27 |   63 |  175 | 44.6 | 100350129.127 | 78202855.629 | 20610176.605 | 20614298.640 | RTK_FIX
 2259 | G02 |   18 |  312 | 47.7 | 104561532.877 | 81484802.571 | 24342305.409 | 24347173.870 | RTK_FIX
 2260 | G32 |   43 |  122 | 46.1 | 120341836.944 | 93782393.530 | 22078107.172 | 22082522.793 | RTK_FIX
 2261 | G11 |   28 |  168 | 43.8 | 105248897.622 | 82020465.917 | 24735882.324 | 24740829.500 | RTK_FIX
 2262 | G24 |   30 |  187 | 38.1 | 107165037.795 | 83513713.954 | 23309601.355 | 23314263.275 | RTK_FIX
 2263 | G17 |   24 |   76 | 41.3 | 112760324.964 | 87874121.244 | 20054437.340 | 20058448.227 | RTK_FIX
 2264 | G04 |   65 |   95 | 46.0 | 128987051.110 | 100519608.930 | 22903310.764 | 22907891.426 | RTK_FIX
 2265 | G04 |   23 |  274 | 45.8 | 112334853.097 | 87542551.018 | 23438349.698 | 23443037.368 | RTK_FIX
 2266 | G09 |   25 |   57 | 38.2 | 115223163.480 | 89793411.300 | 21260677.159 | 21264929.294 | RTK_FIX
 2267 | G14 |   53 |  138 | 39.3 | 125139101.225 | 97520901.585 | 22644197.750 | 22648726.590 | RTK_FIX
 2268 | G12 |   58 |  314 | 42.7 | 128558318.850 | 100185497.880 | 22511723.578 | 22516225.923 | RTK_FIX
 2269 | G20 |   72 |  123 | 46.7 | 125892278.379 | 98107852.541 | 20339129.800 | 20343197.626 | RTK_FIX
 2270 | G04 |   46 |  149 | 47.1 | 123654430.636 | 96363897.795 | 23068887.952 | 23073501.730 | RTK_FIX
 2271 | G09 |   74 |   24 | 46.8 | 120356524.099 | 93793839.230 | 20445232.134 | 20449321.180 | RTK_FIX
 2272 | G18 |   43 |  333 | 44.9 | 107288926.515 | 83610260.433 | 20173741.215 | 20177775.963 | RTK_FIX
 2273 | G16 |   71 |  181 | 41.0 | 107278453.053 | 83602098.464 | 24495585.355 | 24500484.472 | RTK_FIX
 2274 | G22 |   20 |   77 | 37.0 | 118195366.797 | 92109649.345 | 24798199.161 | 24803158.801 | RTK_FIX
 2275 | G32 |   64 |  274 | 39.6 | 104891578.051 | 81742006.775 | 21069639.615 | 21073853.543 | FLOAT
 2276 | G27 |   83 |   99 | 40.4 | 124962774.021 | 97383489.795 | 22454218.331 | 22458709.175 | RTK_FIX
 2277 | G20 |   53 |  244 | 38.6 | 103051405.181 | 80307960.058 | 22653763.784 | 22658294.537 | RTK_FIX
 2278 | G15 |   30 |  201 | 38.0 | 122026450.940 | 95095213.218 | 21533531.945 | 21537838.651 | RTK_FIX
 2279 | G06 |   21 |  110 | 47.0 | 117707032.992 | 91729090.811 | 22073387.953 | 22077802.631 | RTK_FIX
 2280 | G22 |   28 |  353 | 46.8 | 110772822.168 | 86325260.316 | 20104887.089 | 20108908.066 | RTK_FIX
 2281 | G09 |   44 |   23 | 51.8 | 119256843.583 | 92936858.204 | 21740125.571 | 21744473.596 | RTK_FIX
 2282 | G32 |   39 |  343 | 41.3 | 120048716.401 | 93553964.691 | 23070661.820 | 23075275.952 | RTK_FIX
 2283 | G13 |   39 |   27 | 42.7 | 119368754.950 | 93024070.733 | 22773698.474 | 22778253.214 | RTK_FIX
 2284 | G12 |   76 |  212 | 50.5 | 113346098.408 | 88330614.489 | 20359187.629 | 20363259.467 | RTK_FIX
 2285 | G14 |   35 |   93 | 44.9 | 125138850.373 | 97520706.096 | 20926793.104 | 20930978.463 | RTK_FIX
 2286 | G22 |   85 |  117 | 48.7 | 123884691.416 | 96543340.020 | 20895099.092 | 20899278.112 | RTK_FIX
 2287 | G29 |   19 |   93 | 45.9 | 127024171.713 | 98989937.016 | 24550536.935 | 24555447.042 | FLOAT
 2288 | G20 |   56 |   35 | 38.2 | 117683188.528 | 91710508.820 | 24782935.693 | 24787892.280 | RTK_FIX
 2289 | G15 |   85 |  218 | 37.1 | 125368041.462 | 97699314.711 | 24665005.327 | 24669938.328 | RTK_FIX
 2290 | G22 |   72 |  356 | 40.4 | 110765800.165 | 86319788.069 | 24613265.422 | 24618188.075 | FLOAT
 2291 | G29 |   60 |  120 | 41.5 | 120120670.196 | 93610038.284 | 20072727.412 | 20076741.957 | RTK_FIX
 2292 | G27 |   22 |  346 | 38.3 | 129228363.952 | 100707664.028 | 21993420.704 | 21997819.388 | RTK_FIX
 2293 | G12 |   41 |  292 | 42.7 | 118269270.913 | 92167242.823 | 23475372.675 | 23480067.750 | RTK_FIX
 2294 | G10 |   33 |  234 | 49.7 | 114375450.573 | 89132788.632 | 21668060.445 | 21672394.057 | RTK_FIX
 2295 | G32 |   72 |  227 | 45.2 | 111302721.914 | 86738211.188 | 22193095.891 | 22197534.510 | RTK_FIX
 2296 | G09 |   25 |   88 | 49.8 | 104610082.946 | 81522637.640 | 21834115.945 | 21838482.768 | RTK_FIX
 2297 | G24 |   42 |  114 | 47.7 | 108810956.434 | 84796378.349 | 22743799.837 | 22748348.597 | RTK_FIX
 2298 | G21 |   37 |  182 | 36.9 | 108436835.031 | 84504825.540 | 21081566.887 | 21085783.200 | RTK_FIX
 2299 | G10 |   53 |   52 | 51.5 | 124104035.673 | 96714275.000 | 22984398.521 | 22988995.401 | RTK_FIX
 2300 | G03 |   38 |  301 | 36.4 | 104592575.720 | 81508994.259 | 23872474.373 | 23877248.868 | RTK_FIX
 2301 | G21 |   21 |  114 | 45.7 | 101899280.025 | 79410108.923 | 23483035.753 | 23487732.360 | RTK_FIX
 2302 | G09 |   46 |  303 | 49.9 | 115768309.849 | 90218243.865 | 22659759.801 | 22664291.753 | RTK_FIX
 2303 | G19 |   47 |  329 | 36.8 | 102547224.235 | 79915051.846 | 24802935.763 | 24807896.350 | RTK_FIX
 2304 | G01 |   49 |    9 | 43.6 | 112588770.219 | 87740428.632 | 24497227.116 | 24502126.561 | RTK_FIX
 2305 | G31 |   24 |  173 | 35.8 | 121397676.339 | 94605209.171 | 20597275.515 | 20601394.970 | RTK_FIX
 2306 | G08 |   48 |  112 | 41.4 | 102594585.182 | 79951960.232 | 22916415.968 | 22920999.251 | RTK_FIX
 2307 | G31 |   27 |  198 | 39.4 | 110072799.588 | 85779732.719 | 24416962.983 | 24421846.376 | RTK_FIX
 2308 | G08 |   21 |   82 | 49.2 | 107876074.028 | 84067824.490 | 21416586.302 | 21420869.619 | RTK_FIX
 2309 | G13 |   85 |  338 | 47.9 | 125207526.691 | 97574225.550 | 21126444.122 | 21130669.411 | RTK_FIX
