txn_id,order_id,txn_date,txn_type,amount_usd,card_last4,gateway_ref,acquirer_code,response_code,auth_code,arn,is_disputed
TXN-820059,NW-2026-02-J666,2026-03-16,refund,40.05,1900,GW-8688945,8759,00,AUTH343363,ARN49010644688,N
TXN-509548,NW-2026-03-F452,2026-04-23,chargeback,84.14,2506,GW-5009965,4803,51,AUTH605370,ARN95702443216,N
TXN-372558,NW-2026-03-A888,2026-04-27,capture,348.99,6323,GW-3681818,1585,51,AUTH919697,ARN30179680854,N
TXN-638150,NW-2026-03-I237,2026-03-23,refund,249.57,3705,GW-4801551,2716,14,AUTH301685,ARN58530587401,N
TXN-656064,NW-2026-02-B722,2026-03-14,reversal,496.21,7236,GW-7442682,8807,57,AUTH767865,ARN58224973014,N
TXN-773333,NW-2026-04-D420,2026-03-05,capture,381.60,1029,GW-6376027,7872,57,AUTH337049,ARN96171261824,N
TXN-402510,NW-2026-03-G870,2026-03-27,capture,357.59,7617,GW-4585658,3268,00,AUTH246110,ARN33477163219,N
TXN-309894,NW-2026-03-F103,2026-04-01,reversal,28.86,7735,GW-1165157,4055,51,AUTH563505,ARN27350136780,Y
TXN-712534,NW-2026-03-F421,2026-03-10,auth,171.51,7991,GW-6458307,6813,14,AUTH935453,ARN10730348132,N
TXN-397540,NW-2026-02-G363,2026-03-22,chargeback,355.54,9416,GW-2534871,5235,51,AUTH162022,ARN74599247198,N
TXN-508453,NW-2026-02-D197,2026-03-28,capture,466.98,7751,GW-6749169,7060,54,AUTH425422,ARN96095587125,N
TXN-251822,NW-2026-03-J698,2026-04-01,reversal,319.39,4414,GW-7206120,5087,14,AUTH753323,ARN86400188637,Y
TXN-531119,NW-2026-03-F299,2026-02-16,capture,223.54,5032,GW-6202449,3608,57,AUTH633270,ARN61266567198,N
TXN-158212,NW-2026-03-H282,2026-03-23,capture,25.37,5842,GW-8327686,2269,05,AUTH100438,ARN24867856489,N
TXN-806347,NW-2026-04-C175,2026-02-17,auth,218.32,3623,GW-8839378,8569,14,AUTH667039,ARN71773683887,N
TXN-655568,NW-2026-02-A862,2026-02-26,reversal,476.81,5297,GW-9474163,6041,57,AUTH618106,ARN62741476910,Y
TXN-565211,NW-2026-02-D726,2026-04-23,reversal,390.57,6984,GW-8123200,1838,51,AUTH444547,ARN14704061726,N
TXN-243783,NW-2026-02-F444,2026-04-05,chargeback,110.72,3039,GW-7324253,7122,57,AUTH400600,ARN63544266833,Y
TXN-840753,NW-2026-02-D566,2026-03-18,reversal,434.82,5595,GW-4934222,1550,51,AUTH617564,ARN64189280144,N
TXN-637633,NW-2026-02-J619,2026-03-10,chargeback,251.94,6723,GW-2151364,2263,57,AUTH329316,ARN62408345226,N
TXN-721882,NW-2026-02-H841,2026-04-16,chargeback,361.72,1499,GW-6150820,7351,57,AUTH710740,ARN78799860232,N
TXN-340073,NW-2026-03-B644,2026-03-14,reversal,32.15,3281,GW-2030187,9121,57,AUTH333314,ARN74377379217,N
TXN-468907,NW-2026-03-A395,2026-03-08,auth,315.70,7072,GW-8834288,5465,14,AUTH354454,ARN64237557021,N
TXN-544362,NW-2026-03-G343,2026-03-12,refund,400.26,2436,GW-7168721,4194,05,AUTH402849,ARN59127176724,N
TXN-462935,NW-2026-04-K884,2026-03-23,capture,131.32,1112,GW-1451833,4088,51,AUTH781006,ARN95053849769,N
TXN-756932,NW-2026-04-J572,2026-03-17,reversal,90.62,2838,GW-3030574,8193,57,AUTH137530,ARN23949351250,N
TXN-220729,NW-2026-02-I466,2026-03-24,chargeback,331.17,9317,GW-3523496,2537,00,AUTH857053,ARN75515830628,N
TXN-358327,NW-2026-02-A195,2026-02-18,reversal,241.11,2380,GW-6477551,8195,05,AUTH846478,ARN38655497303,N
TXN-530164,NW-2026-03-D153,2026-03-28,refund,438.36,3018,GW-1154427,5949,54,AUTH238101,ARN49660039060,N
TXN-301008,NW-2026-02-E894,2026-03-21,reversal,58.16,8201,GW-8839453,9519,14,AUTH704024,ARN45722964901,N
TXN-497859,NW-2026-03-I913,2026-04-13,reversal,232.13,6155,GW-2164798,4964,54,AUTH580759,ARN61588881733,N
TXN-239502,NW-2026-04-I105,2026-02-03,capture,403.98,9570,GW-6045919,7191,00,AUTH282225,ARN17595038933,Y
TXN-394250,NW-2026-03-B457,2026-02-05,refund,68.68,7892,GW-6643439,5279,51,AUTH385396,ARN65709470620,Y
TXN-880230,NW-2026-03-I841,2026-04-15,capture,493.23,6339,GW-9419109,4385,54,AUTH308629,ARN90374753191,Y
TXN-612229,NW-2026-04-C282,2026-03-04,capture,85.36,3117,GW-5047691,9925,05,AUTH342025,ARN98163028047,N
TXN-532530,NW-2026-04-E434,2026-04-02,reversal,124.15,5045,GW-1123551,5985,51,AUTH774446,ARN59130846084,N
TXN-557728,NW-2026-04-D606,2026-02-04,chargeback,98.41,7805,GW-6837920,2868,00,AUTH477406,ARN90359773529,N
TXN-555792,NW-2026-03-C641,2026-03-26,capture,444.08,4580,GW-9867042,2521,00,AUTH881369,ARN73498657298,Y
TXN-489423,NW-2026-04-D509,2026-03-22,auth,78.59,1355,GW-3720978,9936,54,AUTH205870,ARN78564215085,N
TXN-643324,NW-2026-02-F156,2026-03-12,reversal,342.20,7393,GW-4201390,9014,51,AUTH909181,ARN49314734864,N
TXN-989317,NW-2026-02-A860,2026-04-15,chargeback,198.57,7481,GW-7161065,7674,57,AUTH488987,ARN55147733875,N
TXN-313417,NW-2026-03-D477,2026-02-26,refund,268.83,8920,GW-7187526,7243,54,AUTH144686,ARN22178695237,N
TXN-532474,NW-2026-04-K334,2026-03-07,capture,143.96,1713,GW-9998587,8125,14,AUTH786293,ARN68198216736,N
TXN-243809,NW-2026-02-C347,2026-04-28,auth,145.97,7900,GW-3548332,9834,57,AUTH450611,ARN10794513029,N
TXN-772801,NW-2026-04-D968,2026-02-02,chargeback,222.14,5466,GW-2321769,7658,51,AUTH779331,ARN81699572501,Y
TXN-741825,NW-2026-02-J102,2026-04-28,reversal,198.19,4308,GW-3114128,1192,00,AUTH817311,ARN53859802295,N
TXN-204613,NW-2026-04-F174,2026-04-09,capture,380.34,2905,GW-3346701,4071,14,AUTH451413,ARN90384296322,N
TXN-612688,NW-2026-02-K600,2026-04-25,reversal,456.39,6007,GW-2277109,6118,00,AUTH272754,ARN91414318364,N
TXN-914103,NW-2026-04-G285,2026-04-28,auth,352.64,2809,GW-3256364,3354,05,AUTH476129,ARN10107539019,N
TXN-503627,NW-2026-04-E682,2026-04-19,refund,199.73,1251,GW-1784893,4155,51,AUTH696082,ARN28457534626,N
TXN-348999,NW-2026-02-J961,2026-03-25,refund,198.42,6165,GW-4936264,5046,05,AUTH985321,ARN49628453490,N
TXN-806604,NW-2026-04-C756,2026-03-28,reversal,172.86,8831,GW-7388757,3383,05,AUTH862214,ARN81157141720,N
TXN-916924,NW-2026-03-C921,2026-03-06,chargeback,488.88,8199,GW-8518037,4170,51,AUTH518615,ARN89989975841,N
TXN-231318,NW-2026-02-E712,2026-02-12,capture,338.28,4618,GW-5431349,9555,57,AUTH991818,ARN68848516012,N
TXN-441068,NW-2026-04-D385,2026-02-09,chargeback,169.93,9266,GW-9489694,6997,14,AUTH431980,ARN26443939944,N
TXN-729822,NW-2026-04-J170,2026-04-01,chargeback,295.20,8006,GW-8811310,2950,14,AUTH600385,ARN35429831058,N
TXN-406160,NW-2026-03-C238,2026-02-24,reversal,473.67,9707,GW-2986521,9797,51,AUTH601596,ARN69881119412,Y
TXN-490925,NW-2026-03-E794,2026-02-07,capture,403.82,1787,GW-9225901,1307,51,AUTH403326,ARN25653250916,N
TXN-573894,NW-2026-02-H266,2026-02-25,capture,243.26,6294,GW-3589511,7610,57,AUTH245822,ARN93129744605,N
TXN-702173,NW-2026-02-H848,2026-02-19,reversal,447.22,2541,GW-5954711,3909,54,AUTH807519,ARN63957555201,N
TXN-106730,NW-2026-04-B187,2026-02-13,auth,332.83,8144,GW-1722152,3414,51,AUTH504106,ARN77635175923,N
TXN-119448,NW-2026-03-A565,2026-03-20,refund,157.63,9443,GW-7709835,3461,51,AUTH230365,ARN69903792128,N
TXN-333311,NW-2026-03-D869,2026-02-01,reversal,358.69,4766,GW-9898901,6922,57,AUTH425777,ARN85799783721,N
TXN-674599,NW-2026-02-K535,2026-04-11,refund,399.76,9568,GW-1075910,5996,57,AUTH757541,ARN29137888081,N
TXN-878832,NW-2026-02-I101,2026-02-15,reversal,116.44,9044,GW-9226128,4769,14,AUTH557552,ARN22914959530,Y
TXN-962075,NW-2026-03-D819,2026-03-22,reversal,10.56,8944,GW-3704832,9091,51,AUTH480946,ARN12303579762,N
TXN-345281,NW-2026-04-J529,2026-04-16,capture,164.55,8236,GW-2039716,8066,57,AUTH955394,ARN33483184367,N
TXN-518846,NW-2026-03-J641,2026-03-25,reversal,114.33,9338,GW-7080821,5338,05,AUTH139414,ARN47934897030,N
TXN-706007,NW-2026-02-F635,2026-03-21,capture,295.14,9756,GW-2923131,2723,00,AUTH844204,ARN20715876678,N
TXN-663472,NW-2026-03-K163,2026-02-03,chargeback,70.30,2180,GW-9936156,3694,05,AUTH659673,ARN92261820929,N
TXN-964612,NW-2026-03-E733,2026-03-12,refund,224.59,6238,GW-6878765,1823,57,AUTH349356,ARN97925702784,N
TXN-283544,NW-2026-04-H913,2026-02-15,reversal,194.39,9287,GW-1380882,7710,05,AUTH697573,ARN57576394035,N
TXN-548197,NW-2026-03-K119,2026-03-02,chargeback,321.77,8111,GW-6440370,2742,05,AUTH444375,ARN90882057420,N
TXN-778801,NW-2026-03-A727,2026-04-22,chargeback,235.11,6663,GW-5769946,5165,00,AUTH392429,ARN69712345917,N
TXN-864336,NW-2026-02-A163,2026-04-02,chargeback,465.61,5261,GW-5039615,5273,54,AUTH173541,ARN79970639734,Y
TXN-568101,NW-2026-03-C133,2026-04-16,chargeback,78.85,8875,GW-5559818,4006,05,AUTH521437,ARN30079280945,N
TXN-743584,NW-2026-03-B794,2026-03-13,reversal,212.66,1836,GW-9731696,3517,00,AUTH328324,ARN97568727586,N
TXN-216934,NW-2026-03-D776,2026-02-21,chargeback,173.85,8535,GW-6853313,1603,51,AUTH222121,ARN53028895569,Y
TXN-235970,NW-2026-04-C269,2026-03-17,chargeback,343.71,4432,GW-6519293,3409,57,AUTH929113,ARN35671798028,N
TXN-724995,NW-2026-04-D198,2026-03-26,refund,197.81,5813,GW-5528337,2216,14,AUTH742628,ARN88034560319,Y
TXN-438814,NW-2026-03-J989,2026-02-22,reversal,358.78,5647,GW-4211126,5488,51,AUTH646612,ARN92649289770,N
TXN-170967,NW-2026-02-I597,2026-03-23,chargeback,266.25,1427,GW-1495947,2208,05,AUTH169584,ARN51695191685,N
TXN-734688,NW-2026-02-E434,2026-04-23,reversal,206.08,8168,GW-1401206,3791,57,AUTH555960,ARN51902763747,N
TXN-980025,NW-2026-04-J344,2026-02-18,reversal,123.59,5372,GW-9994999,2824,51,AUTH904453,ARN68332742814,Y
TXN-398258,NW-2026-02-J775,2026-04-09,refund,70.33,4871,GW-5405775,4267,00,AUTH815308,ARN21363919042,N
TXN-868513,NW-2026-03-J623,2026-02-27,chargeback,217.11,9625,GW-3706873,8892,51,AUTH568030,ARN40987162503,N
TXN-904944,NW-2026-04-C158,2026-03-10,refund,136.02,4605,GW-6182816,1420,51,AUTH476515,ARN45182602526,Y
TXN-860696,NW-2026-03-F614,2026-02-05,reversal,38.83,7489,GW-5968488,3114,57,AUTH930954,ARN83249763622,N
TXN-363723,NW-2026-02-J648,2026-04-25,chargeback,271.15,1595,GW-1134826,3558,54,AUTH159441,ARN81699125226,N
TXN-144858,NW-2026-02-J835,2026-04-07,auth,30.21,1448,GW-8160554,7154,00,AUTH509069,ARN16376073118,N
TXN-519742,NW-2026-04-F432,2026-04-17,reversal,17.43,6732,GW-3172773,1428,54,AUTH366129,ARN30474788245,N
TXN-634120,NW-2026-04-F568,2026-02-20,refund,267.24,5348,GW-8688478,1630,54,AUTH749491,ARN92844169877,N
TXN-501930,NW-2026-02-F585,2026-03-17,auth,409.77,3668,GW-7412336,3665,57,AUTH500472,ARN71092245309,N
TXN-233864,NW-2026-02-I309,2026-02-18,refund,161.34,3177,GW-5601304,3293,54,AUTH186512,ARN61137789668,N
TXN-933171,NW-2026-04-B811,2026-03-21,auth,106.57,5738,GW-2213751,3506,00,AUTH214580,ARN32035331296,N
TXN-287518,NW-2026-03-A315,2026-04-19,chargeback,380.12,7601,GW-8977101,8437,14,AUTH732314,ARN37462951035,N
TXN-397674,NW-2026-02-K272,2026-04-17,chargeback,53.93,7392,GW-1875862,3800,00,AUTH233911,ARN21606342545,Y
TXN-101220,NW-2026-02-J693,2026-02-23,refund,155.44,7982,GW-5608219,8520,00,AUTH308731,ARN98621212371,N
TXN-938668,NW-2026-03-K572,2026-03-17,auth,468.90,7580,GW-4108119,8614,14,AUTH328746,ARN41797324714,N
TXN-800063,NW-2026-03-D984,2026-02-25,capture,74.54,5779,GW-6074039,5322,05,AUTH903889,ARN81880130438,Y
TXN-972745,NW-2026-04-G400,2026-02-23,capture,446.12,3647,GW-4344357,2965,05,AUTH659451,ARN26806450171,N
TXN-239471,NW-2026-03-K410,2026-03-06,refund,12.05,4409,GW-7826794,8978,57,AUTH503268,ARN46615978299,Y
TXN-437101,NW-2026-02-C784,2026-02-04,auth,443.03,9880,GW-7435987,7514,51,AUTH734298,ARN22086162512,N
TXN-928012,NW-2026-03-F993,2026-03-28,refund,448.84,8103,GW-4963607,7466,57,AUTH673791,ARN51676839032,N
TXN-174489,NW-2026-03-D684,2026-03-19,capture,485.84,4867,GW-4776612,5126,05,AUTH977733,ARN74888675934,N
TXN-804786,NW-2026-04-C632,2026-02-28,chargeback,26.78,9250,GW-4143206,2570,54,AUTH163620,ARN36235599306,Y
TXN-850161,NW-2026-04-C363,2026-03-15,chargeback,483.58,4386,GW-4376624,1091,54,AUTH774447,ARN73717426683,N
TXN-688497,NW-2026-02-B548,2026-03-18,capture,78.48,8210,GW-9780617,3432,51,AUTH837313,ARN56848548045,Y
TXN-276712,NW-2026-04-I191,2026-03-06,chargeback,289.59,7706,GW-4747309,5657,05,AUTH948706,ARN83510785316,N
TXN-745410,NW-2026-04-H654,2026-03-03,auth,33.79,8473,GW-6558593,5999,00,AUTH639228,ARN66585476592,N
TXN-925108,NW-2026-02-I367,2026-02-04,auth,340.67,9924,GW-8227189,6101,54,AUTH855298,ARN50964641813,Y
TXN-527729,NW-2026-02-G571,2026-04-03,reversal,375.04,8020,GW-1133907,5101,54,AUTH105587,ARN52832406257,N
TXN-448095,NW-2026-02-E815,2026-02-26,capture,90.86,6526,GW-9983815,9871,05,AUTH518110,ARN60688053140,N
TXN-676182,NW-2026-02-J399,2026-04-09,auth,179.36,4494,GW-1978723,9052,05,AUTH539776,ARN71315424099,N
TXN-617454,NW-2026-03-J371,2026-03-08,refund,258.49,1141,GW-1127198,8136,05,AUTH355391,ARN26054364048,N
TXN-338710,NW-2026-03-A772,2026-02-20,reversal,294.87,4690,GW-8341545,7478,57,AUTH515669,ARN93000469528,N
TXN-529186,NW-2026-02-J394,2026-03-25,reversal,228.45,8306,GW-4886657,4941,57,AUTH586408,ARN31103187601,Y
TXN-458991,NW-2026-03-B903,2026-02-04,capture,381.84,6158,GW-5241356,4967,00,AUTH397543,ARN86773031985,Y
TXN-234892,NW-2026-02-G800,2026-03-22,chargeback,159.32,7892,GW-3110435,5443,05,AUTH219218,ARN25417331278,Y
TXN-801267,NW-2026-02-J436,2026-02-08,refund,89.51,5462,GW-9793958,2172,00,AUTH889073,ARN40769015964,N
TXN-549226,NW-2026-02-D441,2026-03-03,refund,166.72,1598,GW-3886966,9786,14,AUTH798489,ARN72077101600,N
TXN-497997,NW-2026-04-G613,2026-02-14,reversal,368.13,5544,GW-8861709,4477,51,AUTH138673,ARN72742378791,N
TXN-241675,NW-2026-04-H773,2026-04-17,capture,425.12,9328,GW-5328901,7615,14,AUTH888293,ARN72317909380,N
TXN-901580,NW-2026-02-C801,2026-02-09,auth,253.65,2496,GW-6227842,7853,57,AUTH737180,ARN82070939556,N
TXN-181146,NW-2026-04-F429,2026-03-05,capture,10.27,3722,GW-9035124,5433,51,AUTH403591,ARN17574443600,N
TXN-738676,NW-2026-03-B615,2026-02-06,refund,145.34,7020,GW-4390714,2152,14,AUTH355039,ARN35605072324,N
TXN-630649,NW-2026-04-A288,2026-04-11,reversal,476.85,1681,GW-9804406,9577,14,AUTH632393,ARN48087922825,N
TXN-367816,NW-2026-02-I505,2026-04-03,reversal,359.28,8417,GW-1349650,9649,05,AUTH487183,ARN82231978742,Y
TXN-328990,NW-2026-04-D789,2026-02-04,refund,169.49,2900,GW-7710657,8644,00,AUTH334761,ARN57742315337,N
TXN-902417,NW-2026-02-G926,2026-03-13,chargeback,72.52,7859,GW-8389445,3858,05,AUTH829042,ARN63386020379,N
TXN-383068,NW-2026-04-J247,2026-02-26,capture,306.55,2068,GW-7175524,6750,14,AUTH392040,ARN28350030381,N
TXN-986456,NW-2026-03-C212,2026-02-26,auth,92.27,4179,GW-7396433,2104,57,AUTH137890,ARN54612157688,N
TXN-633215,NW-2026-03-C176,2026-04-02,chargeback,133.54,5178,GW-7372999,1560,05,AUTH532559,ARN10202013916,Y
TXN-375525,NW-2026-04-E352,2026-02-04,chargeback,446.34,4168,GW-9628358,3112,57,AUTH483668,ARN74351656329,N
TXN-710004,NW-2026-03-I353,2026-04-12,auth,122.50,7580,GW-9862660,7010,05,AUTH455535,ARN30817158568,N
TXN-886878,NW-2026-02-H301,2026-03-21,chargeback,300.98,5639,GW-4202960,6306,05,AUTH811747,ARN48618862506,N
TXN-306786,NW-2026-02-J186,2026-02-24,chargeback,119.72,5786,GW-5406084,9385,51,AUTH102094,ARN21376853777,Y
TXN-206186,NW-2026-02-I247,2026-04-24,auth,22.11,7873,GW-3517933,8939,05,AUTH876154,ARN57730091132,N
TXN-145092,NW-2026-03-F824,2026-02-25,reversal,371.38,4593,GW-4619868,2639,57,AUTH409333,ARN28761599990,N
TXN-863971,NW-2026-04-F477,2026-04-19,reversal,70.43,9050,GW-8914694,4631,51,AUTH463839,ARN40928205254,N
TXN-809347,NW-2026-02-G214,2026-02-07,refund,124.91,5733,GW-3987067,5537,14,AUTH980770,ARN85842919347,N
TXN-359226,NW-2026-02-J622,2026-03-16,capture,481.59,5667,GW-6774864,6280,00,AUTH802833,ARN73275802727,N
TXN-678536,NW-2026-02-A300,2026-03-08,auth,360.28,7680,GW-6506240,3480,57,AUTH532671,ARN56063717889,N
TXN-171315,NW-2026-03-K570,2026-04-21,chargeback,185.84,9964,GW-1269719,7255,05,AUTH781121,ARN25030923709,N
TXN-848644,NW-2026-02-B550,2026-03-21,refund,307.86,7098,GW-1289162,1049,57,AUTH806506,ARN16018233292,N
TXN-752006,NW-2026-04-A750,2026-03-20,refund,499.94,1163,GW-9187395,7571,54,AUTH779319,ARN99447087047,N
TXN-332530,NW-2026-04-K760,2026-04-13,auth,157.26,8335,GW-7765928,9674,57,AUTH999704,ARN92330660863,Y
TXN-597858,NW-2026-03-B842,2026-04-27,auth,73.13,9133,GW-4186543,6993,00,AUTH553830,ARN69793647203,N
TXN-877409,NW-2026-04-F336,2026-04-11,chargeback,390.45,5158,GW-7115586,3483,57,AUTH122503,ARN33137501830,N
TXN-279960,NW-2026-02-E924,2026-02-05,capture,323.93,3870,GW-5969844,5304,14,AUTH504326,ARN72764628251,N
TXN-702350,NW-2026-04-C732,2026-03-20,chargeback,202.17,8263,GW-2960421,3975,14,AUTH173984,ARN89267399876,N
TXN-637584,NW-2026-03-D617,2026-03-19,chargeback,416.54,7719,GW-8505222,9445,57,AUTH722067,ARN58498780532,N
TXN-973875,NW-2026-02-F845,2026-04-27,chargeback,366.72,4055,GW-2385144,4828,57,AUTH889495,ARN11782346277,Y
TXN-537948,NW-2026-02-J878,2026-03-20,reversal,173.16,1989,GW-1860999,9342,05,AUTH871792,ARN90637565223,N
TXN-390388,NW-2026-03-A614,2026-02-15,auth,322.70,2147,GW-7553061,1979,05,AUTH510412,ARN64062645640,Y
TXN-877874,NW-2026-03-A885,2026-02-18,reversal,212.59,7493,GW-2432784,4840,05,AUTH618632,ARN73695446472,Y
TXN-666222,NW-2026-02-K583,2026-02-12,reversal,96.12,2340,GW-3216155,8613,54,AUTH369616,ARN89496258796,N
TXN-219800,NW-2026-03-F817,2026-03-27,reversal,353.60,2980,GW-2133907,9717,00,AUTH439437,ARN55629729221,Y
TXN-147617,NW-2026-03-B811,2026-03-07,capture,220.61,7470,GW-2834143,4593,51,AUTH916442,ARN69106020375,N
TXN-214458,NW-2026-02-C204,2026-03-17,chargeback,243.12,9838,GW-7192879,6501,51,AUTH244373,ARN26845407847,N
TXN-960946,NW-2026-02-E462,2026-03-26,capture,385.61,1792,GW-6010339,1280,54,AUTH420172,ARN34358028161,N
TXN-104516,NW-2026-02-H197,2026-03-24,refund,137.73,6737,GW-1755975,6043,05,AUTH769973,ARN82254962810,N
TXN-424923,NW-2026-02-E917,2026-02-05,refund,88.11,2594,GW-8174938,3333,54,AUTH545729,ARN34993249657,N
TXN-941732,NW-2026-02-B536,2026-02-16,chargeback,105.54,4860,GW-2131533,9916,14,AUTH659814,ARN76441227690,N
TXN-746098,NW-2026-02-A121,2026-02-01,capture,192.54,8039,GW-8379827,6596,54,AUTH305938,ARN96183749718,N
TXN-241265,NW-2026-02-K615,2026-02-18,refund,475.97,9766,GW-4313467,9902,05,AUTH556529,ARN99062417229,N
TXN-181918,NW-2026-02-K746,2026-03-20,reversal,460.14,3091,GW-7074306,6522,05,AUTH511486,ARN99886430667,N
TXN-628594,NW-2026-03-I965,2026-04-27,reversal,489.46,6377,GW-9568833,2079,57,AUTH818906,ARN46187134329,N
TXN-616877,NW-2026-04-H540,2026-04-23,refund,107.70,8637,GW-4453842,6764,54,AUTH682081,ARN43117711262,Y
TXN-901304,NW-2026-03-I214,2026-04-25,chargeback,183.35,3071,GW-9465560,8302,51,AUTH829488,ARN45968160043,N
TXN-778910,NW-2026-04-I293,2026-03-21,capture,402.53,4849,GW-5748157,6258,05,AUTH747680,ARN83207375996,N
TXN-781640,NW-2026-02-H738,2026-02-05,capture,305.03,7180,GW-2588603,4174,51,AUTH864762,ARN59029015694,N
TXN-928356,NW-2026-04-F617,2026-02-03,auth,314.77,9826,GW-3563508,6354,00,AUTH199925,ARN10312409044,Y
TXN-788808,NW-2026-03-G176,2026-04-09,capture,263.61,3639,GW-3145911,1655,51,AUTH391027,ARN84167231051,N
TXN-863144,NW-2026-03-K689,2026-03-05,refund,316.73,8412,GW-4952101,6005,00,AUTH680154,ARN76939873928,N
TXN-281833,NW-2026-03-E388,2026-02-10,capture,336.17,2253,GW-1447066,3473,05,AUTH296486,ARN25764663318,N
TXN-915201,NW-2026-04-H212,2026-04-01,capture,95.82,8301,GW-6751534,6970,51,AUTH962436,ARN51221854902,N
TXN-891004,NW-2026-03-F207,2026-02-07,capture,293.08,4653,GW-6407528,7160,57,AUTH820745,ARN52960236110,Y
TXN-260861,NW-2026-04-J372,2026-04-25,refund,39.83,6043,GW-9413230,2712,54,AUTH200941,ARN87990550659,N
TXN-642709,NW-2026-02-H182,2026-02-21,refund,258.04,7818,GW-9491753,3598,00,AUTH174214,ARN13311975289,N
TXN-783749,NW-2026-02-G543,2026-03-27,capture,416.17,9603,GW-5598492,5683,05,AUTH341537,ARN43226600876,N
TXN-834587,NW-2026-04-D988,2026-04-23,auth,113.45,3600,GW-4089079,5599,05,AUTH391129,ARN59819557722,N
TXN-349598,NW-2026-04-H623,2026-02-06,refund,87.55,2481,GW-8446830,6218,51,AUTH809637,ARN27647970048,Y
TXN-778505,NW-2026-02-D880,2026-03-19,reversal,116.71,5500,GW-6483013,4054,14,AUTH247941,ARN26015331624,N
TXN-434251,NW-2026-02-G738,2026-02-12,reversal,113.47,2206,GW-1170136,6511,54,AUTH263957,ARN74756895011,N
TXN-600506,NW-2026-02-B570,2026-04-09,chargeback,88.53,5640,GW-1216527,5619,54,AUTH429665,ARN75136944399,N
TXN-345314,NW-2026-04-C930,2026-02-07,refund,13.53,6399,GW-8606660,9612,05,AUTH746022,ARN85760840514,N
TXN-537954,NW-2026-02-H195,2026-04-19,refund,239.60,7286,GW-8181310,8195,54,AUTH524257,ARN41396602273,N
TXN-672599,NW-2026-04-J694,2026-03-21,capture,342.96,7230,GW-5983602,8143,51,AUTH276519,ARN89524991136,N
TXN-183321,NW-2026-04-F527,2026-03-20,refund,254.24,3825,GW-5055646,5689,00,AUTH709386,ARN22397253790,N
TXN-797024,NW-2026-03-E754,2026-03-23,auth,496.66,2697,GW-2571796,3765,54,AUTH889244,ARN61571916152,N
TXN-278317,NW-2026-03-B381,2026-03-25,refund,268.26,5914,GW-8475940,5185,57,AUTH710389,ARN60304211391,N
TXN-262530,NW-2026-03-F168,2026-02-26,chargeback,273.86,3914,GW-6948311,7744,51,AUTH328855,ARN71671221974,N
TXN-273077,NW-2026-03-F265,2026-04-25,reversal,91.47,4956,GW-9918884,4361,54,AUTH225411,ARN65068157497,N
TXN-575773,NW-2026-03-H238,2026-02-22,refund,190.13,1330,GW-7196540,7510,57,AUTH349210,ARN41486958047,N
TXN-785636,NW-2026-04-E560,2026-03-23,reversal,287.74,6606,GW-2810533,3667,51,AUTH720146,ARN50475406992,N
TXN-374166,NW-2026-02-A430,2026-02-16,chargeback,327.15,3687,GW-6159411,6513,57,AUTH431954,ARN56185501495,N
TXN-368512,NW-2026-04-H188,2026-03-13,refund,428.69,3354,GW-7319134,8092,00,AUTH178401,ARN23352270341,N
TXN-141763,NW-2026-03-I709,2026-03-11,reversal,127.76,9399,GW-3444960,9461,57,AUTH944015,ARN62281599867,N
TXN-338803,NW-2026-02-A690,2026-03-06,reversal,11.18,7944,GW-2420881,9797,05,AUTH563899,ARN76758682316,N
TXN-264637,NW-2026-04-I559,2026-02-07,auth,496.16,8532,GW-4493467,5147,54,AUTH174064,ARN44888056276,N
TXN-846341,NW-2026-02-A467,2026-02-12,reversal,80.10,3835,GW-6111785,5677,57,AUTH369815,ARN73254399787,N
TXN-424645,NW-2026-03-D724,2026-02-28,refund,94.69,6512,GW-7598815,2975,05,AUTH407355,ARN33067942114,N
TXN-148246,NW-2026-04-I360,2026-03-21,capture,356.51,1848,GW-1208400,6974,05,AUTH979826,ARN39965919830,Y
TXN-903946,NW-2026-02-F717,2026-04-26,refund,98.52,4862,GW-7434510,7050,14,AUTH866917,ARN35469608913,N
TXN-756994,NW-2026-04-E510,2026-03-28,auth,374.01,2529,GW-6861073,9104,51,AUTH553633,ARN18272176115,N
TXN-509243,NW-2026-04-K721,2026-03-03,capture,199.25,9441,GW-1883287,1483,14,AUTH473742,ARN20685536631,N
TXN-267386,NW-2026-03-J234,2026-03-16,auth,252.56,2893,GW-9566044,5252,57,AUTH307702,ARN24231308582,N
TXN-568189,NW-2026-03-K645,2026-02-02,auth,306.80,8910,GW-6278644,9510,14,AUTH799602,ARN42828313615,N
TXN-817951,NW-2026-03-H934,2026-03-17,reversal,88.64,2228,GW-3647665,1391,14,AUTH479368,ARN11603598836,N
TXN-637204,NW-2026-03-B403,2026-03-20,refund,261.73,3854,GW-1799513,9940,51,AUTH842569,ARN26296282214,N
TXN-124989,NW-2026-03-F468,2026-04-09,reversal,175.63,5372,GW-5751390,3723,14,AUTH138684,ARN50904597338,N
TXN-885080,NW-2026-02-A807,2026-02-01,chargeback,105.02,1351,GW-2928962,3077,00,AUTH228308,ARN84034402423,Y
TXN-680298,NW-2026-02-I954,2026-02-26,reversal,453.58,5444,GW-5254138,3756,05,AUTH555403,ARN78757024630,N
