symbol,date,open,high,low,close,volume,vwap,vwap_vs_close_diff,notes
NQ,2024-11-03,5007.89,5079.79,4928.34,5007.96,785923,5005.99,-1.97,VWAP reference for TCA analysis
ES,2024-11-12,4870.77,4900.16,4825.4,4892.79,4185216,4872.28,-20.51,VWAP reference for TCA analysis
RTY,2024-11-22,5661.82,5712.93,5660.17,5660.49,3893311,5673.85,13.36,VWAP reference for TCA analysis
YM,2024-11-14,5774.85,5876.46,5724.72,5872.45,4112801,5812.12,-60.33,VWAP reference for TCA analysis
YM,2024-11-01,5808.23,5829.02,5783.02,5820.99,4816996,5810.32,-10.67,VWAP reference for TCA analysis
NQ,2024-11-19,5648.42,5731.99,5592.79,5665.3,557308,5659.62,-5.68,VWAP reference for TCA analysis
YM,2024-11-04,4674.55,4675.96,4672.73,4675.26,4186039,4674.62,-0.64,VWAP reference for TCA analysis
YM,2024-11-24,4859.53,4941.51,4811.22,4854.71,319625,4866.74,12.03,VWAP reference for TCA analysis
YM,2024-11-14,5891.05,5907.95,5777.7,5842.44,4208126,5854.78,12.34,VWAP reference for TCA analysis
NQ,2024-11-15,5665.47,5755.99,5563.65,5614.98,2024654,5650.02,35.04,VWAP reference for TCA analysis
NQ,2024-11-29,5861.8,5938.52,5749.98,5903.27,2036444,5863.39,-39.88,VWAP reference for TCA analysis
NQ,2024-11-25,5009.56,5019.37,4953.22,4958.8,2361474,4985.24,26.44,VWAP reference for TCA analysis
ES,2024-11-21,4456.27,4531.66,4403.11,4483.69,3213890,4468.68,-15.01,VWAP reference for TCA analysis
NQ,2024-11-11,5861.32,5958.82,5767.83,5899.17,4757955,5871.78,-27.39,VWAP reference for TCA analysis
NQ,2024-11-01,5883.25,5924.99,5782.5,5914.94,4834924,5876.42,-38.52,VWAP reference for TCA analysis
NQ,2024-11-29,4419.89,4486.33,4333.47,4387.17,4596459,4406.72,19.55,VWAP reference for TCA analysis
NQ,2024-11-27,5987.44,6045.98,5880.34,5904.36,1877626,5954.53,50.17,VWAP reference for TCA analysis
RTY,2024-11-27,5049.44,5086.68,5035.6,5062.29,268461,5058.5,-3.79,VWAP reference for TCA analysis
ES,2024-11-18,5802.8,5874.09,5768.75,5833.75,3573927,5819.85,-13.9,VWAP reference for TCA analysis
ES,2024-11-05,4641.5,4670.7,4580.44,4608.57,2281057,4625.3,16.73,VWAP reference for TCA analysis
ES,2024-11-16,4839.26,4880.62,4767.5,4857.38,1745018,4836.19,-21.19,VWAP reference for TCA analysis
YM,2024-11-18,5901.6,5937.31,5850.91,5875.94,4840347,5891.44,15.5,VWAP reference for TCA analysis
YM,2024-11-08,5797.44,5893.94,5758.3,5863.76,2206029,5828.36,-35.4,VWAP reference for TCA analysis
YM,2024-11-14,4919.77,4975.38,4874.44,4918.28,1009896,4921.97,3.69,VWAP reference for TCA analysis
RTY,2024-11-14,4798.13,4878.71,4740.72,4847.43,463913,4816.25,-31.18,VWAP reference for TCA analysis
RTY,2024-11-03,4546.46,4625.54,4528.61,4606.15,3050638,4576.69,-29.46,VWAP reference for TCA analysis
NQ,2024-11-02,5657.95,5669.79,5612.8,5643.59,4055995,5646.03,2.44,VWAP reference for TCA analysis
RTY,2024-11-27,4574.58,4655.16,4566.49,4592.27,2769343,4597.12,4.85,VWAP reference for TCA analysis
YM,2024-11-09,4675.46,4682.32,4636.27,4678.06,4967430,4668.03,-10.03,VWAP reference for TCA analysis
NQ,2024-11-17,5226.55,5299.3,5138.08,5222.81,2448818,5221.69,-1.12,VWAP reference for TCA analysis
NQ,2024-11-24,4685.21,4693.48,4676.2,4682.71,3929240,4684.4,1.69,VWAP reference for TCA analysis
RTY,2024-11-04,4584.81,4587.88,4538.93,4541.31,2188244,4563.23,21.92,VWAP reference for TCA analysis
RTY,2024-11-06,5573.76,5614.46,5478.02,5534.67,2727463,5550.23,15.56,VWAP reference for TCA analysis
NQ,2024-11-24,4640.32,4697.05,4630.59,4635.83,2895575,4650.95,15.12,VWAP reference for TCA analysis
ES,2024-11-24,5013.26,5046.7,4936.84,4990.17,382190,4996.74,6.57,VWAP reference for TCA analysis
YM,2024-11-26,5232.6,5283.14,5159.8,5159.99,4013023,5208.88,48.89,VWAP reference for TCA analysis
NQ,2024-11-07,4619.45,4684.4,4553.0,4598.29,220968,4613.78,15.49,VWAP reference for TCA analysis
RTY,2024-11-13,5033.77,5066.27,4960.56,4998.4,3455681,5014.75,16.35,VWAP reference for TCA analysis
RTY,2024-11-13,5567.2,5673.16,5501.1,5553.53,2281376,5573.75,20.22,VWAP reference for TCA analysis
RTY,2024-11-29,5403.45,5452.77,5335.76,5437.34,4572771,5407.33,-30.01,VWAP reference for TCA analysis
RTY,2024-11-14,5826.84,5886.47,5768.01,5805.97,4410747,5821.82,15.85,VWAP reference for TCA analysis
NQ,2024-11-23,5485.35,5538.52,5384.27,5440.72,4838747,5462.22,21.5,VWAP reference for TCA analysis
RTY,2024-11-11,5859.74,5909.41,5847.29,5904.6,1947660,5880.26,-24.34,VWAP reference for TCA analysis
NQ,2024-11-03,4722.39,4759.49,4718.52,4725.27,890748,4731.42,6.15,VWAP reference for TCA analysis
NQ,2024-11-09,5971.98,6075.82,5953.83,6043.9,570194,6011.38,-32.52,VWAP reference for TCA analysis
RTY,2024-11-03,5986.1,5996.62,5959.08,5993.04,2756090,5983.71,-9.33,VWAP reference for TCA analysis
YM,2024-11-29,4574.61,4616.45,4564.06,4596.17,1561665,4587.82,-8.35,VWAP reference for TCA analysis
NQ,2024-11-28,5637.21,5727.95,5593.95,5605.84,4089151,5641.24,35.4,VWAP reference for TCA analysis
RTY,2024-11-07,5296.35,5330.8,5206.9,5309.07,3300231,5285.78,-23.29,VWAP reference for TCA analysis
ES,2024-11-08,4704.95,4745.16,4632.44,4641.06,2122944,4680.9,39.84,VWAP reference for TCA analysis
YM,2024-11-25,5598.19,5682.58,5513.87,5528.71,4676150,5580.84,52.13,VWAP reference for TCA analysis
ES,2024-11-20,5214.86,5308.89,5205.63,5254.96,4585337,5246.09,-8.87,VWAP reference for TCA analysis
YM,2024-11-08,5890.06,5963.69,5877.87,5926.18,2721506,5914.45,-11.73,VWAP reference for TCA analysis
NQ,2024-11-02,5407.19,5490.19,5309.89,5418.44,2561113,5406.43,-12.01,VWAP reference for TCA analysis
ES,2024-11-12,4657.4,4738.63,4569.76,4664.14,1449938,4657.48,-6.66,VWAP reference for TCA analysis
RTY,2024-11-03,4644.69,4674.12,4628.48,4665.64,2045761,4653.23,-12.41,VWAP reference for TCA analysis
YM,2024-11-02,4546.31,4585.91,4461.46,4501.28,712681,4523.74,22.46,VWAP reference for TCA analysis
YM,2024-11-16,4912.33,4998.93,4863.54,4939.23,4484685,4928.51,-10.72,VWAP reference for TCA analysis
RTY,2024-11-12,4435.41,4458.83,4375.38,4423.82,2258523,4423.36,-0.46,VWAP reference for TCA analysis
YM,2024-11-24,5359.24,5411.96,5306.73,5340.66,4275190,5354.65,13.99,VWAP reference for TCA analysis
ES,2024-11-01,4637.11,4686.26,4585.52,4616.08,3297993,4631.24,15.16,VWAP reference for TCA analysis
NQ,2024-11-04,4674.9,4690.02,4594.62,4640.24,446022,4649.94,9.7,VWAP reference for TCA analysis
YM,2024-11-29,4596.91,4603.08,4572.49,4592.89,3567235,4591.34,-1.55,VWAP reference for TCA analysis
NQ,2024-11-25,5560.27,5646.72,5510.53,5549.85,4213840,5566.84,16.99,VWAP reference for TCA analysis
ES,2024-11-29,5329.6,5344.01,5314.49,5323.76,816923,5327.97,4.21,VWAP reference for TCA analysis
ES,2024-11-06,5280.86,5373.82,5215.88,5287.14,3964680,5289.43,2.29,VWAP reference for TCA analysis
YM,2024-11-01,5957.63,6027.95,5905.17,5969.55,4390949,5965.07,-4.48,VWAP reference for TCA analysis
ES,2024-11-19,4400.33,4414.86,4384.69,4413.43,3978629,4403.33,-10.1,VWAP reference for TCA analysis
RTY,2024-11-05,4820.96,4852.25,4778.92,4835.06,4109835,4821.8,-13.26,VWAP reference for TCA analysis
YM,2024-11-17,4853.59,4865.03,4832.32,4847.98,4911528,4849.73,1.75,VWAP reference for TCA analysis
ES,2024-11-11,5665.38,5739.16,5611.67,5639.0,340781,5663.8,24.8,VWAP reference for TCA analysis
YM,2024-11-26,5279.85,5354.72,5233.25,5322.22,129568,5297.51,-24.71,VWAP reference for TCA analysis
YM,2024-11-12,4473.95,4534.15,4470.27,4480.15,3927493,4489.63,9.48,VWAP reference for TCA analysis
ES,2024-11-29,5490.59,5496.04,5454.2,5481.8,1617649,5480.66,-1.14,VWAP reference for TCA analysis
ES,2024-11-18,4739.03,4813.14,4668.11,4783.35,1773191,4750.91,-32.44,VWAP reference for TCA analysis
YM,2024-11-13,5101.35,5133.28,5025.15,5025.56,1545164,5071.34,45.78,VWAP reference for TCA analysis
NQ,2024-11-25,5886.11,6001.01,5878.0,5921.97,2553796,5921.77,-0.2,VWAP reference for TCA analysis
ES,2024-11-01,5666.24,5764.37,5656.56,5749.79,4373870,5709.24,-40.55,VWAP reference for TCA analysis
NQ,2024-11-29,5402.95,5498.05,5295.04,5458.86,2342645,5413.73,-45.13,VWAP reference for TCA analysis
RTY,2024-11-01,5180.54,5244.82,5090.42,5205.79,4806955,5180.39,-25.4,VWAP reference for TCA analysis
NQ,2024-11-07,5015.47,5087.42,4973.93,5024.63,3611381,5025.36,0.73,VWAP reference for TCA analysis
ES,2024-11-29,5192.82,5271.28,5142.85,5246.44,1631355,5213.35,-33.09,VWAP reference for TCA analysis
YM,2024-11-17,4768.71,4823.55,4739.46,4760.38,3898492,4773.03,12.65,VWAP reference for TCA analysis
YM,2024-11-02,5780.12,5833.93,5768.01,5783.25,4632305,5791.33,8.08,VWAP reference for TCA analysis
YM,2024-11-08,4417.93,4486.71,4410.94,4436.11,2940696,4437.92,1.81,VWAP reference for TCA analysis
ES,2024-11-05,4985.91,5042.92,4939.18,5014.07,1105454,4995.52,-18.55,VWAP reference for TCA analysis
ES,2024-11-21,5967.6,5982.62,5915.5,5951.49,4177699,5954.3,2.81,VWAP reference for TCA analysis
ES,2024-11-12,5988.13,6053.84,5882.02,5947.82,4795480,5967.95,20.13,VWAP reference for TCA analysis
ES,2024-11-04,4786.72,4860.53,4731.58,4735.07,2659395,4778.48,43.41,VWAP reference for TCA analysis
ES,2024-11-11,5078.62,5146.7,4989.22,5133.54,951524,5087.02,-46.52,VWAP reference for TCA analysis
RTY,2024-11-13,5735.74,5781.07,5714.57,5728.52,3751233,5739.97,11.45,VWAP reference for TCA analysis
ES,2024-11-08,5975.49,6034.58,5971.47,6005.99,802931,5996.88,-9.11,VWAP reference for TCA analysis
RTY,2024-11-27,4923.48,4980.78,4874.94,4958.88,1580752,4934.52,-24.36,VWAP reference for TCA analysis
YM,2024-11-06,5426.13,5529.18,5353.32,5505.29,2407521,5453.48,-51.81,VWAP reference for TCA analysis
YM,2024-11-30,4953.58,4962.31,4948.42,4953.36,977530,4954.42,1.06,VWAP reference for TCA analysis
NQ,2024-11-07,5396.65,5469.66,5336.87,5371.23,4751217,5393.6,22.37,VWAP reference for TCA analysis
RTY,2024-11-01,5788.37,5822.59,5702.97,5748.39,1544844,5765.58,17.19,VWAP reference for TCA analysis
RTY,2024-11-18,4540.05,4615.75,4505.13,4536.41,3991804,4549.34,12.93,VWAP reference for TCA analysis
RTY,2024-11-13,4997.07,5081.48,4959.13,4993.08,4348049,5007.69,14.61,VWAP reference for TCA analysis
NQ,2024-11-07,5332.27,5348.64,5266.91,5341.64,2919421,5322.36,-19.28,VWAP reference for TCA analysis
YM,2024-11-23,5869.95,5872.58,5797.52,5857.1,2319452,5849.29,-7.81,VWAP reference for TCA analysis
NQ,2024-11-25,5130.93,5180.28,5116.28,5157.8,391649,5146.32,-11.48,VWAP reference for TCA analysis
NQ,2024-11-02,4480.07,4566.78,4436.4,4452.24,3830391,4483.87,31.63,VWAP reference for TCA analysis
NQ,2024-11-28,5094.52,5166.73,5033.48,5050.29,2648401,5086.26,35.97,VWAP reference for TCA analysis
NQ,2024-11-09,4985.48,5011.24,4957.96,4999.8,4282418,4988.62,-11.18,VWAP reference for TCA analysis
YM,2024-11-18,5350.28,5427.15,5282.03,5337.22,454623,5349.17,11.95,VWAP reference for TCA analysis
RTY,2024-11-23,4715.03,4736.31,4621.75,4670.17,4997747,4685.82,15.65,VWAP reference for TCA analysis
NQ,2024-11-14,5196.79,5198.02,5159.48,5174.21,4037496,5182.12,7.91,VWAP reference for TCA analysis
NQ,2024-11-07,5517.53,5523.3,5486.3,5498.26,1639057,5506.35,8.09,VWAP reference for TCA analysis
RTY,2024-11-28,5104.94,5185.26,5006.05,5025.15,4342151,5080.35,55.2,VWAP reference for TCA analysis
ES,2024-11-23,5795.27,5886.06,5694.27,5800.57,1417566,5794.04,-6.53,VWAP reference for TCA analysis
YM,2024-11-21,5365.51,5457.66,5347.2,5432.82,1438070,5400.8,-32.02,VWAP reference for TCA analysis
NQ,2024-11-05,4788.76,4849.99,4714.79,4846.79,178573,4800.08,-46.71,VWAP reference for TCA analysis
YM,2024-11-28,5150.07,5168.61,5131.32,5165.2,2234443,5153.8,-11.4,VWAP reference for TCA analysis
RTY,2024-11-27,4413.24,4414.28,4381.48,4394.55,3250909,4400.89,6.34,VWAP reference for TCA analysis
ES,2024-11-07,5928.56,5953.65,5879.55,5940.72,443466,5925.62,-15.1,VWAP reference for TCA analysis
NQ,2024-11-15,4432.61,4433.87,4357.36,4368.76,4275668,4398.15,29.39,VWAP reference for TCA analysis
ES,2024-11-16,5836.35,5940.23,5784.65,5840.65,527904,5850.47,9.82,VWAP reference for TCA analysis
RTY,2024-11-01,5543.38,5586.29,5494.45,5540.69,177648,5541.2,0.51,VWAP reference for TCA analysis
NQ,2024-11-26,4467.05,4520.4,4388.72,4402.51,4341857,4444.67,42.16,VWAP reference for TCA analysis
RTY,2024-11-04,4425.37,4457.32,4341.85,4431.25,829637,4413.95,-17.3,VWAP reference for TCA analysis
YM,2024-11-28,4591.77,4679.59,4515.44,4666.28,1579072,4613.27,-53.01,VWAP reference for TCA analysis
RTY,2024-11-29,5327.74,5344.31,5260.09,5281.41,1270498,5303.39,21.98,VWAP reference for TCA analysis
NQ,2024-11-13,5473.27,5580.45,5467.69,5482.02,1511356,5500.86,18.84,VWAP reference for TCA analysis
RTY,2024-11-23,4776.25,4789.38,4695.27,4730.93,3527938,4747.96,17.03,VWAP reference for TCA analysis
YM,2024-11-15,4719.07,4764.74,4660.75,4755.37,3488881,4724.98,-30.39,VWAP reference for TCA analysis
ES,2024-11-12,4913.86,4974.79,4878.43,4905.59,1027423,4918.17,12.58,VWAP reference for TCA analysis
RTY,2024-11-29,5006.72,5020.45,4961.03,4984.16,1086338,4993.09,8.93,VWAP reference for TCA analysis
YM,2024-11-24,5848.42,5954.33,5741.54,5805.25,4882888,5837.39,32.14,VWAP reference for TCA analysis
NQ,2024-11-14,4583.43,4653.63,4548.41,4560.99,1124371,4586.61,25.62,VWAP reference for TCA analysis
NQ,2024-11-08,5560.07,5603.73,5506.48,5534.51,801202,5551.2,16.69,VWAP reference for TCA analysis
YM,2024-11-26,5107.09,5167.88,5096.76,5130.48,4292287,5125.55,-4.93,VWAP reference for TCA analysis
RTY,2024-11-26,5483.76,5573.46,5408.87,5537.72,3256043,5500.95,-36.77,VWAP reference for TCA analysis
NQ,2024-11-01,4635.49,4637.62,4601.11,4631.86,354742,4626.52,-5.34,VWAP reference for TCA analysis
ES,2024-11-05,5604.2,5617.38,5571.1,5614.05,3163958,5601.68,-12.37,VWAP reference for TCA analysis
RTY,2024-11-22,4987.56,5058.01,4958.03,5055.7,191321,5014.82,-40.88,VWAP reference for TCA analysis
RTY,2024-11-07,4880.23,4963.35,4866.81,4947.75,1097621,4914.53,-33.22,VWAP reference for TCA analysis
NQ,2024-11-19,5563.85,5645.41,5490.78,5511.49,3128974,5552.88,41.39,VWAP reference for TCA analysis
YM,2024-11-10,5159.3,5247.36,5148.29,5225.85,728769,5195.2,-30.65,VWAP reference for TCA analysis
NQ,2024-11-22,5340.75,5420.71,5328.5,5378.85,152295,5367.2,-11.65,VWAP reference for TCA analysis
ES,2024-11-02,5014.24,5101.47,5003.51,5044.08,4253716,5040.82,-3.26,VWAP reference for TCA analysis
ES,2024-11-25,4871.62,4925.0,4780.99,4918.53,3638793,4874.03,-44.5,VWAP reference for TCA analysis
YM,2024-11-14,5345.25,5415.07,5265.34,5393.35,3303004,5354.75,-38.6,VWAP reference for TCA analysis
NQ,2024-11-01,5286.06,5388.3,5200.94,5335.46,2153337,5302.69,-32.77,VWAP reference for TCA analysis
ES,2024-11-29,5706.98,5770.35,5636.72,5707.79,202095,5705.46,-2.33,VWAP reference for TCA analysis
ES,2024-11-14,4456.69,4463.14,4454.16,4455.21,2740805,4457.3,2.09,VWAP reference for TCA analysis
YM,2024-11-14,4827.36,4860.22,4820.36,4854.94,582139,4840.72,-14.22,VWAP reference for TCA analysis
ES,2024-11-02,5582.38,5592.83,5515.08,5536.86,974493,5556.79,19.93,VWAP reference for TCA analysis
YM,2024-11-22,5234.1,5315.68,5132.39,5301.18,3057190,5245.84,-55.34,VWAP reference for TCA analysis
YM,2024-11-09,5247.15,5288.28,5219.89,5282.46,2032351,5259.44,-23.02,VWAP reference for TCA analysis
NQ,2024-11-08,4427.48,4501.96,4407.81,4455.03,1452927,4448.07,-6.96,VWAP reference for TCA analysis
NQ,2024-11-18,5954.42,6011.03,5949.24,5957.08,1054069,5967.94,10.86,VWAP reference for TCA analysis
RTY,2024-11-01,5220.12,5300.39,5174.4,5195.13,4276987,5222.51,27.38,VWAP reference for TCA analysis
ES,2024-11-27,4420.79,4484.61,4417.9,4423.07,977860,4436.59,13.52,VWAP reference for TCA analysis
YM,2024-11-29,5778.96,5854.74,5668.5,5808.43,1243610,5777.66,-30.77,VWAP reference for TCA analysis
ES,2024-11-21,5071.28,5114.01,4971.97,5070.11,1106465,5056.84,-13.27,VWAP reference for TCA analysis
YM,2024-11-27,4470.94,4486.34,4391.15,4410.0,3360675,4439.61,29.61,VWAP reference for TCA analysis
NQ,2024-11-28,5637.0,5665.47,5591.42,5605.9,844007,5624.95,19.05,VWAP reference for TCA analysis
NQ,2024-11-01,5844.37,5903.24,5743.9,5895.46,3950459,5846.74,-48.72,VWAP reference for TCA analysis
YM,2024-11-14,4414.74,4441.83,4336.14,4421.78,2453424,4403.62,-18.16,VWAP reference for TCA analysis
NQ,2024-11-27,5093.26,5095.32,5035.21,5039.38,2296400,5065.79,26.41,VWAP reference for TCA analysis
RTY,2024-11-11,5695.46,5707.12,5664.14,5671.68,1688413,5684.6,12.92,VWAP reference for TCA analysis
RTY,2024-11-13,5904.85,5992.27,5800.04,5821.97,4475338,5879.78,57.81,VWAP reference for TCA analysis
RTY,2024-11-25,5249.99,5254.36,5154.64,5161.35,1051955,5205.08,43.73,VWAP reference for TCA analysis
RTY,2024-11-26,5541.14,5578.61,5438.19,5564.13,4799107,5530.52,-33.61,VWAP reference for TCA analysis
NQ,2024-11-11,5995.09,6077.97,5978.88,6037.55,2275954,6022.37,-15.18,VWAP reference for TCA analysis
ES,2024-11-02,4473.63,4542.88,4472.48,4531.47,3545323,4505.11,-26.36,VWAP reference for TCA analysis
ES,2024-11-26,4954.73,5015.32,4918.45,4996.62,3840998,4971.28,-25.34,VWAP reference for TCA analysis
NQ,2024-11-30,5539.44,5615.99,5460.96,5474.53,846088,5522.73,48.2,VWAP reference for TCA analysis
NQ,2024-11-05,4921.45,4941.56,4893.38,4902.56,3872924,4914.74,12.18,VWAP reference for TCA analysis
YM,2024-11-22,5708.59,5771.05,5657.79,5701.9,4274835,5709.83,7.93,VWAP reference for TCA analysis
ES,2024-11-26,5791.7,5906.7,5716.74,5804.66,1323683,5804.95,0.29,VWAP reference for TCA analysis
YM,2024-11-30,4508.63,4591.97,4431.44,4435.87,2478683,4491.98,56.11,VWAP reference for TCA analysis
ES,2024-11-10,4703.18,4756.08,4633.91,4683.6,3777137,4694.19,10.59,VWAP reference for TCA analysis
ES,2024-11-07,5708.33,5729.89,5637.75,5649.87,276554,5681.46,31.59,VWAP reference for TCA analysis
ES,2024-11-24,5889.38,5943.08,5839.66,5914.68,4534465,5896.7,-17.98,VWAP reference for TCA analysis
ES,2024-11-07,5084.24,5085.44,4993.86,5075.88,4954442,5059.86,-16.02,VWAP reference for TCA analysis
ES,2024-11-22,4772.47,4774.68,4695.0,4728.55,4670136,4742.68,14.13,VWAP reference for TCA analysis
ES,2024-11-01,4657.71,4658.49,4618.61,4646.41,4578189,4645.31,-1.1,VWAP reference for TCA analysis
ES,2024-11-16,5050.68,5084.47,5015.08,5018.82,2713467,5042.26,23.44,VWAP reference for TCA analysis
ES,2024-11-13,5356.31,5406.91,5305.83,5330.05,2559057,5349.78,19.73,VWAP reference for TCA analysis
NQ,2024-11-07,5010.01,5037.75,4967.64,5001.12,3285432,5004.13,3.01,VWAP reference for TCA analysis
YM,2024-11-09,4685.16,4725.46,4595.84,4674.2,1827952,4670.16,-4.04,VWAP reference for TCA analysis
ES,2024-11-14,4785.91,4858.94,4695.55,4719.01,1287305,4764.85,45.84,VWAP reference for TCA analysis
RTY,2024-11-16,4915.12,5008.85,4912.96,4955.02,2644684,4947.99,-7.03,VWAP reference for TCA analysis
RTY,2024-11-18,5410.37,5498.78,5401.96,5403.91,1530643,5428.76,24.85,VWAP reference for TCA analysis
NQ,2024-11-15,5887.94,5927.45,5862.36,5887.74,2500244,5891.37,3.63,VWAP reference for TCA analysis
ES,2024-11-01,4548.23,4629.31,4462.86,4499.62,4306139,4535.01,35.39,VWAP reference for TCA analysis
ES,2024-11-09,4645.8,4647.43,4555.87,4604.69,678213,4613.45,8.76,VWAP reference for TCA analysis
YM,2024-11-25,5021.14,5088.59,4968.09,5072.82,4618588,5037.66,-35.16,VWAP reference for TCA analysis
YM,2024-11-23,4539.39,4599.19,4452.04,4553.8,2414103,4536.1,-17.7,VWAP reference for TCA analysis
ES,2024-11-27,5610.15,5700.99,5579.58,5627.79,3285239,5629.63,1.84,VWAP reference for TCA analysis
YM,2024-11-24,4793.9,4834.62,4739.48,4833.68,2386511,4800.42,-33.26,VWAP reference for TCA analysis
NQ,2024-11-06,4453.46,4517.78,4384.1,4512.24,1942169,4466.9,-45.34,VWAP reference for TCA analysis
NQ,2024-11-03,5607.4,5673.52,5499.63,5520.64,2918022,5575.3,54.66,VWAP reference for TCA analysis
RTY,2024-11-25,5840.65,5936.41,5761.56,5795.33,704013,5833.49,38.16,VWAP reference for TCA analysis
ES,2024-11-04,5453.84,5511.09,5418.73,5491.15,751387,5468.7,-22.45,VWAP reference for TCA analysis
YM,2024-11-04,4486.12,4549.98,4425.57,4518.17,888486,4494.96,-23.21,VWAP reference for TCA analysis
YM,2024-11-14,5338.61,5359.29,5323.11,5345.66,2297257,5341.67,-3.99,VWAP reference for TCA analysis
RTY,2024-11-04,5520.82,5533.26,5475.18,5488.85,3290798,5504.53,15.68,VWAP reference for TCA analysis
ES,2024-11-18,4692.4,4698.89,4625.26,4645.22,620509,4665.44,20.22,VWAP reference for TCA analysis
ES,2024-11-10,4420.31,4502.22,4402.61,4458.14,947177,4445.82,-12.32,VWAP reference for TCA analysis
NQ,2024-11-22,5550.44,5623.09,5487.32,5622.16,346062,5570.75,-51.41,VWAP reference for TCA analysis
YM,2024-11-26,5885.88,5889.91,5826.44,5877.87,3001223,5870.02,-7.85,VWAP reference for TCA analysis
NQ,2024-11-25,5869.43,5936.15,5785.86,5818.82,4557450,5852.56,33.74,VWAP reference for TCA analysis
ES,2024-11-05,4828.34,4854.86,4796.85,4811.16,4138265,4822.8,11.64,VWAP reference for TCA analysis
ES,2024-11-02,4430.92,4516.08,4378.79,4392.57,250948,4429.59,37.02,VWAP reference for TCA analysis
